case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W8_Q08,OFF,9,6,90,720,5472,0,1039713,1635582,1839819,5690297776,1064960,1447856,2208834,2433934,2669994,24492,656,1194083,6369,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8100
W8_Q08,OFF,11,6,90,720,5472,0,1069444,1607565,1730173,5662300709,938197,1435664,2171244,2378923,2754742,24492,654,1183795,6592,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8097
W8_Q01,STRUCT,6,6,90,720,5472,0,553999,1054945,1186554,2724349322,293296,834765,1176478,1243464,1325739,24448,351,1004408,5945,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,STRUCT_R1,3,6,90,720,5472,0,513834,1034705,1131796,2801659739,288267,777130,1160440,1214194,1260218,24436,359,1124037,6500,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8089
W8_Q08,STRUCT_R1,14,6,90,720,5472,0,1050908,1542974,1722324,5609774301,866361,1381989,2081327,2323097,2410949,24488,649,1650324,5945,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q08,STRUCT,11,6,90,720,5472,0,1126685,1613752,1717787,5665690536,1006755,1432985,2174410,2418327,2504269,24488,653,1436273,6296,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q08,ALGSTRUCT,7,6,90,720,5472,0,1049659,1536216,1721213,5601586986,855565,1378385,2083138,2284451,2502205,24488,648,1644234,5981,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8101
W8_Q08,OFF,8,6,90,720,5472,0,1053437,1602845,1844953,5673678952,878945,1441059,2165693,2246589,2487788,24484,655,1185482,5907,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q01,STRUCT_R1,12,6,90,720,5472,0,516593,999188,1255185,2699279201,254985,776763,1118935,1199612,1382034,24440,348,1118944,5797,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,STRUCT,1,6,90,720,5472,0,509390,1063688,1269980,2746147349,338400,844372,1188127,1280683,1428944,24444,353,1033021,6000,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q08,STRUCT,15,6,90,720,5472,0,1041123,1612217,1807176,5695216385,911751,1447560,2200929,2407761,2593487,24500,659,1432570,5889,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8095
W8_Q08,OFF,2,6,90,720,5472,0,1046790,1605828,1747289,5679513933,838362,1437757,2184318,2262954,2498089,24484,656,1182296,6167,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8096
W8_Q01,ALGSTRUCT,15,6,90,720,5472,0,521437,1054725,1180890,2813803436,304191,779288,1179479,1249675,1302011,24452,361,1127482,6279,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,ALGSTRUCT,3,6,90,720,5472,0,515048,998911,1166576,2706621015,258417,777987,1120116,1196167,1313800,24428,348,1097615,5480,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q08,STRUCT_R1,10,6,90,720,5472,0,1045827,1544404,1722031,5585449463,929778,1375027,2083399,2354708,2416705,24492,647,1646273,6129,8,0,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,STRUCT,3,6,90,720,5472,0,505141,1056208,1231372,2729201272,300674,835685,1178385,1236201,1352802,24444,351,1000893,5981,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8090
W8_Q01,STRUCT_R1,2,6,90,720,5472,0,620704,1008985,1107188,2725892244,280756,783413,1129320,1219790,1234895,24440,352,1121686,5279,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8094
W8_Q01,STRUCT,12,6,90,720,5472,0,519557,1060596,1153151,2727859905,322935,836906,1179520,1243288,1279260,24456,352,1007097,5870,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,ALGSTRUCT,14,6,90,720,5472,0,1035273,1544164,1645848,5556621459,854091,1367307,2053160,2316848,2411714,24500,645,1624460,6166,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q01,STRUCT_R1,1,6,90,720,5472,0,515131,990986,1169076,2703803586,220328,777980,1105694,1158384,1304062,24436,349,1113781,5889,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,ALGSTRUCT,4,6,90,720,5472,0,515576,1010949,1260650,2731087526,279519,782877,1130952,1214846,1385277,24432,352,1101078,5629,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,ALGSTRUCT,8,6,90,720,5472,0,521641,999950,1088911,2703192954,264859,777586,1122940,1209299,1236438,24448,349,1101243,5446,1,1,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q08,STRUCT,9,6,90,720,5472,0,1082421,1601109,1715755,5684904571,871774,1445659,2191892,2361343,2554914,24488,656,1428056,6277,0,0,21,2,48,171,11,169,63,178560,1102600,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8099
W8_Q01,OFF,9,6,90,720,5472,0,507928,1075653,1179596,2767767602,342369,841497,1194198,1285037,1317201,24448,356,793602,6055,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8093
W8_Q01,STRUCT_R1,9,6,90,720,5472,0,534419,998839,1084079,2717385838,245703,780821,1115985,1176890,1225701,24440,350,1116820,5388,1,0,14,1,25,163,10,168,63,22320,1102592,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
W8_Q08,ALGSTRUCT,1,6,90,720,5472,0,1040848,1541018,1720682,5594824846,873697,1377730,2064734,2298896,2418650,24496,648,1632405,5926,8,1,21,1,39,170,10,168,63,178560,1102592,a1fb931274e7c98edae1f8dc7e1ba17fa1e1f4961811a19262d549058dc00ebf,55,8098
W8_Q01,STRUCT,15,6,90,720,5472,0,502521,1065228,1239818,2724917007,302041,834843,1188007,1246347,1362375,24456,352,1007636,6222,0,0,14,2,27,164,11,169,63,22320,1102600,5a2443575c85e4a39ffd423d41f41558877130417d812842b1000c367bd14d19,27,8092
