ts_epoch,load1,mem_used_kb,temp_mC
1785520355,1.66,900660,35537
1785520356,1.66,903424,36511
1785520358,1.66,903900,36998
1785520359,1.77,903308,37485
1785520360,1.77,902000,36511
1785520361,1.77,901556,35537
1785520362,1.77,893192,36024
1785520363,1.77,908024,35537
1785520364,1.63,907672,36511
1785520365,1.63,908320,36511
1785520366,1.63,910336,37485
1785520367,1.63,910604,36998
1785520368,1.63,910248,36998
1785520369,1.58,909840,36998
1785520370,1.58,893932,37972
1785520371,1.58,911816,36998
1785520372,1.58,912312,36511
1785520373,1.58,913812,36998
1785520374,1.53,914400,36998
1785520375,1.53,914404,36998
1785520376,1.53,913276,36998
1785520377,1.53,913220,36998
1785520378,1.49,912836,36024
1785520379,1.49,912640,36024
1785520380,1.49,912632,36024
1785520382,1.49,922180,37972
1785520383,1.49,922432,36511
1785520384,1.61,922936,36511
1785520385,1.61,922828,36998
1785520386,1.61,922768,36024
1785520387,1.61,922620,36511
1785520388,1.61,918392,36511
1785520389,1.56,918636,35050
1785520390,1.56,926508,36511
1785520391,1.56,927284,36998
1785520392,1.56,926940,36998
1785520393,1.56,926984,36511
1785520394,1.60,927312,37972
1785520395,1.60,926284,36511
1785520396,1.60,926320,36511
1785520397,1.60,926564,36998
1785520398,1.60,935888,36511
1785520399,1.79,936140,36024
1785520400,1.79,936140,36998
1785520401,1.79,935980,36024
1785520402,1.79,935656,36998
1785520403,2.05,934988,35537
