plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
3548,NTHETA,,2,n0,NTHETA,4/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3548,NTHETA,,2,n1,NTHETA,8/9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3549,AGSE,HC_DEEP,6,n0,AGSE,1/8,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3549,AGSE,HC_DEEP,6,n1,AGSE,1/6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3549,AGSE,HC_DEEP,6,n2,AGSE,1/4,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
3549,AGSE,HC_DEEP,6,n3,AGSE,1/6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3549,AGSE,HC_DEEP,6,n4,AGSE,1/6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3549,AGSE,HC_DEEP,6,n5,AGSE,1/6,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3550,REDUCE,HC_DEEP,5,n0,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3550,REDUCE,HC_DEEP,5,n1,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3550,REDUCE,HC_DEEP,5,n2,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3550,REDUCE,HC_DEEP,5,n3,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3550,REDUCE,HC_DEEP,5,n4,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3551,HC_NONINT,"HC_DEEP,HC_NONINT",6,n0,SUB,16/15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3551,HC_NONINT,"HC_DEEP,HC_NONINT",6,n1,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
3551,HC_NONINT,"HC_DEEP,HC_NONINT",6,n2,AGSE,5/32,3,3,4,3,3,3,1,0,1,0,21,21,21,21,1,1,24,24,1,0,3,0,3,0,
3551,HC_NONINT,"HC_DEEP,HC_NONINT",6,n3,PASS,5/32,3,3,5,3,3,4,1,0,1,0,21,21,21,21,1,1,24,24,1,3,3,0,0,0,
3551,HC_NONINT,"HC_DEEP,HC_NONINT",6,n4,SUB,5/8,1,0,1,1,1,1,0,1,0,1,6,6,6,6,1,1,7,6,0,1,1,0,-1,-1,
3551,HC_NONINT,"HC_DEEP,HC_NONINT",6,n5,HASH,1/8,9,4,10,9,4,9,0,0,1,0,27,27,27,27,1,1,36,31,0,4,4,0,0,0,
3552,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3552,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n1,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3552,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n2,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
3552,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n3,HASH,1/8,1,1,2,1,1,1,1,0,1,0,9,9,9,9,1,1,10,10,1,0,1,0,1,0,
3552,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n4,AGSE,1/16,3,3,6,3,3,5,1,0,1,0,20,20,20,20,1,1,23,23,1,2,3,0,1,0,
3553,HC_INT,HC_INT,3,n0,AGSE,2/5,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3553,HC_INT,HC_INT,3,n1,SUB,2/5,0,0,2,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3553,HC_INT,HC_INT,3,n2,HASH,1/5,1,1,5,1,1,4,1,0,1,0,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
3554,HC_SINGLE,HC_SINGLE,1,n0,AGSE,3/10,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3555,HC_DEEP,HC_DEEP,6,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3555,HC_DEEP,HC_DEEP,6,n1,REDUCE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3555,HC_DEEP,HC_DEEP,6,n2,SUB,16/25,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3555,HC_DEEP,HC_DEEP,6,n3,AGSE,4/25,0,0,2,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3555,HC_DEEP,HC_DEEP,6,n4,REDUCE,4/25,0,0,3,0,0,2,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3555,HC_DEEP,HC_DEEP,6,n5,PASS,16/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3556,PASS,HC_DEEP,5,n0,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3556,PASS,HC_DEEP,5,n1,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3556,PASS,HC_DEEP,5,n2,PASS,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3556,PASS,HC_DEEP,5,n3,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3556,PASS,HC_DEEP,5,n4,PASS,1/4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3557,SHIFT,HC_SINGLE,3,n0,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
3557,SHIFT,HC_SINGLE,3,n1,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
3557,SHIFT,HC_SINGLE,3,n2,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
3558,HASH,HC_NONINT,1,n0,HASH,1/108,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,1,2,1,2
3559,ADD,HC_DEEP,4,n0,ADD,1/100,24,24,25,24,24,24,1,0,1,0,0,0,0,0,1,1,24,24,1,0,24,0,24,0,
3559,ADD,HC_DEEP,4,n1,ADD,1/100,66,66,66,66,66,66,1,1,1,1,0,0,0,0,1,1,66,66,1,24,66,0,42,0,
3559,ADD,HC_DEEP,4,n2,ADD,1/4,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
3559,ADD,HC_DEEP,4,n3,ADD,1/100,66,66,67,66,66,66,1,0,1,0,0,0,0,0,1,1,66,66,1,66,66,0,0,0,
3560,SUB,HC_DEEP,4,n0,SUB,14/15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3560,SUB,HC_DEEP,4,n1,SUB,14/15,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
3560,SUB,HC_DEEP,4,n2,SUB,2/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3560,SUB,HC_DEEP,4,n3,SUB,16/15,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3561,THETA,,3,n0,THETA,2/125,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3561,THETA,,3,n1,THETA,6/125,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
3561,THETA,,3,n2,THETA,2/25,3,1,2,3,2,2,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,0,-1,
3562,NTHETA,,2,n0,NTHETA,5/24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3562,NTHETA,,2,n1,NTHETA,35/96,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3563,AGSE,,3,n0,AGSE,1/3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3563,AGSE,,3,n1,AGSE,1/4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
3563,AGSE,,3,n2,AGSE,2/15,2,2,3,2,2,2,1,0,1,0,3,3,3,3,1,1,5,5,1,0,2,0,2,0,
3564,REDUCE,,3,n0,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3564,REDUCE,,3,n1,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3564,REDUCE,,3,n2,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3565,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",4,n0,HASH,1/17,16,16,17,16,16,16,1,0,1,0,0,0,0,0,1,1,16,16,1,0,16,0,16,0,
3565,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",4,n1,HASH,1/2,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3565,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",4,n2,SUB,3/16,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3565,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",4,n3,SHIFT,1,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
3566,HC_SHIFT_UNDER_HASH,"HC_NONINT,HC_SHIFT_UNDER_HASH",2,n0,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
3566,HC_SHIFT_UNDER_HASH,"HC_NONINT,HC_SHIFT_UNDER_HASH",2,n1,HASH,2/11,2,2,2,2,2,2,1,1,1,1,10,10,10,10,1,1,12,12,1,0,1,1,2,1,2
3567,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,147/1000,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
3567,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n1,SUB,147/250,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
3567,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n2,PASS,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3567,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n3,SHIFT,147/1000,0,0,0,0,0,0,1,1,1,1,13,13,13,13,1,1,13,13,1,0,0,0,0,0,
3567,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n4,HASH,147/2000,1,1,3,1,1,2,1,0,1,0,15,15,15,15,1,1,16,16,1,0,1,0,1,0,
3567,HC_INT,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n5,SHIFT,147/2000,0,0,0,0,0,0,1,1,1,1,20,20,20,20,1,1,20,20,1,1,0,0,-1,0,
3568,HC_SINGLE,HC_SINGLE,1,n0,REDUCE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3569,HC_DEEP,"HC_DEEP,HC_NONINT",6,n0,THETA,49/250,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3569,HC_DEEP,"HC_DEEP,HC_NONINT",6,n1,AGSE,5/32,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
3569,HC_DEEP,"HC_DEEP,HC_NONINT",6,n2,HASH,15/64,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,2,0,3,1,
3569,HC_DEEP,"HC_DEEP,HC_NONINT",6,n3,NTHETA,441/1000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3569,HC_DEEP,"HC_DEEP,HC_NONINT",6,n4,PASS,15/64,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,3,3,0,0,0,
3569,HC_DEEP,"HC_DEEP,HC_NONINT",6,n5,SHIFT,49/250,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,1,0,0,-1,0,
3570,PASS,HC_DEEP,5,n0,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3570,PASS,HC_DEEP,5,n1,PASS,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3570,PASS,HC_DEEP,5,n2,PASS,1/8,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3570,PASS,HC_DEEP,5,n3,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3570,PASS,HC_DEEP,5,n4,PASS,1/8,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3571,SHIFT,HC_DEEP,5,n0,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
3571,SHIFT,HC_DEEP,5,n1,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3571,SHIFT,HC_DEEP,5,n2,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
3571,SHIFT,HC_DEEP,5,n3,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
3571,SHIFT,HC_DEEP,5,n4,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,9,9,9,9,1,1,9,9,1,0,0,0,0,0,
3572,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n0,HASH,3/56,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3572,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n1,HASH,3/56,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3572,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n2,HASH,3/56,6,6,7,6,6,6,1,0,1,0,0,0,0,0,1,1,6,6,1,0,6,0,6,0,
3572,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n3,HASH,3/104,2,2,4,2,2,4,1,0,1,1,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
3572,HASH,"HC_DEEP,HC_INT,HC_NONINT",5,n4,HASH,3/160,20,20,23,20,20,23,1,0,1,1,0,0,0,0,1,1,20,20,1,18,20,0,2,0,
3573,ADD,"HC_DEEP,HC_SINGLE",6,n0,ADD,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3573,ADD,"HC_DEEP,HC_SINGLE",6,n1,ADD,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3573,ADD,"HC_DEEP,HC_SINGLE",6,n2,ADD,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3573,ADD,"HC_DEEP,HC_SINGLE",6,n3,ADD,4/25,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3573,ADD,"HC_DEEP,HC_SINGLE",6,n4,ADD,4/25,0,0,4,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3573,ADD,"HC_DEEP,HC_SINGLE",6,n5,ADD,4/25,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3574,SUB,HC_DEEP,4,n0,SUB,8/15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3574,SUB,HC_DEEP,4,n1,SUB,8/15,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
3574,SUB,HC_DEEP,4,n2,SUB,56/45,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3574,SUB,HC_DEEP,4,n3,SUB,56/45,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3575,THETA,HC_DEEP,5,n0,THETA,2/125,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3575,THETA,HC_DEEP,5,n1,THETA,4/125,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
3575,THETA,HC_DEEP,5,n2,THETA,1/75,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3575,THETA,HC_DEEP,5,n3,THETA,7/125,3,1,2,3,2,2,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,0,-1,
3575,THETA,HC_DEEP,5,n4,THETA,1/45,2,1,2,2,2,2,0,1,0,1,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
3576,NTHETA,,1,n0,NTHETA,32/125,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3577,AGSE,,3,n0,AGSE,2/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3577,AGSE,,3,n1,AGSE,4/15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
3577,AGSE,,3,n2,AGSE,2/15,2,2,3,2,2,2,1,0,1,0,2,2,2,2,1,1,4,4,1,0,2,0,2,0,
3578,REDUCE,"HC_DEEP,HC_SINGLE",5,n0,REDUCE,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3578,REDUCE,"HC_DEEP,HC_SINGLE",5,n1,REDUCE,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3578,REDUCE,"HC_DEEP,HC_SINGLE",5,n2,REDUCE,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3578,REDUCE,"HC_DEEP,HC_SINGLE",5,n3,REDUCE,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3578,REDUCE,"HC_DEEP,HC_SINGLE",5,n4,REDUCE,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3579,HC_NONINT,HC_NONINT,2,n0,HASH,1/24,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
3579,HC_NONINT,HC_NONINT,2,n1,AGSE,1/16,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
3580,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n0,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
3580,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n1,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3580,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n2,AGSE,5/8,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
3580,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n3,HASH,5/16,1,1,3,1,1,2,1,0,1,0,5,5,5,5,1,1,6,6,1,0,1,0,1,0,
3580,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",5,n4,SUB,3/4,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3581,HC_INT,HC_INT,3,n0,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3581,HC_INT,HC_INT,3,n1,HASH,3/16,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3581,HC_INT,HC_INT,3,n2,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,1,0,0,1
3582,HC_SINGLE,HC_SINGLE,3,n0,PASS,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3582,HC_SINGLE,HC_SINGLE,3,n1,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
3582,HC_SINGLE,HC_SINGLE,3,n2,REDUCE,2/3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3583,HC_DEEP,"HC_DEEP,HC_INT",4,n0,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3583,HC_DEEP,"HC_DEEP,HC_INT",4,n1,NTHETA,8/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3583,HC_DEEP,"HC_DEEP,HC_INT",4,n2,ADD,3/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3583,HC_DEEP,"HC_DEEP,HC_INT",4,n3,HASH,3/16,1,1,4,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3584,PASS,,1,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3585,SHIFT,,2,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
3585,SHIFT,,2,n1,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
3586,HASH,"HC_DEEP,HC_NONINT",4,n0,HASH,49/464,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
3586,HASH,"HC_DEEP,HC_NONINT",4,n1,HASH,49/464,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,3,0,4,1,
3586,HASH,"HC_DEEP,HC_NONINT",4,n2,HASH,147/1784,7,7,7,7,7,7,1,1,1,1,0,0,0,0,1,1,7,7,1,6,7,0,1,0,
3586,HASH,"HC_DEEP,HC_NONINT",4,n3,HASH,147/2392,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
3587,ADD,HC_DEEP,6,n0,ADD,1/100,15,15,16,15,15,15,1,0,1,0,0,0,0,0,1,1,15,15,1,0,15,0,15,0,
3587,ADD,HC_DEEP,6,n1,ADD,1/100,15,15,17,15,15,16,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
3587,ADD,HC_DEEP,6,n2,ADD,1/100,15,15,18,15,15,17,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
3587,ADD,HC_DEEP,6,n3,ADD,1/100,15,15,17,15,15,16,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
3587,ADD,HC_DEEP,6,n4,ADD,1/100,15,15,18,15,15,17,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
3587,ADD,HC_DEEP,6,n5,ADD,1/100,15,15,18,15,15,17,1,0,1,0,0,0,0,0,1,1,15,15,1,15,15,0,0,0,
3588,SUB,HC_DEEP,4,n0,SUB,147/250,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3588,SUB,HC_DEEP,4,n1,SUB,147/250,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
3588,SUB,HC_DEEP,4,n2,SUB,294/125,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
3588,SUB,HC_DEEP,4,n3,SUB,147/400,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3589,THETA,,3,n0,THETA,1/5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
3589,THETA,,3,n1,THETA,7/4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3589,THETA,,3,n2,THETA,12/25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
3590,NTHETA,,1,n0,NTHETA,5/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3591,AGSE,,1,n0,AGSE,1/9,2,2,3,2,2,2,1,0,1,0,2,2,2,2,1,1,4,4,1,0,2,0,2,0,
3592,REDUCE,"HC_DEEP,HC_SINGLE",6,n0,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3592,REDUCE,"HC_DEEP,HC_SINGLE",6,n1,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
3592,REDUCE,"HC_DEEP,HC_SINGLE",6,n2,REDUCE,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
