plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SUB,3/4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,HASH,3/7,4,2,2,4,2,2,0,0,1,1,5,5,5,5,1,1,9,7,0,0,1,0,2,1,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,AGSE,1/5,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,5,5,1,0,1,0,1,0,
5008,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,AGSE,4/15,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,5,5,1,1,1,0,0,0,
5009,HC_INT,"HC_DEEP,HC_INT",6,n0,HASH,4/425,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5009,HC_INT,"HC_DEEP,HC_INT",6,n1,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5009,HC_INT,"HC_DEEP,HC_INT",6,n2,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5009,HC_INT,"HC_DEEP,HC_INT",6,n3,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5009,HC_INT,"HC_DEEP,HC_INT",6,n4,PASS,4/25,0,0,1,0,0,0,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5009,HC_INT,"HC_DEEP,HC_INT",6,n5,SHIFT,4/425,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,1,0,1,-1,0,1
5010,HC_SINGLE,HC_SINGLE,1,n0,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n0,AGSE,5/16,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
5011,HC_DEEP,HC_DEEP,5,n1,ADD,5/16,1,1,3,1,1,2,1,0,1,0,3,3,3,3,1,1,4,4,1,1,1,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n2,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n3,NTHETA,15/32,1,1,2,1,1,2,1,0,1,1,2,2,2,2,1,1,3,3,1,1,1,0,0,0,
5011,HC_DEEP,HC_DEEP,5,n4,THETA,15/16,2,1,2,2,2,2,0,1,0,1,1,1,1,1,1,1,3,2,0,1,2,0,0,-1,
5012,PASS,,1,n0,PASS,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n0,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n1,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,9,9,9,9,1,1,9,9,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n2,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n3,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,12,12,12,12,1,1,12,12,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n4,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,12,12,12,12,1,1,12,12,1,0,0,0,0,0,
5013,SHIFT,"HC_DEEP,HC_SINGLE",6,n5,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5014,HASH,HC_NONINT,2,n0,HASH,2/5,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5014,HASH,HC_NONINT,2,n1,HASH,1/4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
5015,ADD,HC_DEEP,4,n0,ADD,1/3,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5015,ADD,HC_DEEP,4,n1,ADD,1/3,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5015,ADD,HC_DEEP,4,n2,ADD,1/3,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5015,ADD,HC_DEEP,4,n3,ADD,1/3,2,2,4,2,2,3,1,0,1,0,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
5016,SUB,,3,n0,SUB,4/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5016,SUB,,3,n1,SUB,3/5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5016,SUB,,3,n2,SUB,1/2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5017,THETA,,1,n0,THETA,1/3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5018,NTHETA,HC_DEEP,5,n0,NTHETA,1/2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5018,NTHETA,HC_DEEP,5,n1,NTHETA,1/2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5018,NTHETA,HC_DEEP,5,n2,NTHETA,7/12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5018,NTHETA,HC_DEEP,5,n3,NTHETA,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5018,NTHETA,HC_DEEP,5,n4,NTHETA,4/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n0,AGSE,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n1,AGSE,441/2000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n2,AGSE,441/1000,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5019,AGSE,HC_DEEP,4,n3,AGSE,441/4000,1,1,2,1,1,1,1,0,1,0,4,4,4,4,1,1,5,5,1,0,1,0,1,0,
5020,REDUCE,HC_SINGLE,1,n0,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5021,HC_NONINT,HC_NONINT,2,n0,AGSE,1/20,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
5021,HC_NONINT,HC_NONINT,2,n1,HASH,3/25,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,AGSE,1/4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,SHIFT,2/3,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,AGSE,1/10,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
5022,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,HASH,2/11,3,3,3,3,3,3,1,1,1,1,19,19,19,19,1,1,22,22,1,2,3,0,1,0,
5023,HC_INT,"HC_DEEP,HC_INT",5,n0,SUB,5/8,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5023,HC_INT,"HC_DEEP,HC_INT",5,n1,HASH,5/16,3,1,4,3,1,3,0,0,1,0,0,0,0,0,1,1,3,1,0,0,1,0,1,0,
5023,HC_INT,"HC_DEEP,HC_INT",5,n2,PASS,5/16,3,1,5,3,1,4,0,0,1,0,0,0,0,0,1,1,3,1,0,1,1,0,0,0,
5023,HC_INT,"HC_DEEP,HC_INT",5,n3,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5023,HC_INT,"HC_DEEP,HC_INT",5,n4,HASH,5/24,6,3,8,6,3,7,0,0,1,0,0,0,0,0,1,1,6,3,0,2,3,0,1,0,
5024,HC_SINGLE,HC_SINGLE,2,n0,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5024,HC_SINGLE,HC_SINGLE,2,n1,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,6,n0,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,6,n1,AGSE,5/32,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
5025,HC_DEEP,HC_DEEP,6,n2,SUB,35/24,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5025,HC_DEEP,HC_DEEP,6,n3,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,6,n4,REDUCE,1/8,0,0,1,0,0,0,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5025,HC_DEEP,HC_DEEP,6,n5,ADD,5/8,4,2,2,4,2,2,0,0,1,1,0,0,0,0,1,1,4,2,0,0,2,0,2,0,
5026,PASS,,3,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5026,PASS,,3,n1,PASS,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5026,PASS,,3,n2,PASS,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5027,SHIFT,HC_DEEP,4,n0,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
5027,SHIFT,HC_DEEP,4,n1,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5027,SHIFT,HC_DEEP,4,n2,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5027,SHIFT,HC_DEEP,4,n3,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,13,13,13,13,1,1,13,13,1,0,0,0,0,0,
5028,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n0,HASH,2/25,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5028,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n1,HASH,2/45,2,2,4,2,2,4,1,0,1,1,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
5028,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n2,HASH,1/15,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
5028,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n3,HASH,2/55,5,5,7,5,5,7,1,0,1,1,0,0,0,0,1,1,5,5,1,4,5,0,1,0,
5028,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n4,HASH,2/55,5,5,6,5,5,5,1,0,1,0,0,0,0,0,1,1,5,5,1,3,5,0,2,0,
5028,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n5,HASH,1/40,8,8,10,8,8,10,1,0,1,1,0,0,0,0,1,1,8,8,1,8,8,0,0,0,
5029,ADD,HC_DEEP,4,n0,ADD,3/10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5029,ADD,HC_DEEP,4,n1,ADD,1/5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5029,ADD,HC_DEEP,4,n2,ADD,1/5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5029,ADD,HC_DEEP,4,n3,ADD,1/5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5030,SUB,,1,n0,SUB,5/3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5031,THETA,HC_DEEP,4,n0,THETA,3/16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5031,THETA,HC_DEEP,4,n1,THETA,21/32,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5031,THETA,HC_DEEP,4,n2,THETA,21/64,2,1,2,2,2,2,0,1,0,1,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
5031,THETA,HC_DEEP,4,n3,THETA,5/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5032,NTHETA,,1,n0,NTHETA,4/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n0,AGSE,3/16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n1,AGSE,3/32,1,1,2,1,1,1,1,0,1,0,4,4,4,4,1,1,5,5,1,0,1,0,1,0,
5033,AGSE,HC_DEEP,6,n2,AGSE,9/64,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
5033,AGSE,HC_DEEP,6,n3,AGSE,9/64,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
5033,AGSE,HC_DEEP,6,n4,AGSE,147/1000,0,0,1,0,0,0,1,0,1,0,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
5033,AGSE,HC_DEEP,6,n5,AGSE,147/1000,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5034,REDUCE,,1,n0,REDUCE,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5035,HC_NONINT,"HC_DEEP,HC_NONINT",6,n0,AGSE,2/15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5035,HC_NONINT,"HC_DEEP,HC_NONINT",6,n1,HASH,2/35,2,2,2,2,2,2,1,1,1,1,3,3,3,3,1,1,5,5,1,0,1,0,2,1,
5035,HC_NONINT,"HC_DEEP,HC_NONINT",6,n2,PASS,2/15,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5035,HC_NONINT,"HC_DEEP,HC_NONINT",6,n3,AGSE,2/15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5035,HC_NONINT,"HC_DEEP,HC_NONINT",6,n4,SHIFT,2/15,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5035,HC_NONINT,"HC_DEEP,HC_NONINT",6,n5,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5036,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,HASH,147/1294,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,0,4,0,5,1,
5036,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,SUB,1/10,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5036,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,HASH,1/20,3,1,4,3,1,3,0,0,1,0,0,0,0,0,1,1,3,1,0,0,1,0,1,0,
5036,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,SHIFT,1/20,2,0,4,2,0,3,0,0,1,0,1,1,1,1,1,1,3,1,0,1,0,0,-1,0,
5036,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,HASH,147/3940,4,4,6,4,4,6,1,0,1,1,2,2,2,2,1,1,6,6,1,0,3,0,4,1,
5037,HC_INT,HC_INT,3,n0,HASH,3/20,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5037,HC_INT,HC_INT,3,n1,PASS,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5037,HC_INT,HC_INT,3,n2,PASS,3/20,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
5038,HC_SINGLE,HC_SINGLE,1,n0,PASS,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5039,HC_DEEP,"HC_DEEP,HC_SINGLE",4,n0,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5039,HC_DEEP,"HC_DEEP,HC_SINGLE",4,n1,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5039,HC_DEEP,"HC_DEEP,HC_SINGLE",4,n2,AGSE,5/8,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5039,HC_DEEP,"HC_DEEP,HC_SINGLE",4,n3,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
5040,PASS,HC_DEEP,5,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5040,PASS,HC_DEEP,5,n1,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5040,PASS,HC_DEEP,5,n2,PASS,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5040,PASS,HC_DEEP,5,n3,PASS,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5040,PASS,HC_DEEP,5,n4,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5041,SHIFT,,1,n0,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
5042,HASH,"HC_DEEP,HC_NONINT",5,n0,HASH,735/6176,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
5042,HASH,"HC_DEEP,HC_NONINT",5,n1,HASH,735/11176,6,6,6,6,6,6,1,1,1,1,0,0,0,0,1,1,6,6,1,4,5,0,2,1,
5042,HASH,"HC_DEEP,HC_NONINT",5,n2,HASH,245/5392,9,9,9,9,9,9,1,1,1,1,0,0,0,0,1,1,9,9,1,9,9,0,0,0,
5042,HASH,"HC_DEEP,HC_NONINT",5,n3,HASH,735/22352,13,13,13,13,13,13,1,1,1,1,0,0,0,0,1,1,13,13,1,13,13,0,0,0,
5042,HASH,"HC_DEEP,HC_NONINT",5,n4,HASH,735/27352,17,17,17,17,17,17,1,1,1,1,0,0,0,0,1,1,17,17,1,16,17,0,1,0,
5043,ADD,HC_DEEP,4,n0,ADD,1/2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5043,ADD,HC_DEEP,4,n1,ADD,1/2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5043,ADD,HC_DEEP,4,n2,ADD,1/2,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
5043,ADD,HC_DEEP,4,n3,ADD,1/2,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
5044,SUB,,1,n0,SUB,7/10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
5045,THETA,,3,n0,THETA,3/2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5045,THETA,,3,n1,THETA,10/9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5045,THETA,,3,n2,THETA,7/6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
5046,NTHETA,,3,n0,NTHETA,32/125,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5046,NTHETA,,3,n1,NTHETA,96/125,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5046,NTHETA,,3,n2,NTHETA,12/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5047,AGSE,HC_DEEP,6,n0,AGSE,1/16,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
5047,AGSE,HC_DEEP,6,n1,AGSE,1/16,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
5047,AGSE,HC_DEEP,6,n2,AGSE,1/24,2,2,4,2,2,4,1,0,1,1,3,3,3,3,1,1,5,5,1,2,2,0,0,0,
5047,AGSE,HC_DEEP,6,n3,AGSE,1/16,1,1,3,1,1,2,1,0,1,0,2,2,2,2,1,1,3,3,1,1,1,0,0,0,
5047,AGSE,HC_DEEP,6,n4,AGSE,1/8,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5047,AGSE,HC_DEEP,6,n5,AGSE,1/16,1,1,4,1,1,3,1,0,1,0,4,4,4,4,1,1,5,5,1,0,1,0,1,0,
5048,REDUCE,"HC_DEEP,HC_SINGLE",6,n0,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5048,REDUCE,"HC_DEEP,HC_SINGLE",6,n1,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5048,REDUCE,"HC_DEEP,HC_SINGLE",6,n2,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5048,REDUCE,"HC_DEEP,HC_SINGLE",6,n3,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5048,REDUCE,"HC_DEEP,HC_SINGLE",6,n4,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5048,REDUCE,"HC_DEEP,HC_SINGLE",6,n5,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5049,HC_NONINT,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5049,HC_NONINT,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,AGSE,15/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5049,HC_NONINT,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,AGSE,15/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
5049,HC_NONINT,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,PASS,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5049,HC_NONINT,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,SHIFT,15/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5049,HC_NONINT,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,HASH,15/1508,2,2,3,2,2,3,1,0,1,1,189,189,189,189,1,1,191,191,1,0,1,0,2,1,
5050,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,PASS,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
5050,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,AGSE,2/3,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
5050,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,147/1000,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
