family	profile	q	block	compute_median_ns	compute_p99_ns	slot_ns	lost_records
F9-R1	NO_R2_CANON	16	11	1473353	1726702	13333333	0
F9-R1	DEFAULT	16	12	1480112	1888681	13333333	0
F9-R1	NO_R1_FACTOR	16	12	1576612	1866811	13333333	0
F9-R1	NO_R1_NO_R2	16	12	1548185	1868126	13333333	0
F9-R1	NO_R2_CANON	16	12	1548056	1871923	13333333	0
F9-R1	DEFAULT	16	13	1566685	1810275	13333333	0
F9-R1	NO_R1_FACTOR	16	13	1571500	1921273	13333333	0
F9-R1	NO_R1_NO_R2	16	13	1582519	1868219	13333333	0
F9-R1	NO_R2_CANON	16	13	1548537	1883200	13333333	0
F9-R1	DEFAULT	16	14	1560426	1863941	13333333	0
F9-R1	NO_R1_FACTOR	16	14	1497575	1909736	13333333	0
F9-R1	NO_R1_NO_R2	16	14	1581685	1938440	13333333	0
F9-R1	NO_R2_CANON	16	14	1547611	1776868	13333333	0
F9-R1	DEFAULT	16	15	1565352	1930533	13333333	0
F9-R1	NO_R1_FACTOR	16	15	1583927	1973107	13333333	0
F9-R1	NO_R1_NO_R2	16	15	1580944	1940385	13333333	0
F9-R1	NO_R2_CANON	16	15	1545816	1872330	13333333	0
F9-R1	DEFAULT	16	16	1558314	1734515	13333333	0
F9-R1	NO_R1_FACTOR	16	16	1575517	1906513	13333333	0
F9-R1	NO_R1_NO_R2	16	16	1582314	1897347	13333333	0
F9-R1	NO_R2_CANON	16	16	1549369	1847902	13333333	0
F9-R1	DEFAULT	16	17	1562388	1875811	13333333	0
F9-R1	NO_R1_FACTOR	16	17	1524093	1881625	13333333	0
F9-R1	NO_R1_NO_R2	16	17	1578259	1944699	13333333	0
F9-R1	NO_R2_CANON	16	17	1566037	1877162	13333333	0
F9-R1	DEFAULT	16	18	1495538	1891811	13333333	0
F9-R1	NO_R1_FACTOR	16	18	1574259	1918977	13333333	0
F9-R1	NO_R1_NO_R2	16	18	1587593	1948180	13333333	0
F9-R1	NO_R2_CANON	16	18	1481205	1873200	13333333	0
F9-R1	DEFAULT	16	19	1480446	1822478	13333333	0
F9-R1	NO_R1_FACTOR	16	19	1501927	1836293	13333333	0
F9-R1	NO_R1_NO_R2	16	19	1585796	1949162	13333333	0
F9-R1	NO_R2_CANON	16	19	1550926	1804312	13333333	0
F9-R1	DEFAULT	16	20	1559028	1837709	13333333	0
F9-R1	NO_R1_FACTOR	16	20	1576222	1850312	13333333	0
F9-R1	NO_R1_NO_R2	16	20	1584660	2000042	13333333	0
F9-R1	NO_R2_CANON	16	20	1573551	1877545	13333333	0
F9-R1	DEFAULT	32	1	2979635	3584777	13333333	0
F9-R1	NO_R1_FACTOR	32	1	3010098	3611704	13333333	0
F9-R1	NO_R1_NO_R2	32	1	3145875	3620778	13333333	0
F9-R1	NO_R2_CANON	32	1	3109022	3616331	13333333	0
F9-R1	DEFAULT	32	2	2973691	3421203	13333333	0
F9-R1	NO_R1_FACTOR	32	2	3157450	3652274	13333333	0
F9-R1	NO_R1_NO_R2	32	2	3168410	3692070	13333333	0
F9-R1	NO_R2_CANON	32	2	3103040	3587905	13333333	0
F9-R1	DEFAULT	32	3	3093889	3411145	13333333	0
F9-R1	NO_R1_FACTOR	32	3	3122702	3721658	13333333	0
F9-R1	NO_R1_NO_R2	32	3	3033482	3703658	13333333	0
F9-R1	NO_R2_CANON	32	3	2948983	3447014	13333333	0
F9-R1	DEFAULT	32	4	2971964	3419384	13333333	0
F9-R1	NO_R1_FACTOR	32	4	3163333	3623012	13333333	0
F9-R1	NO_R1_NO_R2	32	4	3166981	3597438	13333333	0
F9-R1	NO_R2_CANON	32	4	2952853	3591105	13333333	0
F9-R1	DEFAULT	32	5	3121792	3586007	13333333	0
F9-R1	NO_R1_FACTOR	32	5	3164904	3631509	13333333	0
F9-R1	NO_R1_NO_R2	32	5	3156829	3623286	13333333	0
F9-R1	NO_R2_CANON	32	5	3116942	3562787	13333333	0
F9-R1	DEFAULT	32	6	3134961	3589900	13333333	0
F9-R1	NO_R1_FACTOR	32	6	3143795	3765102	13333333	0
F9-R1	NO_R1_NO_R2	32	6	3163646	3642048	13333333	0
F9-R1	NO_R2_CANON	32	6	3112573	3581882	13333333	0
F9-R1	DEFAULT	32	7	3119647	3498809	13333333	0
F9-R1	NO_R1_FACTOR	32	7	3168554	3571623	13333333	0
F9-R1	NO_R1_NO_R2	32	7	3143666	3671086	13333333	0
F9-R1	NO_R2_CANON	32	7	3101889	3569199	13333333	0
F9-R1	DEFAULT	32	8	3133092	3845360	13333333	0
F9-R1	NO_R1_FACTOR	32	8	3011371	3448180	13333333	0
F9-R1	NO_R1_NO_R2	32	8	3183499	3635993	13333333	0
F9-R1	NO_R2_CANON	32	8	3055000	3550975	13333333	0
F9-R1	DEFAULT	32	9	2946188	3412294	13333333	0
F9-R1	NO_R1_FACTOR	32	9	3146426	3506237	13333333	0
F9-R1	NO_R1_NO_R2	32	9	3150796	3643587	13333333	0
F9-R1	NO_R2_CANON	32	9	3110612	3544700	13333333	0
F9-R1	DEFAULT	32	10	2982728	3420113	13333333	0
F9-R1	NO_R1_FACTOR	32	10	3161892	3639221	13333333	0
F9-R1	NO_R1_NO_R2	32	10	3161910	3676738	13333333	0
F9-R1	NO_R2_CANON	32	10	3000951	3585853	13333333	0
F9-R1	DEFAULT	32	11	3096353	3404886	13333333	0
F9-R1	NO_R1_FACTOR	32	11	3158815	3630383	13333333	0
F9-R1	NO_R1_NO_R2	32	11	3173926	3642791	13333333	0
F9-R1	NO_R2_CANON	32	11	3089556	3554921	13333333	0
F9-R1	DEFAULT	32	12	2949669	3261462	13333333	0
F9-R1	NO_R1_FACTOR	32	12	3159513	3615450	13333333	0
F9-R1	NO_R1_NO_R2	32	12	3130028	3445644	13333333	0
F9-R1	NO_R2_CANON	32	12	2972088	3331416	13333333	0
F9-R1	DEFAULT	32	13	3002093	3578587	13333333	0
F9-R1	NO_R1_FACTOR	32	13	3166332	3637827	13333333	0
F9-R1	NO_R1_NO_R2	32	13	3172999	3651123	13333333	0
F9-R1	NO_R2_CANON	32	13	3104685	3550050	13333333	0
F9-R1	DEFAULT	32	14	3118019	3590401	13333333	0
F9-R1	NO_R1_FACTOR	32	14	3056649	3634753	13333333	0
F9-R1	NO_R1_NO_R2	32	14	3181166	3670715	13333333	0
F9-R1	NO_R2_CANON	32	14	2965280	3673418	13333333	0
F9-R1	DEFAULT	32	15	3130926	3586513	13333333	0
F9-R1	NO_R1_FACTOR	32	15	3167241	3648476	13333333	0
F9-R1	NO_R1_NO_R2	32	15	3170278	3766715	13333333	0
F9-R1	NO_R2_CANON	32	15	2958021	3498478	13333333	0
F9-R1	DEFAULT	32	16	3118943	3547604	13333333	0
F9-R1	NO_R1_FACTOR	32	16	3150517	3606993	13333333	0
F9-R1	NO_R1_NO_R2	32	16	3169479	3638863	13333333	0
F9-R1	NO_R2_CANON	32	16	3113980	3536771	13333333	0
F9-R1	DEFAULT	32	17	2950688	3581884	13333333	0
F9-R1	NO_R1_FACTOR	32	17	3152444	3613310	13333333	0
F9-R1	NO_R1_NO_R2	32	17	3086259	3634124	13333333	0
F9-R1	NO_R2_CANON	32	17	2934484	3404385	13333333	0
F9-R1	DEFAULT	32	18	3083278	3731566	13333333	0
F9-R1	NO_R1_FACTOR	32	18	3161573	3643660	13333333	0
F9-R1	NO_R1_NO_R2	32	18	3186499	3665568	13333333	0
F9-R1	NO_R2_CANON	32	18	3112555	3571994	13333333	0
F9-R1	DEFAULT	32	19	2976279	3573032	13333333	0
F9-R1	NO_R1_FACTOR	32	19	3128093	3672179	13333333	0
F9-R1	NO_R1_NO_R2	32	19	3093778	3529587	13333333	0
F9-R1	NO_R2_CANON	32	19	2948113	3394905	13333333	0
F9-R1	DEFAULT	32	20	3114882	3565542	13333333	0
F9-R1	NO_R1_FACTOR	32	20	3131938	3612950	13333333	0
F9-R1	NO_R1_NO_R2	32	20	3165809	3579397	13333333	0
F9-R1	NO_R2_CANON	32	20	2933957	3537208	13333333	0
F9-X	DEFAULT	1	1	386571	596088	13333333	0
F9-X	NO_R1_FACTOR	1	1	262498	661365	13333333	0
F9-X	NO_R1_NO_R2	1	1	260683	643421	13333333	0
F9-X	NO_R2_CANON	1	1	384755	596884	13333333	0
F9-X	DEFAULT	1	2	378292	606215	13333333	0
F9-X	NO_R1_FACTOR	1	2	259127	635603	13333333	0
F9-X	NO_R1_NO_R2	1	2	260459	777175	13333333	0
F9-X	NO_R2_CANON	1	2	383403	587456	13333333	0
F9-X	DEFAULT	1	3	383791	587899	13333333	0
F9-X	NO_R1_FACTOR	1	3	260588	620991	13333333	0
F9-X	NO_R1_NO_R2	1	3	259643	617212	13333333	0
F9-X	NO_R2_CANON	1	3	383958	587362	13333333	0
F9-X	DEFAULT	1	4	387348	465031	13333333	0
F9-X	NO_R1_FACTOR	1	4	261812	653715	13333333	0
F9-X	NO_R1_NO_R2	1	4	262016	657677	13333333	0
F9-X	NO_R2_CANON	1	4	384329	593827	13333333	0
F9-X	DEFAULT	1	5	386477	599272	13333333	0
F9-X	NO_R1_FACTOR	1	5	260682	632066	13333333	0
F9-X	NO_R1_NO_R2	1	5	260460	612586	13333333	0
F9-X	NO_R2_CANON	1	5	382106	585345	13333333	0
F9-X	DEFAULT	1	6	387514	591160	13333333	0
F9-X	NO_R1_FACTOR	1	6	261867	656770	13333333	0
F9-X	NO_R1_NO_R2	1	6	259238	623123	13333333	0
F9-X	NO_R2_CANON	1	6	385125	603049	13333333	0
F9-X	DEFAULT	1	7	382199	594845	13333333	0
F9-X	NO_R1_FACTOR	1	7	258423	638825	13333333	0
F9-X	NO_R1_NO_R2	1	7	259367	627233	13333333	0
F9-X	NO_R2_CANON	1	7	380921	572678	13333333	0
F9-X	DEFAULT	1	8	387384	592085	13333333	0
F9-X	NO_R1_FACTOR	1	8	260200	627622	13333333	0
F9-X	NO_R1_NO_R2	1	8	259497	618085	13333333	0
F9-X	NO_R2_CANON	1	8	383477	583807	13333333	0
F9-X	DEFAULT	1	9	385144	588845	13333333	0
F9-X	NO_R1_FACTOR	1	9	259848	652177	13333333	0
F9-X	NO_R1_NO_R2	1	9	259089	643585	13333333	0
F9-X	NO_R2_CANON	1	9	381106	596419	13333333	0
F9-X	DEFAULT	1	10	387921	590678	13333333	0
F9-X	NO_R1_FACTOR	1	10	261311	660344	13333333	0
F9-X	NO_R1_NO_R2	1	10	259682	650677	13333333	0
F9-X	NO_R2_CANON	1	10	382828	584085	13333333	0
F9-X	DEFAULT	1	11	380366	584234	13333333	0
F9-X	NO_R1_FACTOR	1	11	388370	855935	13333333	0
F9-X	NO_R1_NO_R2	1	11	257998	676736	13333333	0
F9-X	NO_R2_CANON	1	11	379904	576216	13333333	0
F9-X	DEFAULT	1	12	385403	586012	13333333	0
F9-X	NO_R1_FACTOR	1	12	260164	658604	13333333	0
F9-X	NO_R1_NO_R2	1	12	261349	630789	13333333	0
F9-X	NO_R2_CANON	1	12	385348	583048	13333333	0
F9-X	DEFAULT	1	13	386587	597714	13333333	0
F9-X	NO_R1_FACTOR	1	13	262237	649455	13333333	0
F9-X	NO_R1_NO_R2	1	13	260681	653861	13333333	0
F9-X	NO_R2_CANON	1	13	386347	586456	13333333	0
F9-X	DEFAULT	1	14	385014	456883	13333333	0
F9-X	NO_R1_FACTOR	1	14	259978	573289	13333333	0
F9-X	NO_R1_NO_R2	1	14	259293	576808	13333333	0
F9-X	NO_R2_CANON	1	14	383162	445346	13333333	0
F9-X	DEFAULT	1	15	385977	461087	13333333	0
F9-X	NO_R1_FACTOR	1	15	261034	563567	13333333	0
F9-X	NO_R1_NO_R2	1	15	260126	579456	13333333	0
F9-X	NO_R2_CANON	1	15	385088	466272	13333333	0
F9-X	DEFAULT	1	16	384106	439976	13333333	0
F9-X	NO_R1_FACTOR	1	16	260256	566493	13333333	0
F9-X	NO_R1_NO_R2	1	16	258738	588085	13333333	0
F9-X	NO_R2_CANON	1	16	383606	459198	13333333	0
F9-X	DEFAULT	1	17	384273	446809	13333333	0
F9-X	NO_R1_FACTOR	1	17	261256	569085	13333333	0
F9-X	NO_R1_NO_R2	1	17	258997	567715	13333333	0
F9-X	NO_R2_CANON	1	17	383365	463568	13333333	0
F9-X	DEFAULT	1	18	385884	470939	13333333	0
F9-X	NO_R1_FACTOR	1	18	258422	560288	13333333	0
F9-X	NO_R1_NO_R2	1	18	260256	564623	13333333	0
F9-X	NO_R2_CANON	1	18	383642	451975	13333333	0
F9-X	DEFAULT	1	19	387311	464254	13333333	0
F9-X	NO_R1_FACTOR	1	19	259201	595919	13333333	0
F9-X	NO_R1_NO_R2	1	19	258775	567919	13333333	0
F9-X	NO_R2_CANON	1	19	382828	453699	13333333	0
F9-X	DEFAULT	1	20	388199	451068	13333333	0
F9-X	NO_R1_FACTOR	1	20	261404	557215	13333333	0
F9-X	NO_R1_NO_R2	1	20	258682	580418	13333333	0
F9-X	NO_R2_CANON	1	20	381014	442254	13333333	0
F9-X	DEFAULT	2	1	549940	778994	13333333	0
F9-X	NO_R1_FACTOR	2	1	420312	828031	13333333	0
F9-X	NO_R1_NO_R2	2	1	421071	786791	13333333	0
F9-X	NO_R2_CANON	2	1	545218	769920	13333333	0
F9-X	DEFAULT	2	2	544962	762259	13333333	0
F9-X	NO_R1_FACTOR	2	2	417424	769294	13333333	0
F9-X	NO_R1_NO_R2	2	2	420161	831324	13333333	0
F9-X	NO_R2_CANON	2	2	541050	769806	13333333	0
F9-X	DEFAULT	2	3	549771	775379	13333333	0
F9-X	NO_R1_FACTOR	2	3	422754	792712	13333333	0
F9-X	NO_R1_NO_R2	2	3	422643	845823	13333333	0
F9-X	NO_R2_CANON	2	3	541733	741472	13333333	0
F9-X	DEFAULT	2	4	551364	773084	13333333	0
F9-X	NO_R1_FACTOR	2	4	421366	844990	13333333	0
F9-X	NO_R1_NO_R2	2	4	421755	847120	13333333	0
F9-X	NO_R2_CANON	2	4	543976	778250	13333333	0
F9-X	DEFAULT	2	5	548087	765195	13333333	0
F9-X	NO_R1_FACTOR	2	5	420366	808010	13333333	0
F9-X	NO_R1_NO_R2	2	5	418884	801176	13333333	0
F9-X	NO_R2_CANON	2	5	543420	653530	13333333	0
F9-X	DEFAULT	2	6	538290	609270	13333333	0
F9-X	NO_R1_FACTOR	2	6	419995	793472	13333333	0
F9-X	NO_R1_NO_R2	2	6	419347	810897	13333333	0
F9-X	NO_R2_CANON	2	6	544124	768194	13333333	0
F9-X	DEFAULT	2	7	548308	767342	13333333	0
F9-X	NO_R1_FACTOR	2	7	419903	783176	13333333	0
F9-X	NO_R1_NO_R2	2	7	411680	819620	13333333	0
F9-X	NO_R2_CANON	2	7	541661	765233	13333333	0
F9-X	DEFAULT	2	8	546419	782360	13333333	0
F9-X	NO_R1_FACTOR	2	8	421383	848897	13333333	0
F9-X	NO_R1_NO_R2	2	8	422013	820545	13333333	0
F9-X	NO_R2_CANON	2	8	543253	766195	13333333	0
F9-X	DEFAULT	2	9	545679	767083	13333333	0
F9-X	NO_R1_FACTOR	2	9	420735	781991	13333333	0
F9-X	NO_R1_NO_R2	2	9	418421	784490	13333333	0
F9-X	NO_R2_CANON	2	9	544475	767417	13333333	0
F9-X	DEFAULT	2	10	537734	768824	13333333	0
F9-X	NO_R1_FACTOR	2	10	420828	817361	13333333	0
F9-X	NO_R1_NO_R2	2	10	421180	798804	13333333	0
F9-X	NO_R2_CANON	2	10	543030	773139	13333333	0
F9-X	DEFAULT	2	11	548438	771454	13333333	0
F9-X	NO_R1_FACTOR	2	11	420144	818064	13333333	0
F9-X	NO_R1_NO_R2	2	11	420365	831084	13333333	0
F9-X	NO_R2_CANON	2	11	535938	800528	13333333	0
F9-X	DEFAULT	2	12	544549	759435	13333333	0
F9-X	NO_R1_FACTOR	2	12	420828	805287	13333333	0
F9-X	NO_R1_NO_R2	2	12	421958	841398	13333333	0
F9-X	NO_R2_CANON	2	12	546401	759510	13333333	0
F9-X	DEFAULT	2	13	546586	772898	13333333	0
F9-X	NO_R1_FACTOR	2	13	419272	791731	13333333	0
F9-X	NO_R1_NO_R2	2	13	421291	844174	13333333	0
F9-X	NO_R2_CANON	2	13	544234	765842	13333333	0
F9-X	DEFAULT	2	14	549308	626603	13333333	0
F9-X	NO_R1_FACTOR	2	14	419717	756842	13333333	0
F9-X	NO_R1_NO_R2	2	14	420440	746880	13333333	0
F9-X	NO_R2_CANON	2	14	543493	630714	13333333	0
F9-X	DEFAULT	2	15	545197	640566	13333333	0
F9-X	NO_R1_FACTOR	2	15	423458	729158	13333333	0
F9-X	NO_R1_NO_R2	2	15	419273	731436	13333333	0
F9-X	NO_R2_CANON	2	15	543456	648900	13333333	0
F9-X	DEFAULT	2	16	550141	618881	13333333	0
F9-X	NO_R1_FACTOR	2	16	413365	720139	13333333	0
F9-X	NO_R1_NO_R2	2	16	416513	732194	13333333	0
F9-X	NO_R2_CANON	2	16	544160	630992	13333333	0
F9-X	DEFAULT	2	17	548159	633177	13333333	0
F9-X	NO_R1_FACTOR	2	17	424254	743417	13333333	0
F9-X	NO_R1_NO_R2	2	17	421087	744843	13333333	0
F9-X	NO_R2_CANON	2	17	544493	605844	13333333	0
F9-X	DEFAULT	2	18	548271	607381	13333333	0
F9-X	NO_R1_FACTOR	2	18	416883	732731	13333333	0
F9-X	NO_R1_NO_R2	2	18	420921	744416	13333333	0
F9-X	NO_R2_CANON	2	18	542197	625899	13333333	0
F9-X	DEFAULT	2	19	548105	646437	13333333	0
F9-X	NO_R1_FACTOR	2	19	421291	741677	13333333	0
F9-X	NO_R1_NO_R2	2	19	419977	947081	13333333	0
F9-X	NO_R2_CANON	2	19	544808	624325	13333333	0
F9-X	DEFAULT	2	20	543383	634160	13333333	0
F9-X	NO_R1_FACTOR	2	20	421033	733011	13333333	0
F9-X	NO_R1_NO_R2	2	20	419625	728640	13333333	0
F9-X	NO_R2_CANON	2	20	537199	597197	13333333	0
F9-X	DEFAULT	4	1	733124	980178	13333333	0
F9-X	NO_R1_FACTOR	4	1	969178	1377638	13333333	0
F9-X	NO_R1_NO_R2	4	1	961900	1365564	13333333	0
F9-X	NO_R2_CANON	4	1	807531	1074641	13333333	0
F9-X	DEFAULT	4	2	736717	1015049	13333333	0
F9-X	NO_R1_FACTOR	4	2	959384	1397585	13333333	0
F9-X	NO_R1_NO_R2	4	2	946699	1380123	13333333	0
F9-X	NO_R2_CANON	4	2	814846	1080844	13333333	0
F9-X	DEFAULT	4	3	709788	987693	13333333	0
F9-X	NO_R1_FACTOR	4	3	963156	1386651	13333333	0
F9-X	NO_R1_NO_R2	4	3	961766	1375317	13333333	0
F9-X	NO_R2_CANON	4	3	788213	1076469	13333333	0
F9-X	DEFAULT	4	4	732619	1001763	13333333	0
F9-X	NO_R1_FACTOR	4	4	956874	1428366	13333333	0
F9-X	NO_R1_NO_R2	4	4	954467	1369533	13333333	0
F9-X	NO_R2_CANON	4	4	812083	1056377	13333333	0
F9-X	DEFAULT	4	5	719528	923933	13333333	0
F9-X	NO_R1_FACTOR	4	5	962563	1336485	13333333	0
F9-X	NO_R1_NO_R2	4	5	956785	1338596	13333333	0
F9-X	NO_R2_CANON	4	5	786028	1009692	13333333	0
F9-X	DEFAULT	4	6	737140	990007	13333333	0
F9-X	NO_R1_FACTOR	4	6	963081	1327280	13333333	0
F9-X	NO_R1_NO_R2	4	6	965041	1383539	13333333	0
F9-X	NO_R2_CANON	4	6	808601	1073247	13333333	0
F9-X	DEFAULT	4	7	720584	914471	13333333	0
F9-X	NO_R1_FACTOR	4	7	970692	1438150	13333333	0
F9-X	NO_R1_NO_R2	4	7	949915	1331540	13333333	0
F9-X	NO_R2_CANON	4	7	791083	883990	13333333	0
F9-X	DEFAULT	4	8	734028	985395	13333333	0
F9-X	NO_R1_FACTOR	4	8	965600	1318133	13333333	0
F9-X	NO_R1_NO_R2	4	8	953359	1311984	13333333	0
F9-X	NO_R2_CANON	4	8	808768	1074931	13333333	0
F9-X	DEFAULT	4	9	737695	840304	13333333	0
F9-X	NO_R1_FACTOR	4	9	970914	1439963	13333333	0
F9-X	NO_R1_NO_R2	4	9	967099	1394667	13333333	0
F9-X	NO_R2_CANON	4	9	808267	1071412	13333333	0
F9-X	DEFAULT	4	10	710436	968007	13333333	0
F9-X	NO_R1_FACTOR	4	10	966932	1630628	13333333	0
F9-X	NO_R1_NO_R2	4	10	961655	1394779	13333333	0
F9-X	NO_R2_CANON	4	10	806138	1052061	13333333	0
F9-X	DEFAULT	4	11	719270	977841	13333333	0
F9-X	NO_R1_FACTOR	4	11	944471	1289393	13333333	0
F9-X	NO_R1_NO_R2	4	11	949415	1295893	13333333	0
F9-X	NO_R2_CANON	4	11	805269	1046007	13333333	0
F9-X	DEFAULT	4	12	735860	921116	13333333	0
F9-X	NO_R1_FACTOR	4	12	965707	1447495	13333333	0
F9-X	NO_R1_NO_R2	4	12	965970	1359207	13333333	0
F9-X	NO_R2_CANON	4	12	806858	913689	13333333	0
F9-X	DEFAULT	4	13	734083	878415	13333333	0
F9-X	NO_R1_FACTOR	4	13	966784	1382149	13333333	0
F9-X	NO_R1_NO_R2	4	13	961303	1430519	13333333	0
F9-X	NO_R2_CANON	4	13	804952	1012080	13333333	0
F9-X	DEFAULT	4	14	736157	845675	13333333	0
F9-X	NO_R1_FACTOR	4	14	967451	1300872	13333333	0
F9-X	NO_R1_NO_R2	4	14	967173	1312687	13333333	0
F9-X	NO_R2_CANON	4	14	810157	942506	13333333	0
F9-X	DEFAULT	4	15	719158	811157	13333333	0
F9-X	NO_R1_FACTOR	4	15	942229	1296540	13333333	0
F9-X	NO_R1_NO_R2	4	15	946358	1290892	13333333	0
F9-X	NO_R2_CANON	4	15	800879	902137	13333333	0
F9-X	DEFAULT	4	16	733564	835008	13333333	0
F9-X	NO_R1_FACTOR	4	16	956914	1273632	13333333	0
F9-X	NO_R1_NO_R2	4	16	963914	1295261	13333333	0
F9-X	NO_R2_CANON	4	16	809879	918303	13333333	0
F9-X	DEFAULT	4	17	729550	809008	13333333	0
F9-X	NO_R1_FACTOR	4	17	943047	1297599	13333333	0
F9-X	NO_R1_NO_R2	4	17	958156	1308116	13333333	0
F9-X	NO_R2_CANON	4	17	807066	924009	13333333	0
F9-X	DEFAULT	4	18	718010	812212	13333333	0
F9-X	NO_R1_FACTOR	4	18	963173	1296354	13333333	0
F9-X	NO_R1_NO_R2	4	18	948321	1284039	13333333	0
F9-X	NO_R2_CANON	4	18	785083	867730	13333333	0
F9-X	DEFAULT	4	19	734788	823304	13333333	0
F9-X	NO_R1_FACTOR	4	19	969821	1309688	13333333	0
F9-X	NO_R1_NO_R2	4	19	962877	1318039	13333333	0
F9-X	NO_R2_CANON	4	19	809656	915840	13333333	0
F9-X	DEFAULT	4	20	736899	833527	13333333	0
F9-X	NO_R1_FACTOR	4	20	965415	1311708	13333333	0
F9-X	NO_R1_NO_R2	4	20	959989	1316652	13333333	0
F9-X	NO_R2_CANON	4	20	809546	912397	13333333	0
F9-X	DEFAULT	8	1	1082797	1415714	13333333	0
F9-X	NO_R1_FACTOR	8	1	1344897	1859354	13333333	0
F9-X	NO_R1_NO_R2	8	1	1504270	2014940	13333333	0
F9-X	NO_R2_CANON	8	1	1194211	1463057	13333333	0
F9-X	DEFAULT	8	2	1079787	1420469	13333333	0
F9-X	NO_R1_FACTOR	8	2	1347156	1762375	13333333	0
F9-X	NO_R1_NO_R2	8	2	1508728	1956743	13333333	0
F9-X	NO_R2_CANON	8	2	1176675	1479710	13333333	0
F9-X	DEFAULT	8	3	1090247	1411706	13333333	0
F9-X	NO_R1_FACTOR	8	3	1344245	1749888	13333333	0
F9-X	NO_R1_NO_R2	8	3	1510494	1928766	13333333	0
F9-X	NO_R2_CANON	8	3	1157691	1472225	13333333	0
F9-X	DEFAULT	8	4	1126077	1455368	13333333	0
F9-X	NO_R1_FACTOR	8	4	1351704	1820846	13333333	0
F9-X	NO_R1_NO_R2	8	4	1512998	2022509	13333333	0
F9-X	NO_R2_CANON	8	4	1196224	1514369	13333333	0
F9-X	DEFAULT	8	5	1086894	1459779	13333333	0
F9-X	NO_R1_FACTOR	8	5	1342002	1759442	13333333	0
F9-X	NO_R1_NO_R2	8	5	1509981	1919569	13333333	0
F9-X	NO_R2_CANON	8	5	1164153	1511464	13333333	0
F9-X	DEFAULT	8	6	1120929	1370017	13333333	0
F9-X	NO_R1_FACTOR	8	6	1349906	1831306	13333333	0
F9-X	NO_R1_NO_R2	8	6	1512182	2023213	13333333	0
F9-X	NO_R2_CANON	8	6	1154947	1516146	13333333	0
F9-X	DEFAULT	8	7	1126190	1412149	13333333	0
F9-X	NO_R1_FACTOR	8	7	1348743	1787812	13333333	0
F9-X	NO_R1_NO_R2	8	7	1506389	1909570	13333333	0
F9-X	NO_R2_CANON	8	7	1198042	1501575	13333333	0
F9-X	DEFAULT	8	8	1128690	1403391	13333333	0
F9-X	NO_R1_FACTOR	8	8	1352855	1847591	13333333	0
F9-X	NO_R1_NO_R2	8	8	1506704	1885774	13333333	0
F9-X	NO_R2_CANON	8	8	1202263	1513241	13333333	0
F9-X	DEFAULT	8	9	1130060	1426593	13333333	0
F9-X	NO_R1_FACTOR	8	9	1353909	1813273	13333333	0
F9-X	NO_R1_NO_R2	8	9	1510056	1953772	13333333	0
F9-X	NO_R2_CANON	8	9	1200059	1509333	13333333	0
F9-X	DEFAULT	8	10	1087543	1307614	13333333	0
F9-X	NO_R1_FACTOR	8	10	1343354	1726868	13333333	0
F9-X	NO_R1_NO_R2	8	10	1508092	1978327	13333333	0
F9-X	NO_R2_CANON	8	10	1166949	1504778	13333333	0
F9-X	DEFAULT	8	11	1100099	1312393	13333333	0
F9-X	NO_R1_FACTOR	8	11	1353948	1805183	13333333	0
F9-X	NO_R1_NO_R2	8	11	1507539	1899404	13333333	0
F9-X	NO_R2_CANON	8	11	1172727	1407077	13333333	0
F9-X	DEFAULT	8	12	1128337	1410129	13333333	0
F9-X	NO_R1_FACTOR	8	12	1361203	1845197	13333333	0
F9-X	NO_R1_NO_R2	8	12	1507090	1998397	13333333	0
F9-X	NO_R2_CANON	8	12	1159318	1493091	13333333	0
F9-X	DEFAULT	8	13	1122375	1401130	13333333	0
F9-X	NO_R1_FACTOR	8	13	1340724	1744719	13333333	0
F9-X	NO_R1_NO_R2	8	13	1480963	1965142	13333333	0
F9-X	NO_R2_CANON	8	13	1155523	1401297	13333333	0
F9-X	DEFAULT	8	14	1131023	1283502	13333333	0
F9-X	NO_R1_FACTOR	8	14	1345539	1696905	13333333	0
F9-X	NO_R1_NO_R2	8	14	1475389	1859940	13333333	0
F9-X	NO_R2_CANON	8	14	1160208	1283410	13333333	0
F9-X	DEFAULT	8	15	1094542	1231521	13333333	0
F9-X	NO_R1_FACTOR	8	15	1354872	1724756	13333333	0
F9-X	NO_R1_NO_R2	8	15	1503222	1865125	13333333	0
F9-X	NO_R2_CANON	8	15	1191781	1316225	13333333	0
F9-X	DEFAULT	8	16	1123764	1252410	13333333	0
F9-X	NO_R1_FACTOR	8	16	1348538	1688034	13333333	0
F9-X	NO_R1_NO_R2	8	16	1500111	1852458	13333333	0
F9-X	NO_R2_CANON	8	16	1195540	1285928	13333333	0
F9-X	DEFAULT	8	17	1119487	1236893	13333333	0
F9-X	NO_R1_FACTOR	8	17	1344393	1700890	13333333	0
F9-X	NO_R1_NO_R2	8	17	1473669	1870054	13333333	0
F9-X	NO_R2_CANON	8	17	1197987	1331041	13333333	0
F9-X	DEFAULT	8	18	1125264	1287910	13333333	0
F9-X	NO_R1_FACTOR	8	18	1315594	1704997	13333333	0
F9-X	NO_R1_NO_R2	8	18	1473778	1865273	13333333	0
F9-X	NO_R2_CANON	8	18	1198744	1333298	13333333	0
