case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W4_Q32,STRUCT_R1,10,1,15,15,380,0,32367640,34635974,35332595,8796788034,1147199,32574993,34833865,35529413,35529413,21572,935,18436622,54536,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20230
W4_Q08,STRUCT,3,1,15,15,380,0,8090547,9767464,11095338,2256631197,75337,8229897,9927968,11371413,11371413,20396,282,2341400,13685,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20059
W4_Q08,STRUCT_R1,5,1,15,15,380,0,8136177,8662347,8887196,2223626271,36736,8261253,8790176,9030744,9030744,20400,277,3013261,13353,8,0,34,1,59,265,13,262,31,280704,1188,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20067
W4_Q32,STRUCT,6,1,15,15,380,0,32454407,34953075,36018079,8829539981,1418898,32654130,35121468,36214728,36214728,21592,937,9711188,75277,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20236
W4_Q32,STRUCT_R1,6,1,15,15,380,0,32456892,37870675,44626804,8904993130,7081098,32651040,38092895,44907185,44907185,21572,945,18402278,52795,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20233
W4_Q08,STRUCT_R1,9,1,15,15,380,0,8084365,8711312,9095141,2211362983,31982,8208184,8850941,9259770,9259770,20400,276,2955099,12943,8,0,34,1,59,265,13,262,31,280704,1188,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20061
W4_Q08,STRUCT,14,1,15,15,380,0,8056439,8625536,9057420,2224322164,38077,8185421,8764602,9207881,9207881,20396,277,2292864,13537,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20067
W4_Q32,STRUCT,2,1,15,15,380,0,32760580,44915997,58194613,9172978572,24668015,32957075,45225721,58546702,58546702,21592,973,9647507,80110,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20249
W4_Q32,STRUCT_R1,1,1,15,15,380,0,32317513,35033327,43039815,8823782296,9415282,32502758,35204962,43339876,43339876,21572,944,19926100,120777,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20278
W4_Q08,STRUCT_R1,3,1,15,15,380,0,8106256,8710369,8885757,2214942322,35589,8230409,8867327,9029159,9029159,20400,276,2957247,13388,8,0,34,1,59,265,13,262,31,280704,1188,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20069
W4_Q32,STRUCT,14,1,15,15,380,0,32548266,37650621,43428041,8951605556,9022498,32742400,37860939,43685132,43685132,21592,949,9484103,70981,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20238
W4_Q32,OFF,3,1,15,15,380,0,31999469,34382898,35485923,8722167611,1232399,32198322,34573781,35664640,35664640,21580,926,8527280,67055,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20223
W4_Q32,STRUCT_R1,8,1,15,15,380,0,32703732,34938301,35579795,8886207645,1870663,32900846,35132561,35792479,35792479,21572,943,18335252,52240,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20251
W4_Q32,STRUCT,13,1,15,15,380,0,32572708,37457963,44492297,8935496800,10786475,32758192,37689178,44719697,44719697,21592,948,9830527,71351,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20236
W4_Q08,STRUCT,6,1,15,15,380,0,8068777,8753354,9080962,2228320832,37481,8196218,8897678,9224877,9224877,20396,277,2317180,13222,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20067
W4_Q08,OFF,13,1,15,15,380,0,8041778,8739836,9058537,2215140974,38296,8165764,8892776,9217113,9217113,20404,276,1975628,12240,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20067
W4_Q32,STRUCT,4,1,15,15,380,0,32687989,40306645,43737091,8987124106,10092434,32889393,40529538,44024120,44024120,21592,953,9657049,63147,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20233
W4_Q32,ALGSTRUCT,2,1,15,15,380,0,32391319,34385984,35527027,8804434398,931530,32570945,34538944,35724611,35724611,21572,939,18534294,57535,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20238
W4_Q08,OFF,7,1,15,15,380,0,7950003,8590301,8871299,2199311465,36150,8083663,8717176,9002550,9002550,20404,274,1980887,12889,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20077
W4_Q08,OFF,8,1,15,15,380,0,7961679,10068602,10778873,2226807387,62623,8107020,10213943,10992563,10992563,20404,279,1972574,12777,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20072
W4_Q32,ALGSTRUCT,4,1,15,15,380,0,32492128,34512451,35334756,8811767126,1281346,32674012,34713117,35534380,35534380,21572,935,18374056,53296,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20243
W4_Q08,STRUCT_R1,2,1,15,15,380,0,8107011,8730339,8952781,2216872802,39247,8230558,8861396,9084445,9084445,20400,276,2958896,13038,8,0,34,1,59,265,13,262,31,280704,1188,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20070
W4_Q32,ALGSTRUCT,7,1,15,15,380,0,32490122,38540469,44741575,8916206355,7269171,32685135,38799211,45056063,45056063,21572,947,18398946,54407,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20247
W4_Q32,OFF,9,1,15,15,380,0,32000220,34177051,34566343,8724524553,506514,32197224,34349808,34765282,34765282,21580,923,8505731,72962,0,0,130,2,260,1058,38,1007,31,1122816,1180,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20225
W4_Q08,STRUCT,15,1,15,15,380,0,8072356,8669859,8911598,2229115874,36385,8200831,8799819,9060540,9060540,20396,277,2304664,13184,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20069
W4_Q08,ALGSTRUCT,1,1,15,15,380,0,8108596,9351205,11623330,2246147709,73128,8238067,9499518,11833025,11833025,20400,280,2976489,13148,8,0,34,1,59,265,13,262,31,280704,1188,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20061
W4_Q32,ALGSTRUCT,8,1,15,15,380,0,32398655,34564848,35310802,8803317773,1505792,32608687,34783639,35506406,35506406,21572,936,19566178,103425,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20251
W4_Q32,ALGSTRUCT,14,1,15,15,380,0,32369518,34347350,35915705,8803129516,1005883,32557733,34518863,36101079,36101079,21572,935,18434987,55721,32,0,130,1,227,1057,37,1006,31,1122816,1188,599e4a27c1166a2588a4c804713297758ce4cba1b0c2c441c5bea94b7ddbcfd9,514,20246
W4_Q08,OFF,2,1,15,15,380,0,8073940,9231448,10762748,2247618921,60160,8205170,9388881,10941020,10941020,20404,280,1988093,13406,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20065
W4_Q08,ALGSTRUCT,4,1,15,15,380,0,8120940,8717063,8931654,2221528977,34867,8244510,8854954,9076631,9076631,20400,276,2993471,13203,8,0,34,1,59,265,13,262,31,280704,1188,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20069
W4_Q08,OFF,3,1,15,15,380,0,8012839,8580843,8992024,2198823742,41640,8136377,8724914,9139283,9139283,20404,274,2043702,15593,0,0,34,2,68,266,14,263,31,280704,1180,2b71e341590c0dc06a3c2515d9803ca47e4140c7744bb3279ce46e5a7bfa5f55,130,20066
