ts_epoch,load1,mem_used_kb,temp_mC
1785487720,1.80,328880,42355
1785487721,1.81,329156,41381
1785487722,1.81,327232,41868
1785487723,1.81,326396,41381
1785487724,1.81,330680,42355
1785487725,1.83,329748,40894
1785487726,1.83,329160,41381
1785487727,1.83,328816,41381
1785487728,1.83,330720,41381
1785487729,1.83,329596,41868
1785487730,1.68,329324,41868
1785487731,1.68,330716,40894
1785487732,1.68,329360,41868
1785487733,1.68,328872,41868
1785487734,1.68,327232,41868
1785487735,1.55,327088,41381
1785487736,1.55,328796,41381
1785487738,1.55,328856,40894
1785487739,1.55,327380,42842
1785487740,1.55,327612,41868
1785487741,1.58,324276,41381
1785487742,1.58,332996,40407
1785487743,1.58,333272,41868
1785487744,1.58,335072,41381
1785487745,1.58,332900,42355
1785487746,1.46,332440,43329
1785487747,1.46,327904,43329
1785487748,1.46,328992,41868
1785487749,1.46,328636,40894
1785487750,1.34,328992,42355
1785487751,1.34,329392,41868
1785487752,1.34,329580,41868
1785487753,1.34,326644,41381
1785487754,1.34,330372,41381
1785487755,1.23,328508,41381
1785487756,1.23,352860,42842
1785487757,1.23,362972,43816
1785487758,1.23,358968,42842
1785487759,1.23,356832,43329
1785487761,1.21,341712,42842
1785487762,1.21,339432,42355
1785487763,1.21,339480,43329
1785487764,1.21,339712,43329
1785487765,1.21,336584,41868
1785487766,1.12,335116,43329
1785487767,1.12,330224,41868
1785487768,1.12,329004,41381
1785487769,1.12,329920,42355
1785487770,1.12,329096,41868
1785487771,1.11,328480,41868
1785487772,1.11,327836,43329
1785487773,1.11,331484,42355
1785487774,1.11,330140,41381
1785487775,1.02,331484,41868
1785487776,1.02,330484,41868
1785487777,1.02,329452,42355
1785487778,1.02,328340,41868
1785487779,1.02,324152,41868
1785487780,0.94,332232,40407
1785487781,0.94,330424,40407
1785487782,0.94,331312,42355
1785487783,0.94,331164,41868
1785487784,0.94,329500,41868
1785487786,0.86,324760,42355
1785487787,0.86,330380,41868
1785487788,0.86,329648,41381
1785487789,0.86,330624,41868
1785487790,0.86,329504,40894
1785487791,0.79,328664,41381
1785487792,0.79,317488,42355
1785487793,0.79,320724,41381
1785487794,0.79,320796,40894
1785487795,1.05,324244,42842
1785487796,1.05,326008,41868
1785487797,1.05,325504,40894
1785487798,1.05,324956,41381
1785487799,1.05,329500,41381
1785487800,0.96,329336,41868
1785487801,0.96,332068,42355
1785487802,0.96,332432,42355
1785487803,0.96,333016,42355
1785487804,0.96,332404,42355
1785487805,1.29,325196,41381
1785487806,1.29,324832,42355
1785487807,1.29,326544,42355
1785487808,1.29,326904,42355
1785487810,1.29,325668,41381
1785487811,1.34,324932,42842
1785487812,1.34,329808,41381
1785487813,1.34,328840,40894
1785487814,1.34,332024,41868
1785487815,1.34,331288,42842
1785487816,1.56,329932,42842
1785487817,1.56,328728,42355
1785487818,1.56,329664,43329
1785487819,1.56,352720,43329
1785487820,1.67,346816,42842
1785487821,1.67,344656,42842
1785487822,1.67,341740,42355
1785487823,1.67,337692,42355
1785487824,1.67,329284,42355
1785487825,1.62,337340,42355
1785487826,1.62,335612,41381
1785487827,1.62,334300,41381
1785487828,1.62,332316,42355
1785487829,1.62,330416,40894
1785487830,1.57,322152,41868
1785487831,1.57,330864,42355
1785487833,1.57,330008,41868
1785487834,1.57,333672,42355
1785487835,1.57,332652,42842
1785487836,1.92,331720,42355
1785487837,1.92,320852,42355
1785487838,1.92,328780,41868
1785487839,1.92,328376,41381
1785487840,1.92,329512,42355
1785487841,2.17,328564,42355
1785487842,2.17,327708,42355
1785487843,2.17,326912,41381
1785487844,2.17,332316,41381
1785487845,2.00,331020,41868
1785487846,2.00,334160,41381
1785487847,2.00,333132,43329
1785487848,2.00,331412,42355
1785487849,2.00,331224,41868
1785487850,2.32,330720,41868
1785487851,2.32,330484,42842
1785487852,2.32,330736,43329
1785487853,2.32,330808,42842
1785487854,2.32,329420,41868
1785487855,2.45,328276,42355
1785487856,2.45,333296,42842
1785487858,2.45,331452,41381
1785487859,2.45,331012,41868
1785487860,2.45,331460,41381
1785487861,2.58,330248,42355
1785487862,2.58,329460,41868
1785487863,2.58,324792,42842
1785487864,2.58,332280,42355
1785487865,2.58,330636,41868
1785487866,2.53,330004,42355
1785487867,2.53,329368,42355
1785487868,2.53,329668,42842
1785487869,2.53,319260,43329
1785487870,2.49,333176,42355
1785487871,2.49,331992,41868
1785487872,2.49,331908,42355
1785487873,2.49,331220,42842
1785487874,2.49,330996,42355
1785487875,2.53,330468,41868
1785487876,2.53,332188,41381
1785487877,2.53,330980,41381
1785487878,2.53,331132,41868
1785487879,2.53,330720,41868
1785487880,2.73,347112,41868
1785487882,2.73,348504,44303
1785487883,2.73,339324,42355
1785487884,2.73,338288,41868
1785487885,2.73,341840,42355
1785487886,2.91,341104,43329
1785487887,2.91,339516,43329
1785487888,2.91,336064,43329
1785487889,2.91,338588,42355
1785487890,2.91,337032,42355
1785487891,2.92,337228,41868
1785487892,2.92,336600,41868
1785487893,2.92,334860,42355
1785487894,2.92,333896,42842
1785487895,3.00,326320,41868
1785487896,3.00,332796,42842
1785487897,3.00,331924,42355
1785487898,3.00,333792,42842
1785487899,3.00,332852,42355
1785487900,2.84,332304,43329
1785487901,2.84,333344,43329
1785487902,2.84,336944,41868
1785487903,2.84,335092,43329
1785487905,2.84,333252,42355
1785487906,2.77,331992,42355
1785487907,2.77,332112,41868
1785487908,2.77,331396,42842
