ts_epoch,load1,mem_used_kb,temp_mC
1785524474,1.30,436884,35537
1785524475,1.30,436880,34563
1785524476,1.44,439396,36511
1785524477,1.44,439596,36024
1785524478,1.44,439976,36024
1785524479,1.44,440080,35050
1785524480,1.44,439368,35537
1785524481,1.56,438128,36511
1785524482,1.56,441636,36998
1785524483,1.56,441188,36024
1785524484,1.56,443368,36998
1785524485,1.56,441692,36024
1785524486,1.60,440848,35537
1785524487,1.60,442472,36024
1785524488,1.60,442300,36511
1785524489,1.60,440700,36998
1785524490,1.60,431824,35537
1785524492,1.47,440880,35537
1785524493,1.47,442748,35537
1785524494,1.47,442640,36511
1785524495,1.47,442288,36024
1785524496,1.51,441492,35537
1785524497,1.51,441556,35537
1785524498,1.51,441128,36024
1785524499,1.51,437504,36511
1785524500,1.51,437160,35050
1785524501,1.39,437592,36024
1785524502,1.39,439068,35050
1785524503,1.39,440076,36024
1785524504,1.39,440580,35537
1785524505,1.39,442700,36024
1785524506,1.28,442500,36511
1785524507,1.28,432912,36024
1785524508,1.28,441672,35050
1785524509,1.28,441672,36024
1785524510,1.28,443436,35537
1785524511,1.34,444900,36998
1785524512,1.34,444276,36511
1785524514,1.34,442892,36024
1785524515,1.34,442284,35050
1785524516,1.55,441884,36024
1785524517,1.55,447124,36024
1785524518,1.55,446264,35050
1785524519,1.55,447680,35537
1785524520,1.55,447788,35050
1785524521,1.67,447736,36024
1785524522,1.67,446848,36511
1785524523,1.67,446912,36024
1785524524,1.67,446632,36511
