profile,slug,suite,path,expected_failure,status,returncode,r1,r2,stdout_sha256,stderr_sha256
STRUCT,STRUCT,integration_serial,test/IntegrationTest_serial/simple_max/query.rql,False,compiled,0,0,0,aa6891da523b5bec820e24b2b493d972fda2c72c845d229fc8583167f4180d51,2c600d562c0249cccd6133f191d096fe089f7c32ebb9817b8150297655c18e6d
STRUCT,STRUCT,integration_serial,test/IntegrationTest_serial/xqry_elem_limit/query.rql,False,compiled,0,0,0,c6bc611840716c3c070922ee9baedf3ff7d80290f628cf72dfc90b978d512d5d,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/Pattern1/query.rql,False,compiled,0,0,0,501b0c6819243ceaa155d4b2842022d5cda6d52105a672802c3ae94b40b5f87d,2c600d562c0249cccd6133f191d096fe089f7c32ebb9817b8150297655c18e6d
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/Pattern2/query.rql,False,compiled,0,0,0,0d9795fcc2cb823b262899ba6ea6995278cab381bf1ee34005a6dfa4e37ff753,6d4ad8d07278af975115a10ec6b71c93f540139b4ee84ef4b37ce2d04d10d4f4
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/Pattern3/query-unfold.rql,False,compiled,0,0,0,f15ef89844caba0a5efdcddad987bd75515cb80b853a1712d2f1ad5dcdaf8cfc,5bdecd6f180b19671acba25215e1fbab3d7e3e3583a7312a6342f4a7812c565d
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/Pattern4/query-crc.rql,False,compiled,0,0,0,a0c345d376bf61dfaa67d004193a71e9edbec18beffaef672711d35b201abb43,5bdecd6f180b19671acba25215e1fbab3d7e3e3583a7312a6342f4a7812c565d
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/Pattern6/query.rql,False,compiled,0,0,0,e5dec026f2158aeac3aabb1e26590e3920f648ca07fe43f04002dd6f13595e22,cbfc273c726a56b89f2f4b23d1a4f4e3a13baad026c89389cc9dd1e7d7dbad79
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/Pattern7/query.rql,False,compiled,0,0,0,0d77a67407d200f4c469964b14fc325ecafa75da799f87123b4fd38f06facdc2,40939aeb3833da36ec697f2fc7a27fcbbf5d9d0976bb60a7687dbcf96696ba92
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/dsp/query.rql,False,compiled,0,0,0,fb35bd51206ccb40c012da8f4f8e22b2e2dcf0b61a96642144b6272ea9c50235,8d3c27844ee6c3db8131c27c7e7f008443a3ed79e9ca7d3e64ba6637fed62f73
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue202_hash_shift_factorization/matched.rql,False,compiled,0,0,0,91e21a4e2f9c1809cf237454cee2b8e806fc7ec2f31b3552ca5956291f47781d,a94fbf8925f79a5fa23029f89da39123175fa3aa615b550a7284b5fa82f135ad
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue202_hash_shift_factorization/unmatched.rql,False,compiled,0,0,0,e8e891a95e8475e2a078aba5569454c2a4037b4b3b6bf60a992e9373fe4b75c0,a94fbf8925f79a5fa23029f89da39123175fa3aa615b550a7284b5fa82f135ad
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue202_hash_shift_factorization/zero.rql,False,compiled,0,0,0,fbd3785e7a1779fd3d2752260a1b0939f3682d1822e91e3029c5f42134493ce0,a94fbf8925f79a5fa23029f89da39123175fa3aa615b550a7284b5fa82f135ad
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.a.rql,False,compiled,0,0,0,5bd21c1a7310663a8f31ec039f49e8fbea203c6c3251c0deb7ee132aa02488c9,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.b.rql,False,compiled,0,0,0,a61aab3c759baa3b2c8a1e604c63656092a59a827d9ffaf0c68b7f452e173b5f,cc80fbcc6f24697ec664597728ea3c35275cfaaa1a97102ce2372b71f2ff2422
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.c.rql,False,compiled,0,0,0,a4d010b80e5fe90a9af80dc7822f3cd5b99c4fe4694a80fdf9118109fc672936,328ba6bca0c0583b18d2f70aa6a77b52a23b71e71279585495aca30de4472d78
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.d.rql,False,compiled,0,0,0,69c6a19a6d78359de1ad280addfa5539961b7e7582d51768e77c73b48fbc6525,cc80fbcc6f24697ec664597728ea3c35275cfaaa1a97102ce2372b71f2ff2422
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue95_loopInCompile/brokenQuery.rql,True,expected_failure,71,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dbca8333fd0a15909090227aa408d16f999313dc09b2ae9e2c648f0ce64eda02
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue96_no_substrat_reduction/queryNoSubstrat.rql,False,compiled,0,0,0,2668bd5ff06768350b0f0c6b2b749fcff8c663f9fdc3233839196ec1c6bd71f8,cbfc273c726a56b89f2f4b23d1a4f4e3a13baad026c89389cc9dd1e7d7dbad79
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/issue96_substrat_reference/queryWithSubstrats.rql,False,compiled,0,0,0,677022b1f44c0f7928eb58099f15eaea562f1d664d0d9402fa5cec202514e87a,209ef6985059027f7954a835f01e21b48982482e0a89a282a32041f83b7f5e42
STRUCT,STRUCT,integration_parallel,test/IntegrationTest_parallel/subquery/query.rql,False,compiled,0,0,0,9e01bdd5e760b87d8e4a0d935f17427591d3ecddd0f336e223a31e907da40c97,a3f3fa6c814330a80fe7ad5136f83f32681c74322e001c53614fa6b6b5668cb5
STRUCT,STRUCT,examples,examples/agse/query.rql,False,compiled,0,0,0,ff480c283cc442175a94ea7a89286f68f202699e7f4ba5fefdbb4414bac1fb4e,2c600d562c0249cccd6133f191d096fe089f7c32ebb9817b8150297655c18e6d
STRUCT,STRUCT,examples,examples/doc-compiler/ex.1/query.rql,False,compiled,0,0,0,2280ea8ee22e5370d1397533220128c7c7423982997aa1c40dcf820affc278fe,8e0d6a96e1ebfeca0023ac9ea7554e61f8cf19ace6c9a4f4d737c8cff2cc26fa
STRUCT,STRUCT,examples,examples/ecg/rec205/rec205-detect.rql,False,compiled,0,0,0,3c8f8ea26fd67baaa7e78e3c1b2335bf723772293922d5332bb124b7e62ac621,06f2007739450c4679fc8c805ec24db1a2a8e96c011570863eb722ea11f27501
STRUCT,STRUCT,examples,examples/ecg/rec205/rec205-qrs.rql,False,compiled,0,0,0,206ce1d61e2cf4d9e383c16338c5918bbccdfaba8e00ef703f15fb2cb68aafed,c61dc415eea840d837fe14d9e13c4b0e8bca3d9e300ef3c590a42aeaa9225612
STRUCT,STRUCT,examples,examples/ecg/rec205/rec205-replay.rql,False,compiled,0,0,0,7f9b20a89d7bd1e8b5afbc1d8eceeaecede4100831565b99b316291b59cb1315,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT,STRUCT,examples,examples/issue-set/expression/query.rql,False,compiled,0,0,0,02a3450259a6c95e46fa5e64e7a67cf050a642e809d441edd93252dd1b9992e2,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT,STRUCT,examples,examples/issue-set/multi-read/issue-multiple-read-form-one-file.rql,False,compiled,0,0,0,7c47e26f50afe57135e902dadb2538408c7846b5be03c8838cdc5370f0d32c80,1b2516306f8d28a090e9ba1741b923eb3e095df4333d09fb8eb2f3ce23058aa5
STRUCT,STRUCT,examples,examples/mwd/query-mwnd.rql,True,expected_failure,1,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6f762a5c3d971eec9192a7fccf20e98846da447e9266a9de565e27b11d0b9500
STRUCT,STRUCT,examples,examples/mwd/query-mwnd2.rql,True,expected_failure,1,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,512d172bd53d9e30db1bb9a0ca96ebfc19170448264a5004cb6b22f866573bf4
STRUCT,STRUCT,examples,examples/mwd/query-mwnd3.rql,False,compiled,0,0,0,3de66ddd54917b8ee01067f20453f248a269f5ae2a56f1fd19f2b5752b7784c5,cbfc273c726a56b89f2f4b23d1a4f4e3a13baad026c89389cc9dd1e7d7dbad79
STRUCT,STRUCT,examples,examples/mwd/query-mwnd4.rql,False,compiled,0,0,0,c0140b3fc346740d636926281cda9218319d25473fc3f8b7358c6e45b0157565,cc80fbcc6f24697ec664597728ea3c35275cfaaa1a97102ce2372b71f2ff2422
STRUCT,STRUCT,examples,examples/rmpy/adhoc-record/query.rql,False,compiled,0,0,0,e21357978697916bdf5885ee76419dbb14127ee51517feb05d7e955ebcfde31d,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT,STRUCT,examples,examples/rmpy/qplan1.rql,False,compiled,0,0,0,da6cbeae535a7a0cffd7349dcf0320e3b5604c195f7d54aeafa77adb53133066,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/qplan2.rql,False,compiled,0,0,0,bd44e4b1ce719cbcacc427ab2ce6c3839562173485d71cfe31e09e50f4081439,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/qplan3.rql,False,compiled,0,0,0,76f9ded8c6b4832b7c6034dca2c442f7b65e8b8398f2a81689724c6023601789,cbfc273c726a56b89f2f4b23d1a4f4e3a13baad026c89389cc9dd1e7d7dbad79
STRUCT,STRUCT,examples,examples/rmpy/query.rql,False,compiled,0,0,0,f29240c8399cf533953be77da6ec45e6d84391c35073d4bb6aea0eb4c4fe3ff1,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/query2.rql,False,compiled,0,0,0,2f874152104c8b0aa6c8661467e1f66e17cac2ea80e171e3a672cedfbd99b263,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/query3.rql,False,compiled,0,0,0,21a1069674f06d83e426409ff0924030673262ae51a7e3c901a241801194ab4c,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/query4.rql,False,compiled,0,0,0,b1afce3b90af7ec81a5f9ed413f7667753073fb40cf4ce64acd81bdc3f907b97,e90e6585580d53e076eeb2be60708edc4cff7420d51301ec1129c163109136ed
STRUCT,STRUCT,examples,examples/rmpy/query5.rql,False,compiled,0,0,0,fc2902d0e3b744ce15a4c0e13224ef4753afc70b88ce58c8bb00c8a579e39cb5,58b6ec2c4bbc6793ce5e59bed5524c9049f9eda17714e71f2b56aae4f9891e03
STRUCT,STRUCT,examples,examples/rmpy/query6.rql,False,compiled,0,0,0,3dc12d4593a6e836968c24113f80b8af35a383aab32e545ecb07e75ea5a7c4e6,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/query7.rql,False,compiled,0,0,0,3783d9ee2824879b5e7bd2fb5617079ccc87b34c035d1a6f6b0650d680b927e3,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT,STRUCT,examples,examples/rmpy/query8.rql,False,compiled,0,0,0,6d7a6524ae6b33f62490f3de543c9dc795ea5e50609df5fd1c8e5ce67bd8aa80,d370253f32b8b550829b166b771c558d2073b6a8fbffbea2d9f4756e39323fff
STRUCT,STRUCT,examples,examples/rmpy/query9.rql,False,compiled,0,0,0,8bfa23a65eaa454d8f2c3d558cce9fd958258c307edb09384635595f9493325c,784587cb40f71966e2dc08b15379f43bbee7750b3736e5d2c69819d1a67a8598
STRUCT,STRUCT,examples,examples/session-record-1/query.rql,False,compiled,0,0,0,49085538dd1693b5f5dec829ce006f43ed10c5286f9f3ac966b68e3b51cd6809,eda50eb95d7f7e2659fdb1c21b9ecd47555869c0e9871010430e1d55da0e5ca4
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/Data/query-all.rql,False,compiled,0,0,0,000322739877c86e14a42bff01e1b641117120bb6218524bad584a5984186e86,e24355a2b3b43135a93cb891db26fa696cbda31645ab0ee57fa702cfea00becd
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/Data/query-lnx.rql,False,compiled,0,0,0,cf838a68480585d15283360f0b9f74703b45c33effbcf1449e04a77b8695d140,e24355a2b3b43135a93cb891db26fa696cbda31645ab0ee57fa702cfea00becd
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/Data/query.rql,True,expected_failure,1,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,845418e4af03903155059878557b69157528802aae3e0f09a6510d4c21e2972d
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/Data/ut_example.rql,True,expected_failure,4,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cdf0b0046550c6d7a696d65b9f2fb393ff93c14782ffcf42c31a9f11196e1319
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/agse1/query.rql,False,compiled,0,0,0,75f688c9c0f9f8e4abaeb15b71576d20113593f92172a53e71b06a864f163dec,8d3c27844ee6c3db8131c27c7e7f008443a3ed79e9ca7d3e64ba6637fed62f73
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/agse2/query.rql,False,compiled,0,0,0,791831e7a8c2336f1c3d45136c7fb9e5105adc1984f95fdd8e0ea0110f6961cf,8d3c27844ee6c3db8131c27c7e7f008443a3ed79e9ca7d3e64ba6637fed62f73
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/agse3/query.rql,False,compiled,0,0,0,a103813a3b317a92c25b2d3446a5270ab2a8d505969dfd3ffeb19def4555e9cb,eda50eb95d7f7e2659fdb1c21b9ecd47555869c0e9871010430e1d55da0e5ca4
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/consistency/query-consitency.rql,False,compiled,0,0,0,da33fdc7deba47789d4bd0cf0f5f48b17d9d72e75e279ba2e3aaad7a238957ec,a039cd41505a91faf229d84327ad3ecc4ae4b0885b6d96ee55b28c6f8d828c18
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/deinterleave_roundtrip/query.rql,False,compiled,0,0,0,50bf4545ed024edc5c34412acf389d5e9b906b8873e6cca717390d8e6c374a32,fd34b29d2d0896d5152374cbab9786b98e89e46035fdb597f08e3575e8445018
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue113_meta_internal/query.rql,False,compiled,0,0,0,d611b913284706bf103bb959457d67832f2ffd3caab6caf25f8104bbdacc1dbd,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue113_meta_xtrdb/query.rql,False,compiled,0,0,0,d611b913284706bf103bb959457d67832f2ffd3caab6caf25f8104bbdacc1dbd,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue113_null_skip/query.rql,False,compiled,0,0,0,d611b913284706bf103bb959457d67832f2ffd3caab6caf25f8104bbdacc1dbd,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue113_null_xqry/query.rql,False,compiled,0,0,0,d611b913284706bf103bb959457d67832f2ffd3caab6caf25f8104bbdacc1dbd,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue121_isnull/query.rql,False,compiled,0,0,0,72a152c10e9f69b60421c7cfc589f3cd4bbdee8b2100d4bba548a108d7079a56,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue121_null_propagation/query.rql,False,compiled,0,0,0,79e93c7808eff1453b4f7f62e13561540d0c7e9aafe8f9bfc7002a54eefd2282,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue128_numeric_to_string/query.rql,False,compiled,0,0,0,808a8d3b8d8b28464337e2a4402a3817016b751f99463255a123b5935abf8f1e,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue128_string_to_numeric/query.rql,False,compiled,0,0,0,ee962bb260264b1dd25b69256c154ca5c82ef45831f21b6affd5d932b2f778c8,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue167_dedup_cascaded/query.rql,False,compiled,0,0,0,805618f7d52ce7b49f03e0b54a94df8aacb9a208417d29d58680c28fd8172bbd,dd76e77ba9ce7000323ed2408b63b7efbfee83330c437b02ae4a8483c0215d43
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue167_dedup_field_names/query.rql,False,compiled,0,0,0,e120279f10652a9090be2503bf800e42e76fcb11db3ee00781d83bf171c0962c,f336c41e6aaa9d592fadf3f24f2594e0636f8e6f5f08c565ccbcf6423297a134
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue167_dedup_nonzero_offset/query.rql,False,compiled,0,0,0,08f52612810ecbd45142059f5308f1001d084ab64b1a6fa81e892da28b2dfccd,d820cc0c5ed7be7dc38203a2e393ba9c88b7ee6c261d6db2db341e7e7f433f79
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue167_dedup_positive/query.rql,False,compiled,0,0,0,ef508dff89ee2b1b216805bea0f2379f2eca7060ebc8dd34d270286211d9d868,f336c41e6aaa9d592fadf3f24f2594e0636f8e6f5f08c565ccbcf6423297a134
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue167_triarg/query.rql,False,compiled,0,0,0,90e556257589108c84a70b5bbb09af5c1217c7121c22aa7dd2e5cd32308be42b,2c93d6b5c989af079979fb8d2cba83f0c5f1b8f505ceb648389f1a1b73d49c5c
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue202_hash_shift_e2e/query.rql,False,compiled,0,1,0,082df6eafc8bc440aa1c44f4e1ba5e9e330398744880fd23fef25ce9d3a2712e,4c5fc4762b6994fdc0bc9a61509cc23342ce6998661c0259449e8dec8f0f93fe
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue42_rule/query-42.rql,False,compiled,0,0,0,4ffb857784bdb2cd1f8b03c8a6c1c3db048b4db4f00543a655c607f74ba0c76e,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue56_timeshift/query-51.rql,False,compiled,0,0,0,b6315b36799829756a14cc67b0ca891458e2ab8c6485ff47f7ee56cbbe2b4951,328ba6bca0c0583b18d2f70aa6a77b52a23b71e71279585495aca30de4472d78
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue61_tmpmem/query-61.rql,False,compiled,0,0,0,8d26530c4b1bd8eae728a21f9b031c5eddba5c6bba1ff2b0d4d4ef588411c18a,328ba6bca0c0583b18d2f70aa6a77b52a23b71e71279585495aca30de4472d78
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/issue6_adhoc/query-6.rql,False,compiled,0,0,0,ac22f73bec26150a28f46a3f017ac7045324b0ceb2e000fc0babd7ed927efb19,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/k19_boundaries/query.rql,False,compiled,0,0,0,a566b7961ac11e8a2bde704c159004832695ffca8f803b02fd6be2213de3f172,8d3c27844ee6c3db8131c27c7e7f008443a3ed79e9ca7d3e64ba6637fed62f73
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/null_divide_by_zero/query.rql,False,compiled,0,0,0,bcbd03a703fe51998a010c9ac914791e4846c0d4eac6c28a8748fb83f2b9f918,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/operations/query.rql,False,compiled,0,0,0,1acfbb37d9382d8688b8de870ff5c082e7895995619d4be7db5d7e10143bff07,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/optimizer_ablation/query.rql,False,compiled,0,1,0,11943ac9f846ad1c6fdcd63e5bf636a8085d3f684b83623e7db24699d69198d1,ec608332e22582807089c2651b94d94b95a056058e96477a306cd81e8cdc685f
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/r1_identity_nulls/query.rql,False,compiled,0,1,0,a8922051e5a6b2a660b8f1cf9c1fcc5f0e2b9db32cc89822fb92a0b1a3d683c8,72d7c872101eb9383ad992029a59322c73d63d65093f583c2ebcf4ed4eb97126
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/rotation_test/query.rql,False,compiled,0,0,0,a5f4b566c3e88bb483a528eda7d0d88f189fdfc62025242344be94c2649f1024,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/select_cse_commutative_add/query.rql,False,compiled,0,0,0,0842c42b7e93fbac7ccd6c70ac402b549503f775d70455592d416fd6af9dcaaa,0fd369a5667862cdc991aad9f55531d2dbaaa0602962c8ab13480e49080ebae2
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/simple/query.rql,False,compiled,0,0,0,c359ac55ae277d5235762e94855616944ab013f351c66d1c66b1bc1d455629f3,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/simple_max/query.rql,False,compiled,0,0,0,aa6891da523b5bec820e24b2b493d972fda2c72c845d229fc8583167f4180d51,2c600d562c0249cccd6133f191d096fe089f7c32ebb9817b8150297655c18e6d
STRUCT+R1,STRUCT_R1,integration_serial,test/IntegrationTest_serial/xqry_elem_limit/query.rql,False,compiled,0,0,0,c6bc611840716c3c070922ee9baedf3ff7d80290f628cf72dfc90b978d512d5d,05a4c4033f3ca3c4bfb0d7cff126bbf1166be157a414c49282492b57e8304869
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/Pattern1/query.rql,False,compiled,0,0,0,501b0c6819243ceaa155d4b2842022d5cda6d52105a672802c3ae94b40b5f87d,2c600d562c0249cccd6133f191d096fe089f7c32ebb9817b8150297655c18e6d
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/Pattern2/query.rql,False,compiled,0,0,0,0d9795fcc2cb823b262899ba6ea6995278cab381bf1ee34005a6dfa4e37ff753,6d4ad8d07278af975115a10ec6b71c93f540139b4ee84ef4b37ce2d04d10d4f4
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/Pattern3/query-unfold.rql,False,compiled,0,0,0,f15ef89844caba0a5efdcddad987bd75515cb80b853a1712d2f1ad5dcdaf8cfc,5bdecd6f180b19671acba25215e1fbab3d7e3e3583a7312a6342f4a7812c565d
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/Pattern4/query-crc.rql,False,compiled,0,0,0,a0c345d376bf61dfaa67d004193a71e9edbec18beffaef672711d35b201abb43,5bdecd6f180b19671acba25215e1fbab3d7e3e3583a7312a6342f4a7812c565d
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/Pattern6/query.rql,False,compiled,0,0,0,e5dec026f2158aeac3aabb1e26590e3920f648ca07fe43f04002dd6f13595e22,cbfc273c726a56b89f2f4b23d1a4f4e3a13baad026c89389cc9dd1e7d7dbad79
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/Pattern7/query.rql,False,compiled,0,0,0,0d77a67407d200f4c469964b14fc325ecafa75da799f87123b4fd38f06facdc2,40939aeb3833da36ec697f2fc7a27fcbbf5d9d0976bb60a7687dbcf96696ba92
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/dsp/query.rql,False,compiled,0,0,0,fb35bd51206ccb40c012da8f4f8e22b2e2dcf0b61a96642144b6272ea9c50235,8d3c27844ee6c3db8131c27c7e7f008443a3ed79e9ca7d3e64ba6637fed62f73
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue202_hash_shift_factorization/matched.rql,False,compiled,0,1,0,91248f658bcbc517e239bfc2ae731d17f81c05003f2ffb08a0f5be0dc1bd52d6,e8fde28ee16ece53302dd0cc095f0480d1ef5bd92da4265e18f553d2e1e0dc86
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue202_hash_shift_factorization/unmatched.rql,False,compiled,0,0,0,e8e891a95e8475e2a078aba5569454c2a4037b4b3b6bf60a992e9373fe4b75c0,a94fbf8925f79a5fa23029f89da39123175fa3aa615b550a7284b5fa82f135ad
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue202_hash_shift_factorization/zero.rql,False,compiled,0,1,0,2b2bbf33ddb63f43a1c94f4b63a4ea0e74f6f049cf729f06278d64bb746b1d56,6d62469c978524812ef7d5f5c431f5a7841a3fe484016f93e500c928b383ad26
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.a.rql,False,compiled,0,0,0,5bd21c1a7310663a8f31ec039f49e8fbea203c6c3251c0deb7ee132aa02488c9,30b874e45398b701780194d6a6f95324a2edcb45eb9cdaec7f1c4992fa985b43
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.b.rql,False,compiled,0,0,0,a61aab3c759baa3b2c8a1e604c63656092a59a827d9ffaf0c68b7f452e173b5f,cc80fbcc6f24697ec664597728ea3c35275cfaaa1a97102ce2372b71f2ff2422
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.c.rql,False,compiled,0,0,0,a4d010b80e5fe90a9af80dc7822f3cd5b99c4fe4694a80fdf9118109fc672936,328ba6bca0c0583b18d2f70aa6a77b52a23b71e71279585495aca30de4472d78
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue31_doc/q-31.d.rql,False,compiled,0,0,0,69c6a19a6d78359de1ad280addfa5539961b7e7582d51768e77c73b48fbc6525,cc80fbcc6f24697ec664597728ea3c35275cfaaa1a97102ce2372b71f2ff2422
STRUCT+R1,STRUCT_R1,integration_parallel,test/IntegrationTest_parallel/issue95_loopInCompile/brokenQuery.rql,True,expected_failure,71,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,65139b361793eff76525dd2144dfbb08862cf6aa286f66e3c767048600cc6633
