plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
2351,HC_DEEP,n0,THETA,s1,1,2,4,-2
2351,HC_DEEP,n1,AGSE,s0,1,5,5,0
2351,HC_DEEP,n3,AGSE,s1,1,3,4,-1
2351,HC_DEEP,n4,SUB,n0,0,1,1,0
2353,SHIFT,n0,SHIFT,s0,1,3,3,0
2353,SHIFT,n1,SHIFT,n0,0,4,4,0
2353,SHIFT,n2,SHIFT,s0,1,2,3,-1
2353,SHIFT,n3,SHIFT,n1,0,4,9,-5
2353,SHIFT,n4,SHIFT,n1,0,9,9,0
2353,SHIFT,n5,SHIFT,n2,0,6,6,0
2354,HASH,n0,HASH,s2,1,1,4,-3
2354,HASH,n0,HASH,s1,1,2,4,-2
2354,HASH,n1,HASH,s2,1,1,4,-3
2354,HASH,n1,HASH,s0,1,2,4,-2
2355,ADD,n0,ADD,s0,1,9,9,0
2355,ADD,n0,ADD,s1,1,4,4,0
2355,ADD,n1,ADD,s0,1,9,9,0
2355,ADD,n1,ADD,s1,1,4,4,0
2356,SUB,n0,SUB,s0,1,8,8,0
2356,SUB,n1,SUB,s0,1,7,8,-1
2357,THETA,n0,THETA,s1,1,2,4,-2
2358,NTHETA,n0,NTHETA,s1,1,2,4,-2
2358,NTHETA,n1,NTHETA,s1,1,2,4,-2
2358,NTHETA,n2,NTHETA,s2,1,2,4,-2
2359,AGSE,n0,AGSE,s2,1,4,4,0
2359,AGSE,n1,AGSE,n0,0,1,3,-2
2359,AGSE,n2,AGSE,n0,0,3,3,0
2359,AGSE,n3,AGSE,s0,1,5,5,0
2359,AGSE,n4,AGSE,s0,1,5,5,0
2359,AGSE,n5,AGSE,n2,0,2,2,0
2361,HC_NONINT,n0,HASH,s1,1,2,4,-2
2361,HC_NONINT,n0,HASH,s2,1,1,4,-3
2362,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,1,4,-3
2362,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,3,4,-1
2362,HC_SHIFT_UNDER_HASH,n2,AGSE,s1,1,4,4,0
2362,HC_SHIFT_UNDER_HASH,n3,SHIFT,n0,0,3,3,0
2362,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,2,4,-2
2362,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,5,7,-2
2363,HC_INT,n0,SHIFT,s1,1,3,10,-7
2363,HC_INT,n1,HASH,s1,1,1,10,-9
2363,HC_INT,n1,HASH,s0,1,1,4,-3
2363,HC_INT,n2,SHIFT,s1,1,3,10,-7
2363,HC_INT,n3,SUB,s1,1,10,10,0
2363,HC_INT,n4,HASH,s0,1,1,4,-3
2363,HC_INT,n4,HASH,n0,0,1,4,-3
2364,HC_SINGLE,n0,SHIFT,s1,1,6,6,0
2365,HC_DEEP,n1,ADD,s1,1,4,4,0
2365,HC_DEEP,n1,ADD,s0,1,5,5,0
2365,HC_DEEP,n2,NTHETA,s0,1,2,5,-3
2365,HC_DEEP,n3,THETA,n2,0,3,4,-1
2365,HC_DEEP,n4,AGSE,n3,0,2,2,0
2367,SHIFT,n0,SHIFT,s0,1,4,6,-2
2367,SHIFT,n1,SHIFT,s0,1,6,6,0
2368,HASH,n0,HASH,s1,1,1,4,-3
2368,HASH,n0,HASH,s0,1,6,8,-2
2368,HASH,n1,HASH,s1,1,1,4,-3
2368,HASH,n1,HASH,n0,0,1,4,-3
2368,HASH,n2,HASH,s1,1,1,4,-3
2368,HASH,n2,HASH,s0,1,6,8,-2
2368,HASH,n3,HASH,s1,1,1,4,-3
2368,HASH,n3,HASH,s0,1,6,8,-2
2369,ADD,n0,ADD,s2,1,4,4,0
2369,ADD,n0,ADD,s1,1,5,5,0
2369,ADD,n1,ADD,n0,0,1,1,0
2369,ADD,n1,ADD,s2,1,4,4,0
2369,ADD,n2,ADD,s2,1,4,4,0
2369,ADD,n2,ADD,n1,0,1,1,0
2369,ADD,n3,ADD,s0,1,4,4,0
2369,ADD,n3,ADD,n1,0,1,1,0
2370,SUB,n0,SUB,s0,1,10,10,0
2371,THETA,n0,THETA,s0,1,3,4,-1
2371,THETA,n1,THETA,n0,0,2,4,-2
2371,THETA,n2,THETA,s0,1,2,4,-2
2371,THETA,n3,THETA,s0,1,2,4,-2
2371,THETA,n4,THETA,s0,1,3,4,-1
2372,NTHETA,n0,NTHETA,s1,1,2,4,-2
2373,AGSE,n0,AGSE,s0,1,3,3,0
2373,AGSE,n1,AGSE,s0,1,3,3,0
2373,AGSE,n2,AGSE,n0,0,2,1,1
2373,AGSE,n3,AGSE,s0,1,3,3,0
2375,HC_NONINT,n1,HASH,n0,0,1,4,-3
2375,HC_NONINT,n1,HASH,s1,1,3,4,-1
2375,HC_NONINT,n2,HASH,n1,0,2,5,-3
2375,HC_NONINT,n2,HASH,n0,0,3,4,-1
2376,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,3,3,0
2376,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,2,4,-2
2376,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,3,5,-2
2377,HC_INT,n0,HASH,s0,1,1,4,-3
2377,HC_INT,n0,HASH,s1,1,1,4,-3
2377,HC_INT,n1,HASH,s1,1,1,4,-3
2377,HC_INT,n1,HASH,s0,1,1,4,-3
2377,HC_INT,n2,HASH,s0,1,1,4,-3
2377,HC_INT,n2,HASH,n1,0,1,4,-3
2377,HC_INT,n3,HASH,n0,0,1,4,-3
2377,HC_INT,n3,HASH,n1,0,1,4,-3
2377,HC_INT,n4,SHIFT,n3,0,9,9,0
2378,HC_SINGLE,n0,SHIFT,s0,1,2,2,0
2379,HC_DEEP,n0,ADD,s0,1,3,4,-1
2379,HC_DEEP,n0,ADD,s1,1,3,4,-1
2379,HC_DEEP,n1,NTHETA,s1,1,2,4,-2
2379,HC_DEEP,n2,ADD,n1,0,1,3,-2
2379,HC_DEEP,n2,ADD,s0,1,4,4,0
2379,HC_DEEP,n3,SHIFT,n1,0,3,3,0
2379,HC_DEEP,n4,SHIFT,s2,1,4,4,0
2381,SHIFT,n0,SHIFT,s2,1,3,3,0
2382,HASH,n0,HASH,s0,1,1,4,-3
2382,HASH,n0,HASH,s1,1,50,52,-2
2382,HASH,n1,HASH,s2,1,4,6,-2
2382,HASH,n1,HASH,n0,0,1,4,-3
2383,ADD,n0,ADD,s0,1,4,4,0
2383,ADD,n0,ADD,s1,1,4,4,0
2384,SUB,n0,SUB,s1,1,5,5,0
2384,SUB,n1,SUB,s2,1,6,6,0
2384,SUB,n2,SUB,s0,1,8,8,0
2385,THETA,n0,THETA,s0,1,2,5,-3
2385,THETA,n1,THETA,s1,1,4,5,-1
2385,THETA,n2,THETA,s0,1,4,5,-1
2386,NTHETA,n0,NTHETA,s0,1,2,4,-2
2386,NTHETA,n1,NTHETA,s0,1,2,4,-2
2386,NTHETA,n2,NTHETA,n0,0,2,4,-2
2387,AGSE,n0,AGSE,s1,1,5,6,-1
2387,AGSE,n1,AGSE,s0,1,4,4,0
2387,AGSE,n2,AGSE,s1,1,6,6,0
2387,AGSE,n3,AGSE,n0,0,3,3,0
2387,AGSE,n4,AGSE,n2,0,2,3,-1
2387,AGSE,n5,AGSE,s1,1,6,6,0
2389,HC_NONINT,n1,AGSE,s1,1,4,4,0
2389,HC_NONINT,n2,HASH,s1,1,1,4,-3
2389,HC_NONINT,n2,HASH,s2,1,2,4,-2
2390,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,6,6,0
2390,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
2390,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,300,302,-2
2390,HC_SHIFT_UNDER_HASH,n2,AGSE,n1,0,3,2,1
2390,HC_SHIFT_UNDER_HASH,n3,SUB,n0,0,1,4,-3
2390,HC_SHIFT_UNDER_HASH,n4,AGSE,s1,1,4,302,-298
2391,HC_INT,n1,SHIFT,s1,1,3,3,0
2391,HC_INT,n2,HASH,n1,0,1,4,-3
2391,HC_INT,n2,HASH,n0,0,3,5,-2
2391,HC_INT,n3,SHIFT,s0,1,6,6,0
2391,HC_INT,n4,AGSE,n0,0,4,5,-1
2393,HC_DEEP,n0,NTHETA,s0,1,2,4,-2
2393,HC_DEEP,n1,HASH,s0,1,1,4,-3
2393,HC_DEEP,n1,HASH,n0,0,2,4,-2
2393,HC_DEEP,n3,NTHETA,n0,0,2,4,-2
2393,HC_DEEP,n4,ADD,n1,0,1,1,0
2393,HC_DEEP,n4,ADD,n2,0,2,2,0
2395,SHIFT,n0,SHIFT,s0,1,4,4,0
2395,SHIFT,n1,SHIFT,n0,0,6,6,0
2395,SHIFT,n2,SHIFT,n1,0,3,3,0
2395,SHIFT,n3,SHIFT,s0,1,4,4,0
2396,HASH,n0,HASH,s0,1,2,9,-7
2396,HASH,n0,HASH,s1,1,1,4,-3
2396,HASH,n1,HASH,s1,1,1,4,-3
2396,HASH,n1,HASH,s0,1,7,9,-2
2396,HASH,n2,HASH,s1,1,1,4,-3
2396,HASH,n2,HASH,s0,1,7,9,-2
2396,HASH,n3,HASH,s1,1,1,4,-3
2396,HASH,n3,HASH,n1,0,1,4,-3
2396,HASH,n4,HASH,n2,0,2,4,-2
2396,HASH,n4,HASH,s1,1,2,4,-2
2396,HASH,n5,HASH,n2,0,2,4,-2
2396,HASH,n5,HASH,n4,0,1,4,-3
2397,ADD,n0,ADD,s0,1,3,3,0
2397,ADD,n0,ADD,s1,1,3,3,0
2397,ADD,n1,ADD,s0,1,3,3,0
2397,ADD,n1,ADD,n0,0,1,1,0
2398,SUB,n0,SUB,s0,1,8,8,0
2398,SUB,n1,SUB,s2,1,6,10,-4
2398,SUB,n2,SUB,n1,0,4,2,2
2398,SUB,n3,SUB,s2,1,10,10,0
2399,THETA,n0,THETA,s0,1,2,4,-2
2400,NTHETA,n0,NTHETA,s2,1,2,4,-2
2400,NTHETA,n1,NTHETA,s0,1,2,4,-2
2400,NTHETA,n2,NTHETA,s2,1,2,4,-2
2400,NTHETA,n3,NTHETA,s1,1,3,4,-1
2400,NTHETA,n4,NTHETA,n0,0,2,4,-2
2401,AGSE,n0,AGSE,s1,1,3,4,-1
2401,AGSE,n1,AGSE,s1,1,3,4,-1
2401,AGSE,n2,AGSE,s1,1,3,4,-1
2401,AGSE,n3,AGSE,n2,0,3,2,1
2401,AGSE,n4,AGSE,s1,1,4,4,0
2403,HC_NONINT,n0,SUB,s1,1,4,6,-2
2403,HC_NONINT,n1,HASH,s0,1,1,7,-6
2403,HC_NONINT,n1,HASH,s1,1,5,6,-1
2403,HC_NONINT,n2,SUB,s0,1,7,7,0
2403,HC_NONINT,n3,AGSE,n1,0,2,3,-1
2403,HC_NONINT,n4,HASH,n0,0,9,11,-2
2403,HC_NONINT,n4,HASH,n2,0,1,4,-3
2404,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,6,6,0
2404,HC_SHIFT_UNDER_HASH,n1,SHIFT,s1,1,3,4,-1
2404,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,2,6,-4
2404,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,1,4,-3
2404,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,1,4,-3
2404,HC_SHIFT_UNDER_HASH,n4,HASH,s1,1,1,4,-3
2405,HC_INT,n0,HASH,s1,1,1,4,-3
2405,HC_INT,n0,HASH,s0,1,1,4,-3
2406,HC_SINGLE,n0,SHIFT,s0,1,4,4,0
2407,HC_DEEP,n0,NTHETA,s0,1,2,4,-2
2407,HC_DEEP,n1,SUB,s1,1,4,4,0
2407,HC_DEEP,n2,AGSE,n1,0,2,4,-2
2407,HC_DEEP,n3,HASH,s1,1,1,4,-3
2407,HC_DEEP,n3,HASH,n1,0,1,4,-3
2407,HC_DEEP,n4,ADD,n0,0,4,4,0
2407,HC_DEEP,n4,ADD,n3,0,2,2,0
2407,HC_DEEP,n5,SUB,n4,0,3,1,2
2409,SHIFT,n0,SHIFT,s2,1,3,3,0
2409,SHIFT,n1,SHIFT,s2,1,3,3,0
2409,SHIFT,n2,SHIFT,n1,0,3,3,0
2409,SHIFT,n3,SHIFT,n1,0,3,3,0
2409,SHIFT,n4,SHIFT,s1,1,3,3,0
2410,HASH,n0,HASH,s0,1,1,4,-3
2410,HASH,n0,HASH,s1,1,6,9,-3
2410,HASH,n1,HASH,s1,1,2,9,-7
2410,HASH,n1,HASH,s0,1,1,4,-3
2410,HASH,n2,HASH,n0,0,3,5,-2
2410,HASH,n2,HASH,s0,1,2,4,-2
2410,HASH,n3,HASH,s1,1,7,9,-2
2410,HASH,n3,HASH,n2,0,1,4,-3
2410,HASH,n4,HASH,s0,1,1,4,-3
2410,HASH,n4,HASH,n2,0,2,4,-2
2410,HASH,n5,HASH,n2,0,1,4,-3
2410,HASH,n5,HASH,n1,0,9,10,-1
2411,ADD,n0,ADD,s1,1,4,4,0
2411,ADD,n0,ADD,s0,1,6,6,0
2411,ADD,n1,ADD,s1,1,4,4,0
2411,ADD,n1,ADD,n0,0,1,1,0
2411,ADD,n2,ADD,s0,1,6,6,0
2411,ADD,n2,ADD,n1,0,1,1,0
2412,SUB,n0,SUB,s0,1,4,7,-3
2412,SUB,n1,SUB,s0,1,7,7,0
2412,SUB,n2,SUB,s0,1,6,7,-1
2412,SUB,n3,SUB,n0,0,4,2,2
2412,SUB,n4,SUB,n2,0,7,3,4
2413,THETA,n0,THETA,s2,1,2,4,-2
2413,THETA,n1,THETA,n0,0,3,7,-4
2413,THETA,n2,THETA,s0,1,2,4,-2
2413,THETA,n3,THETA,n0,0,6,7,-1
2413,THETA,n4,THETA,s2,1,2,4,-2
2414,NTHETA,n0,NTHETA,s0,1,3,4,-1
2414,NTHETA,n1,NTHETA,s0,1,2,4,-2
2414,NTHETA,n2,NTHETA,n0,0,2,4,-2
2414,NTHETA,n3,NTHETA,n1,0,2,4,-2
2415,AGSE,n0,AGSE,s0,1,3,4,-1
2415,AGSE,n1,AGSE,n0,0,1,2,-1
2415,AGSE,n2,AGSE,n0,0,2,2,0
2415,AGSE,n3,AGSE,n1,0,6,4,2
2415,AGSE,n4,AGSE,s0,1,4,4,0
2417,HC_NONINT,n0,SHIFT,s1,1,3,8,-5
2417,HC_NONINT,n2,AGSE,s1,1,3,8,-5
2417,HC_NONINT,n3,SUB,s1,1,8,8,0
2417,HC_NONINT,n4,SUB,n0,0,3,4,-1
2417,HC_NONINT,n5,HASH,s0,1,5,7,-2
2417,HC_NONINT,n5,HASH,n0,0,1,4,-3
2418,HC_SHIFT_UNDER_HASH,n0,SUB,s0,1,4,4,0
2418,HC_SHIFT_UNDER_HASH,n1,SHIFT,s1,1,2,2,0
2418,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
2418,HC_SHIFT_UNDER_HASH,n2,HASH,s2,1,11,12,-1
2419,HC_INT,n1,HASH,n0,0,1,4,-3
2419,HC_INT,n1,HASH,s0,1,1,4,-3
2419,HC_INT,n2,AGSE,n1,0,2,2,0
2421,HC_DEEP,n0,HASH,s1,1,1,9,-8
2421,HC_DEEP,n0,HASH,s0,1,1,4,-3
2421,HC_DEEP,n1,HASH,n0,0,2,4,-2
2421,HC_DEEP,n1,HASH,s1,1,2,9,-7
2421,HC_DEEP,n2,SHIFT,s1,1,9,9,0
2421,HC_DEEP,n3,AGSE,s0,1,4,4,0
2421,HC_DEEP,n4,AGSE,n1,0,2,3,-1
2423,SHIFT,n0,SHIFT,s0,1,6,6,0
2423,SHIFT,n1,SHIFT,s0,1,6,6,0
2423,SHIFT,n2,SHIFT,n0,0,4,4,0
2423,SHIFT,n3,SHIFT,n2,0,6,6,0
2424,HASH,n0,HASH,s2,1,1,4,-3
2424,HASH,n0,HASH,s0,1,2,4,-2
2425,ADD,n0,ADD,s1,1,4,4,0
2425,ADD,n0,ADD,s2,1,3,3,0
2425,ADD,n1,ADD,s2,1,3,3,0
2425,ADD,n1,ADD,s0,1,5,5,0
2425,ADD,n2,ADD,n1,0,1,1,0
2425,ADD,n2,ADD,n0,0,1,1,0
2425,ADD,n3,ADD,n1,0,1,1,0
2425,ADD,n3,ADD,s0,1,5,5,0
2426,SUB,n0,SUB,s0,1,7,7,0
2426,SUB,n1,SUB,n0,0,4,2,2
2426,SUB,n2,SUB,n1,0,7,3,4
2426,SUB,n3,SUB,n0,0,2,2,0
2426,SUB,n4,SUB,n1,0,3,3,0
2426,SUB,n5,SUB,n3,0,4,2,2
2427,THETA,n0,THETA,s0,1,4,5,-1
2427,THETA,n1,THETA,n0,0,4,5,-1
2427,THETA,n2,THETA,s0,1,2,5,-3
2427,THETA,n3,THETA,n0,0,3,5,-2
2428,NTHETA,n0,NTHETA,s2,1,3,4,-1
2428,NTHETA,n1,NTHETA,s1,1,2,4,-2
2429,AGSE,n0,AGSE,s1,1,4,4,0
2429,AGSE,n1,AGSE,s0,1,3,4,-1
2429,AGSE,n2,AGSE,s0,1,4,4,0
2429,AGSE,n3,AGSE,s1,1,3,4,-1
2429,AGSE,n4,AGSE,n0,0,4,1,3
2431,HC_NONINT,n0,HASH,s1,1,1,4,-3
2431,HC_NONINT,n0,HASH,s0,1,2,4,-2
2431,HC_NONINT,n1,SHIFT,s0,1,4,4,0
2431,HC_NONINT,n3,SHIFT,s0,1,3,4,-1
2432,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,2,9,-7
2432,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,1,4,-3
2432,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
2432,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,8,9,-1
2432,HC_SHIFT_UNDER_HASH,n2,SHIFT,n1,0,3,4,-1
2432,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,2,4,-2
2432,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
2432,HC_SHIFT_UNDER_HASH,n5,AGSE,n2,0,2,4,-2
2433,HC_INT,n1,SHIFT,n0,0,4,5,-1
2433,HC_INT,n2,HASH,s0,1,2,4,-2
2433,HC_INT,n2,HASH,s1,1,1,4,-3
2433,HC_INT,n4,SHIFT,s1,1,2,4,-2
2433,HC_INT,n5,HASH,n0,0,3,5,-2
2433,HC_INT,n5,HASH,n1,0,1,4,-3
2435,HC_DEEP,n0,AGSE,s1,1,4,10,-6
2435,HC_DEEP,n1,NTHETA,n0,0,2,4,-2
2435,HC_DEEP,n2,NTHETA,n0,0,2,4,-2
2435,HC_DEEP,n3,SUB,s1,1,10,10,0
2435,HC_DEEP,n4,HASH,n3,0,1,4,-3
2435,HC_DEEP,n4,HASH,s0,1,23,24,-1
2437,SHIFT,n0,SHIFT,s0,1,9,9,0
2437,SHIFT,n1,SHIFT,n0,0,4,4,0
2438,HASH,n0,HASH,s1,1,1,4,-3
2438,HASH,n0,HASH,s2,1,16,17,-1
2438,HASH,n1,HASH,s0,1,2,4,-2
2438,HASH,n1,HASH,s1,1,1,4,-3
2439,ADD,n0,ADD,s0,1,5,5,0
2439,ADD,n0,ADD,s2,1,4,4,0
2439,ADD,n1,ADD,s2,1,4,4,0
2439,ADD,n1,ADD,s0,1,5,5,0
2440,SUB,n0,SUB,s0,1,10,10,0
2440,SUB,n1,SUB,s0,1,6,10,-4
2441,THETA,n0,THETA,s0,1,2,4,-2
2441,THETA,n1,THETA,n0,0,3,5,-2
2441,THETA,n2,THETA,s0,1,2,4,-2
2442,NTHETA,n0,NTHETA,s1,1,3,4,-1
2443,AGSE,n0,AGSE,s1,1,5,5,0
2445,HC_NONINT,n0,SUB,s1,1,7,7,0
2445,HC_NONINT,n1,HASH,s1,1,3,7,-4
2445,HC_NONINT,n1,HASH,n0,0,1,4,-3
2445,HC_NONINT,n2,HASH,n1,0,1,4,-3
2445,HC_NONINT,n2,HASH,s1,1,5,7,-2
2445,HC_NONINT,n3,AGSE,n0,0,2,4,-2
2445,HC_NONINT,n4,SHIFT,n3,0,3,3,0
2445,HC_NONINT,n5,SUB,n3,0,4,3,1
2446,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,6,6,0
2446,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,3,5,-2
2446,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,1,4,-3
2446,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,4,-3
2446,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,27,29,-2
2446,HC_SHIFT_UNDER_HASH,n3,AGSE,n1,0,2,29,-27
2447,HC_INT,n1,HASH,s0,1,1,4,-3
2447,HC_INT,n1,HASH,n0,0,1,4,-3
2447,HC_INT,n2,SHIFT,n1,0,3,3,0
2447,HC_INT,n4,AGSE,n0,0,2,4,-2
2447,HC_INT,n5,AGSE,s0,1,4,4,0
2448,HC_SINGLE,n0,AGSE,s0,1,4,4,0
2449,HC_DEEP,n0,ADD,s2,1,4,4,0
2449,HC_DEEP,n0,ADD,s0,1,6,6,0
2449,HC_DEEP,n1,AGSE,n0,0,2,2,0
2449,HC_DEEP,n2,SUB,n1,0,4,2,2
2451,SHIFT,n0,SHIFT,s1,1,2,6,-4
2451,SHIFT,n1,SHIFT,s1,1,6,6,0
2452,HASH,n0,HASH,s1,1,1,4,-3
2452,HASH,n0,HASH,s0,1,1,4,-3
2452,HASH,n1,HASH,s0,1,1,4,-3
2452,HASH,n1,HASH,n0,0,3,5,-2
2453,ADD,n0,ADD,s1,1,7,7,0
2453,ADD,n0,ADD,s0,1,3,3,0
2453,ADD,n1,ADD,n0,0,1,1,0
2453,ADD,n1,ADD,s1,1,7,7,0
2453,ADD,n2,ADD,n0,0,1,1,0
2453,ADD,n2,ADD,n1,0,1,1,0
2453,ADD,n3,ADD,n1,0,1,1,0
2453,ADD,n3,ADD,s1,1,7,7,0
2453,ADD,n4,ADD,n3,0,1,1,0
2453,ADD,n4,ADD,n0,0,1,1,0
2454,SUB,n0,SUB,s1,1,5,5,0
2454,SUB,n1,SUB,n0,0,5,2,3
2455,THETA,n0,THETA,s0,1,2,5,-3
2455,THETA,n1,THETA,s0,1,4,5,-1
2455,THETA,n2,THETA,n0,0,6,7,-1
2455,THETA,n3,THETA,n2,0,3,5,-2
2455,THETA,n4,THETA,n3,0,4,5,-1
2456,NTHETA,n0,NTHETA,s1,1,3,4,-1
2456,NTHETA,n1,NTHETA,s0,1,2,4,-2
2456,NTHETA,n2,NTHETA,n0,0,2,4,-2
2456,NTHETA,n3,NTHETA,n1,0,2,4,-2
2457,AGSE,n0,AGSE,s0,1,4,4,0
2457,AGSE,n1,AGSE,n0,0,1,1,0
2459,HC_NONINT,n0,SHIFT,s0,1,6,6,0
2459,HC_NONINT,n1,HASH,s0,1,1,6,-5
2459,HC_NONINT,n1,HASH,s1,1,2,4,-2
2459,HC_NONINT,n2,AGSE,n1,0,4,2,2
2460,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,1,4,-3
2460,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,8,16,-8
2460,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,9,9,0
2460,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,14,16,-2
2460,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
2461,HC_INT,n0,HASH,s0,1,1,4,-3
2461,HC_INT,n0,HASH,s1,1,3,5,-2
2461,HC_INT,n1,HASH,s1,1,1,5,-4
2461,HC_INT,n1,HASH,s0,1,1,4,-3
2461,HC_INT,n2,SHIFT,n0,0,6,6,0
2463,HC_DEEP,n0,AGSE,s0,1,5,5,0
2463,HC_DEEP,n1,HASH,s0,1,2,5,-3
2463,HC_DEEP,n1,HASH,s1,1,1,4,-3
2463,HC_DEEP,n3,ADD,n1,0,3,3,0
2463,HC_DEEP,n3,ADD,s1,1,4,4,0
2465,SHIFT,n0,SHIFT,s1,1,3,3,0
2465,SHIFT,n1,SHIFT,n0,0,2,2,0
2465,SHIFT,n2,SHIFT,n1,0,6,6,0
2465,SHIFT,n3,SHIFT,s0,1,2,2,0
2466,HASH,n0,HASH,s1,1,2,15,-13
2466,HASH,n0,HASH,s0,1,1,4,-3
2466,HASH,n1,HASH,s0,1,1,4,-3
2466,HASH,n1,HASH,s1,1,13,15,-2
2467,ADD,n0,ADD,s1,1,5,5,0
2467,ADD,n0,ADD,s0,1,4,4,0
2467,ADD,n1,ADD,s2,1,4,4,0
2467,ADD,n1,ADD,s1,1,4,5,-1
2468,SUB,n0,SUB,s0,1,5,7,-2
2468,SUB,n1,SUB,s0,1,7,7,0
2468,SUB,n2,SUB,n1,0,4,2,2
2468,SUB,n3,SUB,s0,1,4,7,-3
2469,THETA,n0,THETA,s1,1,2,4,-2
2469,THETA,n1,THETA,n0,0,3,5,-2
2469,THETA,n2,THETA,s1,1,2,4,-2
2469,THETA,n3,THETA,n2,0,3,5,-2
2470,NTHETA,n0,NTHETA,s1,1,2,4,-2
2470,NTHETA,n1,NTHETA,s0,1,2,4,-2
2470,NTHETA,n2,NTHETA,s1,1,2,4,-2
2471,AGSE,n0,AGSE,s0,1,5,5,0
2473,HC_NONINT,n0,HASH,s0,1,1,4,-3
2473,HC_NONINT,n0,HASH,s1,1,3,4,-1
2473,HC_NONINT,n1,AGSE,s1,1,4,4,0
2473,HC_NONINT,n3,SUB,n1,0,3,1,2
2473,HC_NONINT,n4,AGSE,s1,1,3,4,-1
2474,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,9,27,-18
2474,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
2474,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,17,19,-2
2474,HC_SHIFT_UNDER_HASH,n2,AGSE,s1,1,4,4,0
2474,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,1,4,-3
2474,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,25,27,-2
2475,HC_INT,n1,HASH,s0,1,1,4,-3
2475,HC_INT,n1,HASH,s1,1,1,4,-3
2477,HC_DEEP,n0,THETA,s0,1,2,6,-4
2477,HC_DEEP,n3,ADD,n0,0,2,2,0
2477,HC_DEEP,n3,ADD,s0,1,6,6,0
2477,HC_DEEP,n4,SHIFT,n3,0,3,3,0
2479,SHIFT,n0,SHIFT,s1,1,4,4,0
2480,HASH,n0,HASH,s1,1,1,4,-3
2480,HASH,n0,HASH,s0,1,3,4,-1
2480,HASH,n1,HASH,s1,1,1,4,-3
2480,HASH,n1,HASH,s0,1,3,4,-1
2481,ADD,n0,ADD,s1,1,4,4,0
2481,ADD,n0,ADD,s0,1,4,4,0
2481,ADD,n1,ADD,s1,1,4,4,0
2481,ADD,n1,ADD,s0,1,4,4,0
2481,ADD,n2,ADD,n0,0,1,1,0
2481,ADD,n2,ADD,s1,1,4,4,0
2482,SUB,n0,SUB,s0,1,4,7,-3
2482,SUB,n1,SUB,n0,0,3,2,1
2482,SUB,n2,SUB,s0,1,7,7,0
2482,SUB,n3,SUB,n1,0,5,2,3
2483,THETA,n0,THETA,s0,1,2,5,-3
2483,THETA,n1,THETA,s0,1,4,5,-1
2484,NTHETA,n0,NTHETA,s2,1,2,4,-2
2484,NTHETA,n1,NTHETA,s2,1,2,4,-2
2484,NTHETA,n2,NTHETA,s0,1,3,4,-1
2484,NTHETA,n3,NTHETA,n2,0,2,4,-2
2485,AGSE,n0,AGSE,s0,1,6,6,0
2485,AGSE,n1,AGSE,n0,0,1,2,-1
2487,HC_NONINT,n0,HASH,s1,1,1,4,-3
2487,HC_NONINT,n0,HASH,s0,1,2,6,-4
2487,HC_NONINT,n1,SHIFT,s0,1,6,6,0
2487,HC_NONINT,n2,SUB,n1,0,2,4,-2
2487,HC_NONINT,n3,HASH,s2,1,3,6,-3
2487,HC_NONINT,n3,HASH,n1,0,2,4,-2
