case,profile,rep,scale,f_phi_hz,stream_hz,samples,exit_code,compute_median_ns,compute_p99_ns,compute_max_ns,compute_sum_ns,wake_p999_ns,e2e_p50_ns,e2e_p99_ns,e2e_p999_ns,e2e_max_ns,vmhwm_kb,cpu_ticks,compile_ns,probe_ns,r1,r2,nodes_public,nodes_substrates,tokens_from,tokens_fields,capacity_streams,capacity_sum,capacity_max,mat_bytes,mat_mem_bytes,artifacts_sha256,artifact_count,wall_ms
W3_d1,OFF,2,12,180,180,1368,0,617973,912667,970019,745983553,35774,689838,1040518,1066431,1123604,20692,104,455909,2184,0,0,10,2,28,10,6,15,4,34368,4300,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6076
W3_d3,ALGSTRUCT,7,12,180,405,3078,0,647621,1074000,1191963,1525421478,1002853,694510,1198491,1256517,1295249,21460,191,1434926,2371,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4792
W3_d1,STRUCT_R1,10,12,180,180,1368,0,632009,816519,947815,706157742,41435,699438,943715,985803,1007127,20696,100,578798,1573,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6078
W3_d1,STRUCT,7,12,180,180,1368,0,661120,1120538,1433630,779401033,71720,715821,1312938,1494013,1670344,20704,110,582779,1888,0,0,10,2,28,10,6,15,4,34368,4300,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6081
W3_d3,STRUCT,2,12,180,405,3078,0,589583,1156482,1353557,1536873781,940910,637025,1288208,1415274,1505125,21464,194,1468259,2927,0,0,12,8,42,16,14,46,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4794
W3_d3,STRUCT,10,12,180,405,3078,0,588880,1146723,1317390,1536071153,944189,644230,1273171,1422266,1467939,21464,193,1422908,2870,0,0,12,8,42,16,14,46,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4797
W3_d3,OFF,11,12,180,405,3078,0,588741,1156630,1361705,1538013634,931922,641210,1284131,1424013,1447073,21464,194,1186648,2649,0,0,12,8,42,16,14,46,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4793
W3_d3,ALGSTRUCT,15,12,180,405,3078,0,651833,1082686,1272834,1539199719,1016281,705084,1204946,1266924,1411012,21464,192,1423872,2314,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4792
W3_d3,ALGSTRUCT,11,12,180,405,3078,0,650907,1084297,1132612,1540014719,1025728,691947,1215954,1252113,1291609,21464,192,1420537,2501,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4789
W3_d3,STRUCT_R1,14,12,180,405,3078,0,655371,1066630,1249556,1538749041,1008364,708676,1193095,1248086,1482697,21460,192,1400705,2277,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4792
W3_d3,STRUCT_R1,4,12,180,405,3078,0,640982,1054463,1129427,1510614250,995818,693791,1182260,1247514,1282085,21460,189,1456981,2427,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4792
W3_d3,STRUCT_R1,12,12,180,405,3078,0,643907,1070778,1232204,1522150211,1011245,674882,1201058,1243717,1383719,21464,191,1429020,2666,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4790
W3_d1,ALGSTRUCT,12,12,180,180,1368,0,636342,818056,843704,710049228,47552,703425,945300,985275,991080,20696,101,590649,1981,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6080
W3_d3,ALGSTRUCT,1,12,180,405,3078,0,650991,1080760,1170501,1536880821,1005160,705635,1205550,1243909,1305292,21460,193,1417964,2352,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4788
W3_d3,ALGSTRUCT,9,12,180,405,3078,0,649222,1078371,1169927,1533622912,1013046,681445,1204921,1245979,1475496,21464,192,1431093,2556,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4793
W3_d3,ALGSTRUCT,13,12,180,405,3078,0,651278,1290019,1590853,1700728701,1401720,714505,1554913,1810162,1934168,21476,217,1440907,2372,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4790
W3_d1,STRUCT_R1,15,12,180,180,1368,0,629389,819204,950556,705617664,44102,697438,950413,1022137,1070664,20696,101,578722,1593,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6080
W3_d3,STRUCT_R1,2,12,180,405,3078,0,654871,1066075,1237723,1540059452,1024460,699273,1192112,1263940,1453422,21460,193,1460871,2667,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4794
W3_d3,STRUCT_R1,1,12,180,405,3078,0,642408,1065908,1173519,1517746264,1015549,675135,1193281,1230529,1294662,21460,191,1421149,2611,10,0,12,5,29,13,11,43,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4790
W3_d1,STRUCT_R1,9,12,180,180,1368,0,629991,814741,885149,705202257,42920,696653,943478,971442,1030577,20696,101,576353,1722,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6075
W3_d1,STRUCT_R1,2,12,180,180,1368,0,632639,814742,973148,705176073,44326,699894,943329,1020010,1036086,20696,101,575629,1649,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6076
W3_d3,OFF,12,12,180,405,3078,0,588472,1158556,1399982,1533712811,936164,626992,1285903,1429744,1459083,21464,193,1179463,2593,0,0,12,8,42,16,14,46,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4790
W3_d3,OFF,10,12,180,405,3078,0,587815,1144574,1369482,1529821388,944882,619157,1276999,1414971,1436088,21460,192,1171074,2538,0,0,12,8,42,16,14,46,8,60192,24320,b2bec6aa3c07c8dd779b780bfa185a0e58bdfe1731f1aa09a98d1bb5693767ad,36,4796
W3_d1,OFF,6,12,180,180,1368,0,604944,884075,975130,732571032,45107,677528,1019565,1084758,1116416,20696,103,456927,2389,0,0,10,2,28,10,6,15,4,34368,4300,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6078
W3_d1,STRUCT_R1,1,12,180,180,1368,0,629287,807075,862945,703620639,43602,696057,935939,955549,1007292,20692,100,584425,1946,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6079
W3_d1,ALGSTRUCT,5,12,180,180,1368,0,634991,825353,844501,711850355,44435,701997,949409,985241,991764,20692,100,587946,1518,8,0,10,1,19,9,5,14,4,34368,4308,8ddbcc7f9b06689df061e8aa42a9c97b497b353858025fd919f467020991e2ec,34,6078
