ts_epoch,load1,mem_used_kb,temp_mC
1785488919,2.02,323380,43329
1785488920,2.02,325340,41868
1785488921,2.02,322740,40894
1785488922,2.10,322496,40894
1785488923,2.10,320296,42355
1785488924,2.10,320176,40894
1785488925,2.10,320124,40894
1785488926,2.10,311264,41381
1785488927,2.01,311144,40894
1785488928,2.01,313572,40894
1785488929,2.01,312552,41381
1785488930,2.01,311288,42355
1785488932,2.01,313976,40894
1785488933,1.93,312488,41868
1785488934,1.93,316772,41381
1785488935,1.93,315352,41381
1785488936,1.93,311724,41381
1785488937,1.93,304316,41381
1785488938,1.78,303776,40894
1785488939,1.78,308352,41381
1785488940,1.78,306844,41868
1785488941,1.78,293092,41381
1785488942,1.78,306680,41381
1785488943,1.63,306240,41381
1785488944,1.63,314692,41381
1785488945,1.63,313360,41381
1785488946,1.63,299300,42355
1785488947,1.50,308156,41868
1785488948,1.50,307932,40894
1785488949,1.50,309216,41868
1785488950,1.50,307600,42355
1785488951,1.50,298752,42842
1785488952,1.38,305864,41868
1785488953,1.38,305816,41868
1785488954,1.38,312752,42355
1785488956,1.38,311724,41381
1785488957,1.38,304228,40894
1785488958,1.35,310400,41868
1785488959,1.35,309240,39920
1785488960,1.35,307104,40894
1785488961,1.35,307480,41868
1785488962,1.35,306888,41381
1785488963,1.40,294776,41381
1785488964,1.40,308960,41868
1785488965,1.40,307432,41381
1785488966,1.40,310404,41381
1785488967,1.40,310468,42842
1785488968,1.29,293748,42355
1785488969,1.29,302860,40407
1785488970,1.29,302004,40894
1785488971,1.29,303896,39920
1785488972,1.27,304148,40407
1785488973,1.27,303132,41868
1785488974,1.27,302120,41868
1785488975,1.27,307836,41868
1785488976,1.27,306764,41381
1785488977,1.57,307924,41381
1785488978,1.57,308192,40407
1785488979,1.57,313868,41868
1785488981,1.57,338412,42355
1785488982,1.57,336476,42355
1785488983,1.44,333264,42842
1785488984,1.44,328388,40407
1785488985,1.44,325544,42355
1785488986,1.44,323332,42355
1785488987,1.44,315532,40894
1785488988,1.49,313856,41868
1785488989,1.49,314600,40894
1785488990,1.49,313260,42842
1785488991,1.49,311868,41868
1785488992,1.49,310660,40894
1785488993,1.37,310904,42355
1785488994,1.37,316672,40407
1785488995,1.37,313752,41381
1785488996,1.37,314360,42842
1785488997,1.34,311232,41381
1785488998,1.34,310832,41381
1785488999,1.34,311544,41868
1785489000,1.34,311184,42842
1785489001,1.34,293376,42842
1785489002,1.23,309036,41868
1785489004,1.23,307900,41868
1785489005,1.23,315932,41381
1785489006,1.23,314808,42842
1785489007,1.23,304476,43329
1785489008,1.29,310772,41381
1785489009,1.29,310728,41868
1785489010,1.29,309868,42355
1785489011,1.29,308700,42355
1785489012,1.29,302384,41868
1785489013,1.19,311252,41381
1785489014,1.19,309652,41381
1785489015,1.19,316960,41868
1785489016,1.19,315192,41868
1785489017,1.19,303944,43329
1785489018,1.17,312696,41381
1785489019,1.17,311448,41381
1785489020,1.17,312936,40894
1785489021,1.17,312244,41868
1785489022,1.24,293924,42842
1785489023,1.24,303096,41381
1785489024,1.24,303200,42355
1785489025,1.24,304696,41381
1785489026,1.24,305104,40407
1785489028,1.22,304512,41381
1785489029,1.22,298104,41381
1785489030,1.22,305824,40894
1785489031,1.22,303984,41381
1785489032,1.22,311552,40407
1785489033,1.12,310696,41381
1785489034,1.12,300296,42842
1785489035,1.12,308956,41381
1785489036,1.12,308832,40894
1785489037,1.12,311012,41381
1785489038,1.19,310184,42842
1785489039,1.19,300480,42355
1785489040,1.19,300724,40894
1785489041,1.19,305008,41868
1785489042,1.19,323880,43329
1785489043,1.90,346044,42355
1785489044,1.90,333084,42355
1785489045,1.90,331268,42355
1785489046,1.90,330536,41381
1785489047,1.83,328180,42355
1785489048,1.83,320992,40894
1785489049,1.83,320112,40894
1785489050,1.83,314060,41868
1785489052,1.83,321488,41381
1785489053,1.76,319608,41381
1785489054,1.76,325804,41381
1785489055,1.76,324416,42842
1785489056,1.76,315104,41381
1785489057,1.76,314032,41868
1785489058,1.78,313884,41868
1785489059,1.78,314564,40894
1785489060,1.78,314424,42355
1785489061,1.78,315932,41868
1785489062,1.78,314516,41868
1785489063,1.80,315564,40894
1785489064,1.80,314640,41381
1785489065,1.80,313256,42355
1785489066,1.80,312680,41381
1785489067,1.80,310120,41868
1785489068,2.05,309168,40894
1785489069,2.05,307844,42355
1785489070,2.05,309048,41381
1785489071,2.05,307776,41381
1785489072,2.05,307056,42355
1785489073,2.05,299988,41381
1785489074,2.05,307604,41868
1785489076,2.05,306608,41868
1785489077,2.05,309348,41381
1785489078,1.88,309576,42842
1785489079,1.88,295932,42355
1785489080,1.88,304300,41381
1785489081,1.88,303160,41868
1785489082,1.88,307000,41868
1785489083,1.89,306456,41381
1785489084,1.89,303676,41868
1785489085,1.89,303168,41381
1785489086,1.89,305688,41868
1785489087,1.89,306508,42355
1785489088,1.74,305752,42355
1785489089,1.74,305500,41868
1785489090,1.74,293748,41381
1785489091,1.74,303048,40894
1785489092,1.60,302428,41381
1785489093,1.60,305956,41381
1785489094,1.60,305956,41381
1785489095,1.60,306208,40894
1785489096,1.60,295004,41868
1785489097,1.47,309936,40894
1785489098,1.47,310032,40407
1785489099,1.47,310084,41381
1785489101,1.47,309332,41868
1785489102,1.47,308248,41381
1785489103,1.68,307240,41868
