family	profile	q	block	compute_median_ns	compute_p99_ns	slot_ns	lost_records
F9-R1	DEFAULT	16	12	1547907	1756849	13333333	0
F9-R1	NO_R1_FACTOR	16	12	1653499	1849997	13333333	0
F9-R1	NO_R1_NO_R2	16	12	1642684	1851126	13333333	0
F9-R1	NO_R2_CANON	16	12	1640295	1761960	13333333	0
F9-R1	DEFAULT	16	13	1546926	1682721	13333333	0
F9-R1	NO_R1_FACTOR	16	13	1664498	1875737	13333333	0
F9-R1	NO_R1_NO_R2	16	13	1623980	1811330	13333333	0
F9-R1	NO_R2_CANON	16	13	1561259	1694666	13333333	0
F9-R1	DEFAULT	16	14	1554018	1700017	13333333	0
F9-R1	NO_R1_FACTOR	16	14	1648110	1866700	13333333	0
F9-R1	NO_R1_NO_R2	16	14	1571184	1862145	13333333	0
F9-R1	NO_R2_CANON	16	14	1650128	1798590	13333333	0
F9-R1	DEFAULT	16	15	1554963	1738294	13333333	0
F9-R1	NO_R1_FACTOR	16	15	1657332	1872256	13333333	0
F9-R1	NO_R1_NO_R2	16	15	1656276	1884051	13333333	0
F9-R1	NO_R2_CANON	16	15	1640369	1814589	13333333	0
F9-R1	DEFAULT	16	16	1626684	1710461	13333333	0
F9-R1	NO_R1_FACTOR	16	16	1657851	1846293	13333333	0
F9-R1	NO_R1_NO_R2	16	16	1575537	1808756	13333333	0
F9-R1	NO_R2_CANON	16	16	1632296	1769016	13333333	0
F9-R1	DEFAULT	16	17	1550593	1758035	13333333	0
F9-R1	NO_R1_FACTOR	16	17	1656666	1872218	13333333	0
F9-R1	NO_R1_NO_R2	16	17	1644888	1819312	13333333	0
F9-R1	NO_R2_CANON	16	17	1546241	1693572	13333333	0
F9-R1	DEFAULT	16	18	1612981	1830293	13333333	0
F9-R1	NO_R1_FACTOR	16	18	1647684	1857718	13333333	0
F9-R1	NO_R1_NO_R2	16	18	1579926	1818756	13333333	0
F9-R1	NO_R2_CANON	16	18	1576444	1762165	13333333	0
F9-R1	DEFAULT	16	19	1604686	1692777	13333333	0
F9-R1	NO_R1_FACTOR	16	19	1647240	1857664	13333333	0
F9-R1	NO_R1_NO_R2	16	19	1652833	1868145	13333333	0
F9-R1	NO_R2_CANON	16	19	1549167	1740017	13333333	0
F9-R1	DEFAULT	16	20	1553901	1698251	13333333	0
F9-R1	NO_R1_FACTOR	16	20	1653166	1824395	13333333	0
F9-R1	NO_R1_NO_R2	16	20	1561494	1805029	13333333	0
F9-R1	NO_R2_CANON	16	20	1556625	1733141	13333333	0
F9-R1	DEFAULT	32	1	3102448	3428222	13333333	0
F9-R1	NO_R1_FACTOR	32	1	3294224	3582555	13333333	0
F9-R1	NO_R1_NO_R2	32	1	3292668	3554093	13333333	0
F9-R1	NO_R2_CANON	32	1	3123965	3456276	13333333	0
F9-R1	DEFAULT	32	2	3274021	3515979	13333333	0
F9-R1	NO_R1_FACTOR	32	2	3179955	3634911	13333333	0
F9-R1	NO_R1_NO_R2	32	2	3288854	3569295	13333333	0
F9-R1	NO_R2_CANON	32	2	3112374	3471685	13333333	0
F9-R1	DEFAULT	32	3	3094239	3741971	13333333	0
F9-R1	NO_R1_FACTOR	32	3	3326346	3625861	13333333	0
F9-R1	NO_R1_NO_R2	32	3	3300995	3610584	13333333	0
F9-R1	NO_R2_CANON	32	3	3280551	3513771	13333333	0
F9-R1	DEFAULT	32	4	3265573	3465922	13333333	0
F9-R1	NO_R1_FACTOR	32	4	3308146	3593587	13333333	0
F9-R1	NO_R1_NO_R2	32	4	3266425	3556902	13333333	0
F9-R1	NO_R2_CANON	32	4	3283887	3509033	13333333	0
F9-R1	DEFAULT	32	5	3261993	3460990	13333333	0
F9-R1	NO_R1_FACTOR	32	5	3327253	3611175	13333333	0
F9-R1	NO_R1_NO_R2	32	5	3137256	3553176	13333333	0
F9-R1	NO_R2_CANON	32	5	3281014	3506159	13333333	0
F9-R1	DEFAULT	32	6	3087925	3449551	13333333	0
F9-R1	NO_R1_FACTOR	32	6	3311922	3613289	13333333	0
F9-R1	NO_R1_NO_R2	32	6	3231072	3561716	13333333	0
F9-R1	NO_R2_CANON	32	6	3114795	3380347	13333333	0
F9-R1	DEFAULT	32	7	3282071	3502754	13333333	0
F9-R1	NO_R1_FACTOR	32	7	3325546	3614697	13333333	0
F9-R1	NO_R1_NO_R2	32	7	3298690	3571780	13333333	0
F9-R1	NO_R2_CANON	32	7	3279638	3485451	13333333	0
F9-R1	DEFAULT	32	8	3293053	3530328	13333333	0
F9-R1	NO_R1_FACTOR	32	8	3293109	3602679	13333333	0
F9-R1	NO_R1_NO_R2	32	8	3308924	4058544	13333333	0
F9-R1	NO_R2_CANON	32	8	3291108	3513106	13333333	0
F9-R1	DEFAULT	32	9	3266998	3446829	13333333	0
F9-R1	NO_R1_FACTOR	32	9	3131870	3572550	13333333	0
F9-R1	NO_R1_NO_R2	32	9	3137629	3553661	13333333	0
F9-R1	NO_R2_CANON	32	9	3301312	3520292	13333333	0
F9-R1	DEFAULT	32	10	3253541	3438668	13333333	0
F9-R1	NO_R1_FACTOR	32	10	3232948	3521389	13333333	0
F9-R1	NO_R1_NO_R2	32	10	3148244	3511055	13333333	0
F9-R1	NO_R2_CANON	32	10	3131616	3380688	13333333	0
F9-R1	DEFAULT	32	11	3099260	3428775	13333333	0
F9-R1	NO_R1_FACTOR	32	11	3292296	3572051	13333333	0
F9-R1	NO_R1_NO_R2	32	11	3151778	3521534	13333333	0
F9-R1	NO_R2_CANON	32	11	3134538	3753456	13333333	0
F9-R1	DEFAULT	32	12	3258924	3425607	13333333	0
F9-R1	NO_R1_FACTOR	32	12	3320089	3614196	13333333	0
F9-R1	NO_R1_NO_R2	32	12	3263330	3576826	13333333	0
F9-R1	NO_R2_CANON	32	12	3305533	3530660	13333333	0
F9-R1	DEFAULT	32	13	3287553	3511865	13333333	0
F9-R1	NO_R1_FACTOR	32	13	3279239	3600402	13333333	0
F9-R1	NO_R1_NO_R2	32	13	3245794	3539680	13333333	0
F9-R1	NO_R2_CANON	32	13	3140870	3456588	13333333	0
F9-R1	DEFAULT	32	14	3259906	3520180	13333333	0
F9-R1	NO_R1_FACTOR	32	14	3316535	3607531	13333333	0
F9-R1	NO_R1_NO_R2	32	14	3310516	3597549	13333333	0
F9-R1	NO_R2_CANON	32	14	3301571	3497477	13333333	0
F9-R1	DEFAULT	32	15	3079612	3385923	13333333	0
F9-R1	NO_R1_FACTOR	32	15	3303294	3593216	13333333	0
F9-R1	NO_R1_NO_R2	32	15	3313016	3583995	13333333	0
F9-R1	NO_R2_CANON	32	15	3281665	3513513	13333333	0
F9-R1	DEFAULT	32	16	3294165	3506995	13333333	0
F9-R1	NO_R1_FACTOR	32	16	3318979	3624475	13333333	0
F9-R1	NO_R1_NO_R2	32	16	3295683	3557346	13333333	0
F9-R1	NO_R2_CANON	32	16	3282942	3482662	13333333	0
F9-R1	DEFAULT	32	17	3217404	3452882	13333333	0
F9-R1	NO_R1_FACTOR	32	17	3320236	3621362	13333333	0
F9-R1	NO_R1_NO_R2	32	17	3151959	3590491	13333333	0
F9-R1	NO_R2_CANON	32	17	3138109	3492549	13333333	0
F9-R1	DEFAULT	32	18	3244925	3374145	13333333	0
F9-R1	NO_R1_FACTOR	32	18	3303164	3591068	13333333	0
F9-R1	NO_R1_NO_R2	32	18	3120111	3538569	13333333	0
F9-R1	NO_R2_CANON	32	18	3279072	3458236	13333333	0
F9-R1	DEFAULT	32	19	3106983	3432294	13333333	0
F9-R1	NO_R1_FACTOR	32	19	3157111	3593199	13333333	0
F9-R1	NO_R1_NO_R2	32	19	3129260	3562051	13333333	0
F9-R1	NO_R2_CANON	32	19	3120334	3426017	13333333	0
F9-R1	DEFAULT	32	20	3107531	3696135	13333333	0
F9-R1	NO_R1_FACTOR	32	20	3311326	4606011	13333333	0
F9-R1	NO_R1_NO_R2	32	20	3297975	3590267	13333333	0
F9-R1	NO_R2_CANON	32	20	3113511	3411582	13333333	0
F9-X	DEFAULT	1	1	367590	413885	13333333	0
F9-X	NO_R1_FACTOR	1	1	248313	549106	13333333	0
F9-X	NO_R1_NO_R2	1	1	248461	532569	13333333	0
F9-X	NO_R2_CANON	1	1	367886	432589	13333333	0
F9-X	DEFAULT	1	2	365663	414386	13333333	0
F9-X	NO_R1_FACTOR	1	2	247850	531439	13333333	0
F9-X	NO_R1_NO_R2	1	2	249017	530866	13333333	0
F9-X	NO_R2_CANON	1	2	368015	424274	13333333	0
F9-X	DEFAULT	1	3	366673	526316	13333333	0
F9-X	NO_R1_FACTOR	1	3	248288	546980	13333333	0
F9-X	NO_R1_NO_R2	1	3	247786	529644	13333333	0
F9-X	NO_R2_CANON	1	3	368935	434043	13333333	0
F9-X	DEFAULT	1	4	368903	438623	13333333	0
F9-X	NO_R1_FACTOR	1	4	246626	530567	13333333	0
F9-X	NO_R1_NO_R2	1	4	249904	533733	13333333	0
F9-X	NO_R2_CANON	1	4	365588	407865	13333333	0
F9-X	DEFAULT	1	5	367256	432144	13333333	0
F9-X	NO_R1_FACTOR	1	5	249608	539068	13333333	0
F9-X	NO_R1_NO_R2	1	5	249572	540180	13333333	0
F9-X	NO_R2_CANON	1	5	368550	415143	13333333	0
F9-X	DEFAULT	1	6	366884	427588	13333333	0
F9-X	NO_R1_FACTOR	1	6	248053	537901	13333333	0
F9-X	NO_R1_NO_R2	1	6	248608	535883	13333333	0
F9-X	NO_R2_CANON	1	6	368069	417328	13333333	0
F9-X	DEFAULT	1	7	366329	437402	13333333	0
F9-X	NO_R1_FACTOR	1	7	248311	530864	13333333	0
F9-X	NO_R1_NO_R2	1	7	246941	530271	13333333	0
F9-X	NO_R2_CANON	1	7	366884	428569	13333333	0
F9-X	DEFAULT	1	8	367736	427384	13333333	0
F9-X	NO_R1_FACTOR	1	8	248608	534308	13333333	0
F9-X	NO_R1_NO_R2	1	8	249405	543160	13333333	0
F9-X	NO_R2_CANON	1	8	367717	429772	13333333	0
F9-X	DEFAULT	1	9	368254	442088	13333333	0
F9-X	NO_R1_FACTOR	1	9	247812	543809	13333333	0
F9-X	NO_R1_NO_R2	1	9	248349	545994	13333333	0
F9-X	NO_R2_CANON	1	9	368717	442976	13333333	0
F9-X	DEFAULT	1	10	367162	438995	13333333	0
F9-X	NO_R1_FACTOR	1	10	248163	533827	13333333	0
F9-X	NO_R1_NO_R2	1	10	248479	540623	13333333	0
F9-X	NO_R2_CANON	1	10	361791	396569	13333333	0
F9-X	DEFAULT	1	11	366255	421884	13333333	0
F9-X	NO_R1_FACTOR	1	11	249349	541660	13333333	0
F9-X	NO_R1_NO_R2	1	11	249793	537067	13333333	0
F9-X	NO_R2_CANON	1	11	367680	437124	13333333	0
F9-X	DEFAULT	1	12	367106	438310	13333333	0
F9-X	NO_R1_FACTOR	1	12	248034	548253	13333333	0
F9-X	NO_R1_NO_R2	1	12	249923	533160	13333333	0
F9-X	NO_R2_CANON	1	12	368755	441272	13333333	0
F9-X	DEFAULT	1	13	368088	451458	13333333	0
F9-X	NO_R1_FACTOR	1	13	248738	539270	13333333	0
F9-X	NO_R1_NO_R2	1	13	248423	536382	13333333	0
F9-X	NO_R2_CANON	1	13	366570	408106	13333333	0
F9-X	DEFAULT	1	14	367422	424754	13333333	0
F9-X	NO_R1_FACTOR	1	14	248978	537345	13333333	0
F9-X	NO_R1_NO_R2	1	14	249072	549975	13333333	0
F9-X	NO_R2_CANON	1	14	368607	440217	13333333	0
F9-X	DEFAULT	1	15	366237	442514	13333333	0
F9-X	NO_R1_FACTOR	1	15	249664	541161	13333333	0
F9-X	NO_R1_NO_R2	1	15	248442	536605	13333333	0
F9-X	NO_R2_CANON	1	15	369515	444310	13333333	0
F9-X	DEFAULT	1	16	367865	412142	13333333	0
F9-X	NO_R1_FACTOR	1	16	248145	534807	13333333	0
F9-X	NO_R1_NO_R2	1	16	248440	542825	13333333	0
F9-X	NO_R2_CANON	1	16	365495	414197	13333333	0
F9-X	DEFAULT	1	17	366181	420162	13333333	0
F9-X	NO_R1_FACTOR	1	17	249089	533419	13333333	0
F9-X	NO_R1_NO_R2	1	17	248516	538512	13333333	0
F9-X	NO_R2_CANON	1	17	367718	434809	13333333	0
F9-X	DEFAULT	1	18	369589	448217	13333333	0
F9-X	NO_R1_FACTOR	1	18	249367	535993	13333333	0
F9-X	NO_R1_NO_R2	1	18	250979	541697	13333333	0
F9-X	NO_R2_CANON	1	18	367348	421328	13333333	0
F9-X	DEFAULT	1	19	369847	444680	13333333	0
F9-X	NO_R1_FACTOR	1	19	248108	535234	13333333	0
F9-X	NO_R1_NO_R2	1	19	249163	550252	13333333	0
F9-X	NO_R2_CANON	1	19	368088	443921	13333333	0
F9-X	DEFAULT	1	20	366829	438087	13333333	0
F9-X	NO_R1_FACTOR	1	20	247923	574011	13333333	0
F9-X	NO_R1_NO_R2	1	20	247145	534808	13333333	0
F9-X	NO_R2_CANON	1	20	366626	437513	13333333	0
F9-X	DEFAULT	2	1	519422	603495	13333333	0
F9-X	NO_R1_FACTOR	2	1	401275	691162	13333333	0
F9-X	NO_R1_NO_R2	2	1	402238	685606	13333333	0
F9-X	NO_R2_CANON	2	1	522829	612587	13333333	0
F9-X	DEFAULT	2	2	521588	599347	13333333	0
F9-X	NO_R1_FACTOR	2	2	401200	690994	13333333	0
F9-X	NO_R1_NO_R2	2	2	401997	692494	13333333	0
F9-X	NO_R2_CANON	2	2	519736	601236	13333333	0
F9-X	DEFAULT	2	3	521137	599468	13333333	0
F9-X	NO_R1_FACTOR	2	3	401232	699467	13333333	0
F9-X	NO_R1_NO_R2	2	3	401918	698708	13333333	0
F9-X	NO_R2_CANON	2	3	521950	613911	13333333	0
F9-X	DEFAULT	2	4	519178	572362	13333333	0
F9-X	NO_R1_FACTOR	2	4	402476	695009	13333333	0
F9-X	NO_R1_NO_R2	2	4	402809	693546	13333333	0
F9-X	NO_R2_CANON	2	4	521178	592862	13333333	0
F9-X	DEFAULT	2	5	523883	610437	13333333	0
F9-X	NO_R1_FACTOR	2	5	402125	695567	13333333	0
F9-X	NO_R1_NO_R2	2	5	402570	692640	13333333	0
F9-X	NO_R2_CANON	2	5	520976	604697	13333333	0
F9-X	DEFAULT	2	6	521290	608733	13333333	0
F9-X	NO_R1_FACTOR	2	6	401254	703510	13333333	0
F9-X	NO_R1_NO_R2	2	6	400698	688677	13333333	0
F9-X	NO_R2_CANON	2	6	520382	583196	13333333	0
F9-X	DEFAULT	2	7	518383	569956	13333333	0
F9-X	NO_R1_FACTOR	2	7	401105	688120	13333333	0
F9-X	NO_R1_NO_R2	2	7	400031	686250	13333333	0
F9-X	NO_R2_CANON	2	7	522844	617102	13333333	0
F9-X	DEFAULT	2	8	519493	570160	13333333	0
F9-X	NO_R1_FACTOR	2	8	400754	688083	13333333	0
F9-X	NO_R1_NO_R2	2	8	401254	690769	13333333	0
F9-X	NO_R2_CANON	2	8	518049	575752	13333333	0
F9-X	DEFAULT	2	9	523160	743620	13333333	0
F9-X	NO_R1_FACTOR	2	9	402570	691695	13333333	0
F9-X	NO_R1_NO_R2	2	9	402329	692825	13333333	0
F9-X	NO_R2_CANON	2	9	524308	617900	13333333	0
F9-X	DEFAULT	2	10	509086	560216	13333333	0
F9-X	NO_R1_FACTOR	2	10	395069	688047	13333333	0
F9-X	NO_R1_NO_R2	2	10	399199	688751	13333333	0
F9-X	NO_R2_CANON	2	10	510735	572363	13333333	0
F9-X	DEFAULT	2	11	521216	599103	13333333	0
F9-X	NO_R1_FACTOR	2	11	400384	696973	13333333	0
F9-X	NO_R1_NO_R2	2	11	402699	698084	13333333	0
F9-X	NO_R2_CANON	2	11	521086	617714	13333333	0
F9-X	DEFAULT	2	12	521605	582734	13333333	0
F9-X	NO_R1_FACTOR	2	12	401125	688122	13333333	0
F9-X	NO_R1_NO_R2	2	12	402162	686641	13333333	0
F9-X	NO_R2_CANON	2	12	519290	565308	13333333	0
F9-X	DEFAULT	2	13	522716	624047	13333333	0
F9-X	NO_R1_FACTOR	2	13	402125	696565	13333333	0
F9-X	NO_R1_NO_R2	2	13	401866	688121	13333333	0
F9-X	NO_R2_CANON	2	13	520790	594937	13333333	0
F9-X	DEFAULT	2	14	520571	564978	13333333	0
F9-X	NO_R1_FACTOR	2	14	402699	700436	13333333	0
F9-X	NO_R1_NO_R2	2	14	404922	710158	13333333	0
F9-X	NO_R2_CANON	2	14	520865	576715	13333333	0
F9-X	DEFAULT	2	15	523438	607863	13333333	0
F9-X	NO_R1_FACTOR	2	15	402643	705455	13333333	0
F9-X	NO_R1_NO_R2	2	15	402347	691381	13333333	0
F9-X	NO_R2_CANON	2	15	521532	635697	13333333	0
F9-X	DEFAULT	2	16	519196	585121	13333333	0
F9-X	NO_R1_FACTOR	2	16	391013	682675	13333333	0
F9-X	NO_R1_NO_R2	2	16	400754	693471	13333333	0
F9-X	NO_R2_CANON	2	16	522770	577806	13333333	0
F9-X	DEFAULT	2	17	525475	609400	13333333	0
F9-X	NO_R1_FACTOR	2	17	401792	694732	13333333	0
F9-X	NO_R1_NO_R2	2	17	403236	698343	13333333	0
F9-X	NO_R2_CANON	2	17	521419	607695	13333333	0
F9-X	DEFAULT	2	18	522031	617715	13333333	0
F9-X	NO_R1_FACTOR	2	18	405587	705677	13333333	0
F9-X	NO_R1_NO_R2	2	18	402755	694788	13333333	0
F9-X	NO_R2_CANON	2	18	524142	600770	13333333	0
F9-X	DEFAULT	2	19	522438	607826	13333333	0
F9-X	NO_R1_FACTOR	2	19	401773	708232	13333333	0
F9-X	NO_R1_NO_R2	2	19	403643	700381	13333333	0
F9-X	NO_R2_CANON	2	19	523161	616418	13333333	0
F9-X	DEFAULT	2	20	519086	577419	13333333	0
F9-X	NO_R1_FACTOR	2	20	402199	700177	13333333	0
F9-X	NO_R1_NO_R2	2	20	401495	700880	13333333	0
F9-X	NO_R2_CANON	2	20	520605	634289	13333333	0
F9-X	DEFAULT	4	1	699161	786493	13333333	0
F9-X	NO_R1_FACTOR	4	1	915993	1242082	13333333	0
F9-X	NO_R1_NO_R2	4	1	916992	1223268	13333333	0
F9-X	NO_R2_CANON	4	1	775456	844160	13333333	0
F9-X	DEFAULT	4	2	684476	767327	13333333	0
F9-X	NO_R1_FACTOR	4	2	920121	1236619	13333333	0
F9-X	NO_R1_NO_R2	4	2	919936	1235915	13333333	0
F9-X	NO_R2_CANON	4	2	765938	847327	13333333	0
F9-X	DEFAULT	4	3	697322	819042	13333333	0
F9-X	NO_R1_FACTOR	4	3	917835	1239533	13333333	0
F9-X	NO_R1_NO_R2	4	3	917242	1233569	13333333	0
F9-X	NO_R2_CANON	4	3	775431	868541	13333333	0
F9-X	DEFAULT	4	4	680382	739196	13333333	0
F9-X	NO_R1_FACTOR	4	4	909288	1237175	13333333	0
F9-X	NO_R1_NO_R2	4	4	919326	1244694	13333333	0
F9-X	NO_R2_CANON	4	4	764643	834624	13333333	0
F9-X	DEFAULT	4	5	699029	810527	13333333	0
F9-X	NO_R1_FACTOR	4	5	921471	1238244	13333333	0
F9-X	NO_R1_NO_R2	4	5	924174	1241226	13333333	0
F9-X	NO_R2_CANON	4	5	772398	893174	13333333	0
F9-X	DEFAULT	4	6	695973	755861	13333333	0
F9-X	NO_R1_FACTOR	4	6	925155	1249354	13333333	0
F9-X	NO_R1_NO_R2	4	6	923104	1241558	13333333	0
F9-X	NO_R2_CANON	4	6	779582	875211	13333333	0
F9-X	DEFAULT	4	7	684731	762953	13333333	0
F9-X	NO_R1_FACTOR	4	7	916988	1242020	13333333	0
F9-X	NO_R1_NO_R2	4	7	920136	1242650	13333333	0
F9-X	NO_R2_CANON	4	7	778896	858470	13333333	0
F9-X	DEFAULT	4	8	698195	753491	13333333	0
F9-X	NO_R1_FACTOR	4	8	919470	1236744	13333333	0
F9-X	NO_R1_NO_R2	4	8	918155	1230651	13333333	0
F9-X	NO_R2_CANON	4	8	775731	877767	13333333	0
F9-X	DEFAULT	4	9	702102	794694	13333333	0
F9-X	NO_R1_FACTOR	4	9	921562	1239725	13333333	0
F9-X	NO_R1_NO_R2	4	9	920062	1238540	13333333	0
F9-X	NO_R2_CANON	4	9	772880	876026	13333333	0
F9-X	DEFAULT	4	10	681287	737343	13333333	0
F9-X	NO_R1_FACTOR	4	10	917544	1237281	13333333	0
F9-X	NO_R1_NO_R2	4	10	917526	1219800	13333333	0
F9-X	NO_R2_CANON	4	10	765565	863934	13333333	0
F9-X	DEFAULT	4	11	700528	807119	13333333	0
F9-X	NO_R1_FACTOR	4	11	918675	1242726	13333333	0
F9-X	NO_R1_NO_R2	4	11	925174	1243836	13333333	0
F9-X	NO_R2_CANON	4	11	773972	874768	13333333	0
F9-X	DEFAULT	4	12	683233	743232	13333333	0
F9-X	NO_R1_FACTOR	4	12	920694	1218523	13333333	0
F9-X	NO_R1_NO_R2	4	12	920120	1236153	13333333	0
F9-X	NO_R2_CANON	4	12	754343	830879	13333333	0
F9-X	DEFAULT	4	13	700454	804954	13333333	0
F9-X	NO_R1_FACTOR	4	13	924729	1240503	13333333	0
F9-X	NO_R1_NO_R2	4	13	917766	1222930	13333333	0
F9-X	NO_R2_CANON	4	13	774731	873804	13333333	0
F9-X	DEFAULT	4	14	698993	772159	13333333	0
F9-X	NO_R1_FACTOR	4	14	926011	1248342	13333333	0
F9-X	NO_R1_NO_R2	4	14	923696	1226934	13333333	0
F9-X	NO_R2_CANON	4	14	771383	835124	13333333	0
F9-X	DEFAULT	4	15	678789	734844	13333333	0
F9-X	NO_R1_FACTOR	4	15	922490	1225079	13333333	0
F9-X	NO_R1_NO_R2	4	15	922638	1222412	13333333	0
F9-X	NO_R2_CANON	4	15	765343	845009	13333333	0
F9-X	DEFAULT	4	16	679494	746679	13333333	0
F9-X	NO_R1_FACTOR	4	16	919969	1525812	13333333	0
F9-X	NO_R1_NO_R2	4	16	920432	1238780	13333333	0
F9-X	NO_R2_CANON	4	16	755974	832511	13333333	0
F9-X	DEFAULT	4	17	700157	790564	13333333	0
F9-X	NO_R1_FACTOR	4	17	919507	1227188	13333333	0
F9-X	NO_R1_NO_R2	4	17	919192	1234706	13333333	0
F9-X	NO_R2_CANON	4	17	773841	884711	13333333	0
F9-X	DEFAULT	4	18	701621	798657	13333333	0
F9-X	NO_R1_FACTOR	4	18	922248	1253744	13333333	0
F9-X	NO_R1_NO_R2	4	18	924415	1244522	13333333	0
F9-X	NO_R2_CANON	4	18	777620	925748	13333333	0
F9-X	DEFAULT	4	19	703825	806602	13333333	0
F9-X	NO_R1_FACTOR	4	19	920896	1237745	13333333	0
F9-X	NO_R1_NO_R2	4	19	925378	1250078	13333333	0
F9-X	NO_R2_CANON	4	19	772231	894378	13333333	0
F9-X	DEFAULT	4	20	697695	799545	13333333	0
F9-X	NO_R1_FACTOR	4	20	919415	1222578	13333333	0
F9-X	NO_R1_NO_R2	4	20	921693	1226763	13333333	0
F9-X	NO_R2_CANON	4	20	770232	863915	13333333	0
F9-X	DEFAULT	8	1	1071491	1127694	13333333	0
F9-X	NO_R1_FACTOR	8	1	1286545	1625209	13333333	0
F9-X	NO_R1_NO_R2	8	1	1434062	1772948	13333333	0
F9-X	NO_R2_CANON	8	1	1120546	1265378	13333333	0
F9-X	DEFAULT	8	2	1068380	1145453	13333333	0
F9-X	NO_R1_FACTOR	8	2	1292063	1631209	13333333	0
F9-X	NO_R1_NO_R2	8	2	1439284	1745874	13333333	0
F9-X	NO_R2_CANON	8	2	1110713	1226360	13333333	0
F9-X	DEFAULT	8	3	1072334	1226851	13333333	0
F9-X	NO_R1_FACTOR	8	3	1287702	1624307	13333333	0
F9-X	NO_R1_NO_R2	8	3	1445766	1756579	13333333	0
F9-X	NO_R2_CANON	8	3	1118611	1230166	13333333	0
F9-X	DEFAULT	8	4	1070045	1153303	13333333	0
F9-X	NO_R1_FACTOR	8	4	1283262	1622944	13333333	0
F9-X	NO_R1_NO_R2	8	4	1435632	1777017	13333333	0
F9-X	NO_R2_CANON	8	4	1115061	1223689	13333333	0
F9-X	DEFAULT	8	5	1066172	1145670	13333333	0
F9-X	NO_R1_FACTOR	8	5	1275948	1579555	13333333	0
F9-X	NO_R1_NO_R2	8	5	1446074	1781052	13333333	0
F9-X	NO_R2_CANON	8	5	1130838	1261855	13333333	0
F9-X	DEFAULT	8	6	1030101	1128656	13333333	0
F9-X	NO_R1_FACTOR	8	6	1284710	1618411	13333333	0
F9-X	NO_R1_NO_R2	8	6	1442782	1785834	13333333	0
F9-X	NO_R2_CANON	8	6	1116451	1228525	13333333	0
F9-X	DEFAULT	8	7	1040376	1155115	13333333	0
F9-X	NO_R1_FACTOR	8	7	1286539	1579369	13333333	0
F9-X	NO_R1_NO_R2	8	7	1448185	1790217	13333333	0
F9-X	NO_R2_CANON	8	7	1112134	1216947	13333333	0
F9-X	DEFAULT	8	8	1038190	1424912	13333333	0
F9-X	NO_R1_FACTOR	8	8	1258969	1583261	13333333	0
F9-X	NO_R1_NO_R2	8	8	1439611	1748089	13333333	0
F9-X	NO_R2_CANON	8	8	1145615	1267966	13333333	0
F9-X	DEFAULT	8	9	1037302	1116153	13333333	0
F9-X	NO_R1_FACTOR	8	9	1288465	1634868	13333333	0
F9-X	NO_R1_NO_R2	8	9	1444371	1811885	13333333	0
F9-X	NO_R2_CANON	8	9	1144616	1293503	13333333	0
F9-X	DEFAULT	8	10	1035043	1129708	13333333	0
F9-X	NO_R1_FACTOR	8	10	1257096	1594795	13333333	0
F9-X	NO_R1_NO_R2	8	10	1448649	1793238	13333333	0
F9-X	NO_R2_CANON	8	10	1114412	1225337	13333333	0
F9-X	DEFAULT	8	11	1035061	1143838	13333333	0
F9-X	NO_R1_FACTOR	8	11	1287207	1615091	13333333	0
F9-X	NO_R1_NO_R2	8	11	1446483	1786701	13333333	0
F9-X	NO_R2_CANON	8	11	1151875	1314021	13333333	0
F9-X	DEFAULT	8	12	1068043	1169208	13333333	0
F9-X	NO_R1_FACTOR	8	12	1262189	1588704	13333333	0
F9-X	NO_R1_NO_R2	8	12	1413669	1779035	13333333	0
F9-X	NO_R2_CANON	8	12	1144802	1268763	13333333	0
F9-X	DEFAULT	8	13	1071894	1213263	13333333	0
F9-X	NO_R1_FACTOR	8	13	1286005	1624279	13333333	0
F9-X	NO_R1_NO_R2	8	13	1436242	1765016	13333333	0
F9-X	NO_R2_CANON	8	13	1146284	1259524	13333333	0
F9-X	DEFAULT	8	14	1072416	1214933	13333333	0
F9-X	NO_R1_FACTOR	8	14	1250488	1619059	13333333	0
F9-X	NO_R1_NO_R2	8	14	1441800	1788797	13333333	0
F9-X	NO_R2_CANON	8	14	1122674	1269821	13333333	0
F9-X	DEFAULT	8	15	1040822	1132006	13333333	0
F9-X	NO_R1_FACTOR	8	15	1282598	1620445	13333333	0
F9-X	NO_R1_NO_R2	8	15	1422040	1766499	13333333	0
F9-X	NO_R2_CANON	8	15	1109451	1225320	13333333	0
F9-X	DEFAULT	8	16	1044599	1146339	13333333	0
F9-X	NO_R1_FACTOR	8	16	1261542	1608001	13333333	0
F9-X	NO_R1_NO_R2	8	16	1404041	1747705	13333333	0
F9-X	NO_R2_CANON	8	16	1116488	1214488	13333333	0
F9-X	DEFAULT	8	17	1076005	1235892	13333333	0
F9-X	NO_R1_FACTOR	8	17	1290298	1618664	13333333	0
F9-X	NO_R1_NO_R2	8	17	1447444	1771700	13333333	0
F9-X	NO_R2_CANON	8	17	1149541	1291151	13333333	0
F9-X	DEFAULT	8	18	1051932	1335003	13333333	0
F9-X	NO_R1_FACTOR	8	18	1293373	1753534	13333333	0
F9-X	NO_R1_NO_R2	8	18	1442872	1773257	13333333	0
F9-X	NO_R2_CANON	8	18	1120227	1248633	13333333	0
F9-X	DEFAULT	8	19	1068265	1342076	13333333	0
