plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
2628,HC_SHIFT_UNDER_HASH,n3,SHIFT,n1,0,3,3,0
2628,HC_SHIFT_UNDER_HASH,n4,SHIFT,s2,1,9,9,0
2628,HC_SHIFT_UNDER_HASH,n5,HASH,n3,0,1,4,-3
2628,HC_SHIFT_UNDER_HASH,n5,HASH,n4,0,1,4,-3
2629,HC_INT,n1,HASH,s0,1,1,6,-5
2629,HC_INT,n1,HASH,n0,0,1,4,-3
2629,HC_INT,n2,SHIFT,s0,1,6,6,0
2630,HC_SINGLE,n1,SHIFT,n0,0,6,6,0
2630,HC_SINGLE,n2,SHIFT,s0,1,6,6,0
2631,HC_DEEP,n0,AGSE,s0,1,3,9,-6
2631,HC_DEEP,n1,SHIFT,s0,1,9,9,0
2631,HC_DEEP,n3,SHIFT,n2,0,2,2,0
2631,HC_DEEP,n4,NTHETA,s0,1,2,9,-7
2631,HC_DEEP,n5,THETA,n3,0,2,4,-2
2633,SHIFT,n0,SHIFT,s1,1,2,2,0
2633,SHIFT,n1,SHIFT,s0,1,3,9,-6
2633,SHIFT,n2,SHIFT,s0,1,4,9,-5
2633,SHIFT,n3,SHIFT,s0,1,9,9,0
2633,SHIFT,n4,SHIFT,s0,1,4,9,-5
2633,SHIFT,n5,SHIFT,s0,1,4,9,-5
2634,HASH,n0,HASH,s0,1,1,4,-3
2634,HASH,n0,HASH,s1,1,1,4,-3
2634,HASH,n1,HASH,s0,1,1,4,-3
2634,HASH,n1,HASH,n0,0,1,4,-3
2634,HASH,n2,HASH,s0,1,1,4,-3
2634,HASH,n2,HASH,n1,0,1,4,-3
2634,HASH,n3,HASH,s1,1,1,4,-3
2634,HASH,n3,HASH,n2,0,7,9,-2
2634,HASH,n4,HASH,s2,1,2,4,-2
2634,HASH,n4,HASH,n2,0,1,9,-8
2634,HASH,n5,HASH,s0,1,1,4,-3
2634,HASH,n5,HASH,n1,0,1,4,-3
2635,ADD,n0,ADD,s0,1,4,4,0
2635,ADD,n0,ADD,s1,1,4,4,0
2635,ADD,n1,ADD,s1,1,4,4,0
2635,ADD,n1,ADD,s0,1,4,4,0
2636,SUB,n0,SUB,s0,1,4,5,-1
2636,SUB,n1,SUB,s0,1,5,5,0
2636,SUB,n2,SUB,n1,0,2,1,1
2636,SUB,n3,SUB,s1,1,6,6,0
2636,SUB,n4,SUB,s0,1,4,5,-1
2636,SUB,n5,SUB,n4,0,2,1,1
2637,THETA,n0,THETA,s1,1,2,4,-2
2637,THETA,n1,THETA,s1,1,1,4,-3
2637,THETA,n2,THETA,n1,0,2,4,-2
2637,THETA,n3,THETA,s0,1,2,4,-2
2637,THETA,n4,THETA,n3,0,1,4,-3
2638,NTHETA,n0,NTHETA,s0,1,2,4,-2
2638,NTHETA,n1,NTHETA,s0,1,3,4,-1
2638,NTHETA,n2,NTHETA,n1,0,2,4,-2
2638,NTHETA,n3,NTHETA,n1,0,2,4,-2
2639,AGSE,n0,AGSE,s1,1,5,4,1
2639,AGSE,n1,AGSE,s0,1,6,5,1
2639,AGSE,n2,AGSE,s2,1,6,5,1
2641,HC_NONINT,n1,SUB,s0,1,5,5,0
2641,HC_NONINT,n2,SUB,s1,1,4,8,-4
2641,HC_NONINT,n3,HASH,n1,0,1,6,-5
2641,HC_NONINT,n3,HASH,s1,1,6,8,-2
2641,HC_NONINT,n4,SHIFT,n1,0,6,6,0
2641,HC_NONINT,n5,SUB,n1,0,1,6,-5
2642,HC_SHIFT_UNDER_HASH,n0,AGSE,s0,1,4,3,1
2642,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
2642,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,2,4,-2
2642,HC_SHIFT_UNDER_HASH,n3,SUB,n0,0,3,4,-1
2642,HC_SHIFT_UNDER_HASH,n4,SHIFT,n0,0,2,4,-2
2642,HC_SHIFT_UNDER_HASH,n5,HASH,n2,0,1,4,-3
2642,HC_SHIFT_UNDER_HASH,n5,HASH,n4,0,3,5,-2
2643,HC_INT,n0,HASH,s1,1,1,4,-3
2643,HC_INT,n0,HASH,s2,1,16,18,-2
2643,HC_INT,n1,HASH,s0,1,1,4,-3
2643,HC_INT,n1,HASH,s2,1,12,18,-6
2643,HC_INT,n4,HASH,s0,1,1,4,-3
2643,HC_INT,n4,HASH,n2,0,1,4,-3
2643,HC_INT,n5,AGSE,n2,0,2,4,-2
2644,HC_SINGLE,n0,SHIFT,s1,1,6,6,0
2644,HC_SINGLE,n1,SHIFT,n0,0,9,9,0
2645,HC_DEEP,n0,AGSE,s0,1,8,7,1
2645,HC_DEEP,n1,AGSE,n0,0,2,6,-4
2645,HC_DEEP,n4,SHIFT,n0,0,6,6,0
2645,HC_DEEP,n5,SHIFT,n3,0,6,6,0
2647,SHIFT,n0,SHIFT,s0,1,2,2,0
2648,HASH,n0,HASH,s0,1,1,4,-3
2648,HASH,n0,HASH,s1,1,1,4,-3
2648,HASH,n1,HASH,n0,0,1,4,-3
2648,HASH,n1,HASH,s0,1,3,4,-1
2648,HASH,n2,HASH,n0,0,1,4,-3
2648,HASH,n2,HASH,s0,1,3,4,-1
2648,HASH,n3,HASH,n0,0,1,4,-3
2648,HASH,n3,HASH,s0,1,3,4,-1
2649,ADD,n0,ADD,s1,1,4,4,0
2649,ADD,n0,ADD,s0,1,4,4,0
2650,SUB,n0,SUB,s0,1,3,3,0
2650,SUB,n1,SUB,s1,1,3,3,0
2650,SUB,n2,SUB,n1,0,2,1,1
2651,THETA,n0,THETA,s1,1,2,4,-2
2652,NTHETA,n0,NTHETA,s0,1,2,4,-2
2653,AGSE,n0,AGSE,s2,1,4,3,1
2655,HC_NONINT,n0,HASH,s1,1,2,5,-3
2655,HC_NONINT,n0,HASH,s0,1,1,4,-3
2655,HC_NONINT,n1,HASH,n0,0,2,4,-2
2655,HC_NONINT,n1,HASH,s1,1,3,5,-2
2655,HC_NONINT,n3,SHIFT,n1,0,3,9,-6
2655,HC_NONINT,n4,AGSE,n2,0,2,2,0
2656,HC_SHIFT_UNDER_HASH,n0,SHIFT,s2,1,9,9,0
2656,HC_SHIFT_UNDER_HASH,n1,SHIFT,s1,1,6,6,0
2656,HC_SHIFT_UNDER_HASH,n3,HASH,s2,1,1,9,-8
2656,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,1,4,-3
2656,HC_SHIFT_UNDER_HASH,n4,SUB,n3,0,1,1,0
2657,HC_INT,n0,SUB,s0,1,4,4,0
2657,HC_INT,n1,HASH,s0,1,1,4,-3
2657,HC_INT,n1,HASH,n0,0,1,4,-3
2658,HC_SINGLE,n0,SHIFT,s2,1,9,9,0
2659,HC_DEEP,n0,ADD,s0,1,4,4,0
2659,HC_DEEP,n0,ADD,s1,1,4,4,0
2659,HC_DEEP,n1,ADD,s1,1,3,4,-1
2659,HC_DEEP,n1,ADD,s2,1,12,15,-3
2659,HC_DEEP,n2,ADD,s2,1,15,15,0
2659,HC_DEEP,n2,ADD,n0,0,2,4,-2
2659,HC_DEEP,n3,SUB,s1,1,3,4,-1
2659,HC_DEEP,n4,HASH,n1,0,2,4,-2
2659,HC_DEEP,n4,HASH,n0,0,1,4,-3
2661,SHIFT,n0,SHIFT,s0,1,9,9,0
2661,SHIFT,n1,SHIFT,n0,0,4,4,0
2662,HASH,n0,HASH,s1,1,1,4,-3
2662,HASH,n0,HASH,s0,1,3,5,-2
2662,HASH,n1,HASH,n0,0,1,4,-3
2662,HASH,n1,HASH,s0,1,4,5,-1
2662,HASH,n2,HASH,n1,0,2,4,-2
2662,HASH,n2,HASH,s2,1,6,8,-2
2662,HASH,n3,HASH,s2,1,5,8,-3
2662,HASH,n3,HASH,n1,0,1,4,-3
2662,HASH,n4,HASH,n1,0,2,4,-2
2662,HASH,n4,HASH,s1,1,2,4,-2
2663,ADD,n0,ADD,s2,1,4,4,0
2663,ADD,n0,ADD,s1,1,4,4,0
2664,SUB,n0,SUB,s0,1,4,6,-2
2664,SUB,n1,SUB,s0,1,6,6,0
2664,SUB,n2,SUB,s0,1,5,6,-1
2665,THETA,n0,THETA,s1,1,2,4,-2
2665,THETA,n1,THETA,n0,0,3,4,-1
2665,THETA,n2,THETA,s0,1,1,4,-3
2665,THETA,n3,THETA,s2,1,2,4,-2
2665,THETA,n4,THETA,n3,0,2,4,-2
2665,THETA,n5,THETA,n1,0,2,4,-2
2666,NTHETA,n0,NTHETA,s2,1,3,4,-1
2667,AGSE,n0,AGSE,s0,1,4,5,-1
2667,AGSE,n1,AGSE,n0,0,2,2,0
2667,AGSE,n2,AGSE,n0,0,2,2,0
2667,AGSE,n3,AGSE,s0,1,4,5,-1
2667,AGSE,n4,AGSE,s0,1,6,5,1
2667,AGSE,n5,AGSE,s0,1,5,5,0
2669,HC_NONINT,n0,SHIFT,s0,1,9,9,0
2669,HC_NONINT,n3,HASH,s1,1,1,4,-3
2669,HC_NONINT,n3,HASH,n0,0,2,4,-2
2670,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,4,4,0
2670,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,1,4,-3
2670,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,5,-4
2670,HC_SHIFT_UNDER_HASH,n3,AGSE,n0,0,5,5,0
2670,HC_SHIFT_UNDER_HASH,n4,SUB,n0,0,4,5,-1
2670,HC_SHIFT_UNDER_HASH,n5,AGSE,s1,1,6,5,1
2671,HC_INT,n0,SHIFT,s0,1,6,6,0
2671,HC_INT,n1,HASH,s1,1,1,4,-3
2671,HC_INT,n1,HASH,n0,0,1,4,-3
2672,HC_SINGLE,n0,SHIFT,s0,1,4,4,0
2672,HC_SINGLE,n1,SHIFT,s1,1,9,9,0
2673,HC_DEEP,n0,SHIFT,s2,1,3,4,-1
2673,HC_DEEP,n1,THETA,s2,1,2,4,-2
2675,SHIFT,n0,SHIFT,s1,1,6,6,0
2675,SHIFT,n1,SHIFT,s2,1,9,9,0
2676,HASH,n0,HASH,s0,1,1,4,-3
2676,HASH,n0,HASH,s1,1,6,8,-2
2676,HASH,n1,HASH,n0,0,1,4,-3
2676,HASH,n1,HASH,s0,1,2,4,-2
2676,HASH,n2,HASH,s1,1,6,8,-2
2676,HASH,n2,HASH,n1,0,1,4,-3
2677,ADD,n0,ADD,s0,1,4,4,0
2677,ADD,n0,ADD,s2,1,4,4,0
2678,SUB,n0,SUB,s0,1,4,6,-2
2678,SUB,n1,SUB,s1,1,4,4,0
2678,SUB,n2,SUB,n0,0,2,1,1
2678,SUB,n3,SUB,s0,1,6,6,0
2678,SUB,n4,SUB,n3,0,2,1,1
2678,SUB,n5,SUB,n0,0,2,1,1
2679,THETA,n0,THETA,s0,1,2,4,-2
2679,THETA,n1,THETA,n0,0,2,4,-2
2679,THETA,n2,THETA,s0,1,2,4,-2
2680,NTHETA,n0,NTHETA,s0,1,2,4,-2
2680,NTHETA,n1,NTHETA,s1,1,2,4,-2
2681,AGSE,n0,AGSE,s0,1,4,3,1
2681,AGSE,n1,AGSE,s0,1,4,3,1
2681,AGSE,n2,AGSE,n0,0,2,2,0
2681,AGSE,n3,AGSE,n1,0,2,2,0
2681,AGSE,n4,AGSE,n2,0,2,2,0
2683,HC_NONINT,n1,AGSE,s0,1,4,3,1
2683,HC_NONINT,n2,HASH,n0,0,1,4,-3
2683,HC_NONINT,n2,HASH,s1,1,16,18,-2
2684,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,4,6,-2
2684,HC_SHIFT_UNDER_HASH,n1,AGSE,s1,1,7,6,1
2684,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,6,-5
2684,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,32,-31
2684,HC_SHIFT_UNDER_HASH,n3,SHIFT,n1,0,4,4,0
2684,HC_SHIFT_UNDER_HASH,n4,HASH,n0,0,30,32,-2
2684,HC_SHIFT_UNDER_HASH,n4,HASH,s0,1,1,4,-3
2684,HC_SHIFT_UNDER_HASH,n5,SHIFT,n4,0,1,9,-8
2685,HC_INT,n0,SHIFT,s2,1,9,9,0
2685,HC_INT,n1,SUB,s2,1,4,9,-5
2685,HC_INT,n2,HASH,s2,1,1,9,-8
2685,HC_INT,n2,HASH,n0,0,1,4,-3
2685,HC_INT,n3,SUB,n1,0,1,1,0
2687,HC_DEEP,n0,THETA,s1,1,1,4,-3
2687,HC_DEEP,n1,SUB,s0,1,4,9,-5
2687,HC_DEEP,n2,SHIFT,n1,0,9,9,0
2687,HC_DEEP,n3,SHIFT,s0,1,9,9,0
2687,HC_DEEP,n5,SHIFT,s1,1,2,4,-2
2689,SHIFT,n0,SHIFT,s0,1,9,9,0
2689,SHIFT,n1,SHIFT,n0,0,2,2,0
2689,SHIFT,n2,SHIFT,n1,0,3,3,0
2690,HASH,n0,HASH,s1,1,1,4,-3
2690,HASH,n0,HASH,s0,1,30,32,-2
2691,ADD,n0,ADD,s1,1,4,4,0
2691,ADD,n0,ADD,s0,1,7,7,0
2691,ADD,n1,ADD,s0,1,7,7,0
2691,ADD,n1,ADD,n0,0,1,1,0
2691,ADD,n2,ADD,n1,0,1,1,0
2691,ADD,n2,ADD,s1,1,4,4,0
2691,ADD,n3,ADD,s0,1,7,7,0
2691,ADD,n3,ADD,n2,0,1,1,0
2691,ADD,n4,ADD,n1,0,1,1,0
2691,ADD,n4,ADD,n3,0,1,1,0
2691,ADD,n5,ADD,n1,0,1,1,0
2691,ADD,n5,ADD,n2,0,1,1,0
2692,SUB,n0,SUB,s0,1,3,4,-1
2692,SUB,n1,SUB,s1,1,6,6,0
2692,SUB,n2,SUB,s0,1,4,4,0
2692,SUB,n3,SUB,n0,0,2,1,1
2692,SUB,n4,SUB,n0,0,1,1,0
2692,SUB,n5,SUB,n4,0,4,1,3
2693,THETA,n0,THETA,s2,1,1,4,-3
2694,NTHETA,n0,NTHETA,s1,1,3,4,-1
2694,NTHETA,n1,NTHETA,s0,1,2,4,-2
2695,AGSE,n0,AGSE,s1,1,4,3,1
2695,AGSE,n1,AGSE,n0,0,2,3,-1
2695,AGSE,n2,AGSE,n0,0,3,3,0
2695,AGSE,n3,AGSE,n0,0,2,3,-1
2695,AGSE,n4,AGSE,n3,0,2,2,0
2695,AGSE,n5,AGSE,n1,0,2,2,0
2697,HC_NONINT,n0,SHIFT,s0,1,4,4,0
2697,HC_NONINT,n3,HASH,n0,0,1,4,-3
2697,HC_NONINT,n3,HASH,s2,1,2,4,-2
2697,HC_NONINT,n4,HASH,s0,1,1,4,-3
2697,HC_NONINT,n4,HASH,n1,0,2,4,-2
2697,HC_NONINT,n5,HASH,n2,0,1,4,-3
2697,HC_NONINT,n5,HASH,s2,1,1,4,-3
2698,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,9,9,0
2698,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,3,4,-1
2698,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
2699,HC_INT,n0,HASH,s0,1,1,9,-8
2699,HC_INT,n0,HASH,s1,1,16,18,-2
2699,HC_INT,n2,SHIFT,s0,1,9,9,0
2699,HC_INT,n3,HASH,n1,0,1,4,-3
2699,HC_INT,n3,HASH,s0,1,1,9,-8
2700,HC_SINGLE,n0,SHIFT,s0,1,3,3,0
2701,HC_DEEP,n3,HASH,s2,1,1,4,-3
2701,HC_DEEP,n3,HASH,n0,0,1,4,-3
2701,HC_DEEP,n4,SHIFT,s0,1,3,3,0
2701,HC_DEEP,n5,THETA,n3,0,2,4,-2
2703,SHIFT,n0,SHIFT,s1,1,2,9,-7
2703,SHIFT,n1,SHIFT,s1,1,9,9,0
2703,SHIFT,n2,SHIFT,s0,1,4,4,0
2703,SHIFT,n3,SHIFT,n0,0,4,4,0
2703,SHIFT,n4,SHIFT,n2,0,4,4,0
2704,HASH,n0,HASH,s1,1,2,6,-4
2704,HASH,n0,HASH,s0,1,1,4,-3
2704,HASH,n1,HASH,s0,1,1,4,-3
2704,HASH,n1,HASH,n0,0,3,4,-1
2704,HASH,n2,HASH,s1,1,3,6,-3
2704,HASH,n2,HASH,n1,0,1,4,-3
2704,HASH,n3,HASH,s1,1,3,6,-3
2704,HASH,n3,HASH,n2,0,1,4,-3
2704,HASH,n4,HASH,n1,0,2,4,-2
2704,HASH,n4,HASH,s1,1,4,6,-2
2704,HASH,n5,HASH,s1,1,3,6,-3
2704,HASH,n5,HASH,n2,0,1,4,-3
2705,ADD,n0,ADD,s0,1,7,7,0
2705,ADD,n0,ADD,s1,1,3,3,0
2705,ADD,n1,ADD,s1,1,3,3,0
2705,ADD,n1,ADD,s0,1,7,7,0
2705,ADD,n2,ADD,n0,0,1,1,0
2705,ADD,n2,ADD,s1,1,3,3,0
2705,ADD,n3,ADD,n0,0,1,1,0
2705,ADD,n3,ADD,n2,0,1,1,0
2706,SUB,n0,SUB,s0,1,4,4,0
2707,THETA,n0,THETA,s0,1,2,4,-2
2707,THETA,n1,THETA,s1,1,2,4,-2
2707,THETA,n2,THETA,n0,0,3,4,-1
2708,NTHETA,n0,NTHETA,s1,1,2,4,-2
2708,NTHETA,n1,NTHETA,s1,1,2,4,-2
2709,AGSE,n0,AGSE,s0,1,3,2,1
2711,HC_NONINT,n0,AGSE,s1,1,4,69,-65
2711,HC_NONINT,n1,AGSE,s1,1,4,69,-65
2711,HC_NONINT,n2,SUB,n1,0,1,4,-3
2711,HC_NONINT,n3,AGSE,n1,0,4,4,0
2711,HC_NONINT,n4,HASH,s0,1,1,4,-3
2711,HC_NONINT,n4,HASH,s1,1,68,69,-1
2711,HC_NONINT,n5,SUB,n0,0,2,1,1
2712,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,2,3,-1
2712,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,40,42,-2
2712,HC_SHIFT_UNDER_HASH,n1,HASH,s2,1,1,4,-3
2712,HC_SHIFT_UNDER_HASH,n2,AGSE,s0,1,4,3,1
2713,HC_INT,n0,HASH,s0,1,1,4,-3
2713,HC_INT,n0,HASH,s1,1,1,4,-3
2713,HC_INT,n1,SUB,n0,0,2,4,-2
2713,HC_INT,n2,HASH,n0,0,2,4,-2
2713,HC_INT,n2,HASH,s1,1,1,4,-3
2713,HC_INT,n4,HASH,s0,1,1,4,-3
2713,HC_INT,n4,HASH,s1,1,1,4,-3
2713,HC_INT,n5,SUB,n4,0,1,1,0
2714,HC_SINGLE,n1,SHIFT,s1,1,3,3,0
2715,HC_DEEP,n0,SUB,s0,1,4,4,0
2715,HC_DEEP,n1,ADD,s1,1,4,4,0
2715,HC_DEEP,n1,ADD,n0,0,2,4,-2
2715,HC_DEEP,n2,HASH,n0,0,1,4,-3
2715,HC_DEEP,n2,HASH,s1,1,3,4,-1
2715,HC_DEEP,n4,THETA,n2,0,2,4,-2
2717,SHIFT,n0,SHIFT,s0,1,3,9,-6
2717,SHIFT,n1,SHIFT,s0,1,6,9,-3
2717,SHIFT,n2,SHIFT,s0,1,9,9,0
2718,HASH,n0,HASH,s0,1,2,4,-2
2718,HASH,n0,HASH,s1,1,1,4,-3
2718,HASH,n1,HASH,s1,1,1,4,-3
2718,HASH,n1,HASH,n0,0,2,4,-2
2719,ADD,n0,ADD,s0,1,8,8,0
2719,ADD,n0,ADD,s1,1,4,4,0
2719,ADD,n1,ADD,n0,0,1,1,0
2719,ADD,n1,ADD,s0,1,8,8,0
2719,ADD,n2,ADD,n0,0,1,1,0
2719,ADD,n2,ADD,s0,1,8,8,0
2720,SUB,n0,SUB,s2,1,4,6,-2
2720,SUB,n1,SUB,s1,1,4,4,0
2720,SUB,n2,SUB,s2,1,6,6,0
2720,SUB,n3,SUB,s2,1,3,6,-3
2720,SUB,n4,SUB,s0,1,4,4,0
2720,SUB,n5,SUB,s1,1,4,4,0
2721,THETA,n0,THETA,s1,1,2,4,-2
2721,THETA,n1,THETA,s1,1,2,4,-2
2722,NTHETA,n0,NTHETA,s0,1,2,4,-2
2723,AGSE,n0,AGSE,s0,1,6,5,1
2723,AGSE,n1,AGSE,n0,0,2,2,0
2725,HC_NONINT,n0,HASH,s0,1,1,4,-3
2725,HC_NONINT,n0,HASH,s1,1,5,7,-2
2725,HC_NONINT,n1,AGSE,s0,1,4,4,0
2725,HC_NONINT,n2,AGSE,s0,1,4,4,0
2725,HC_NONINT,n3,SHIFT,n1,0,1,4,-3
2725,HC_NONINT,n4,HASH,n1,0,1,4,-3
2725,HC_NONINT,n4,HASH,n3,0,3,5,-2
2726,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,4,4,0
2726,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
2726,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
2727,HC_INT,n0,AGSE,s0,1,4,4,0
2727,HC_INT,n1,SHIFT,n0,0,4,4,0
2727,HC_INT,n2,AGSE,n1,0,3,3,0
2727,HC_INT,n3,HASH,s0,1,1,4,-3
2727,HC_INT,n3,HASH,n0,0,1,4,-3
2727,HC_INT,n4,SUB,n0,0,1,4,-3
2728,HC_SINGLE,n0,SHIFT,s2,1,9,9,0
2729,HC_DEEP,n0,SUB,s1,1,4,4,0
2729,HC_DEEP,n1,NTHETA,s0,1,2,4,-2
2729,HC_DEEP,n2,HASH,n0,0,1,4,-3
2729,HC_DEEP,n2,HASH,s1,1,2,4,-2
2731,SHIFT,n0,SHIFT,s0,1,9,9,0
2731,SHIFT,n1,SHIFT,s1,1,3,3,0
2731,SHIFT,n2,SHIFT,n0,0,4,4,0
2731,SHIFT,n3,SHIFT,s2,1,4,4,0
2731,SHIFT,n4,SHIFT,n2,0,4,4,0
2731,SHIFT,n5,SHIFT,n1,0,2,2,0
2732,HASH,n0,HASH,s1,1,1,4,-3
2732,HASH,n0,HASH,s0,1,3,5,-2
2732,HASH,n1,HASH,n0,0,1,4,-3
2732,HASH,n1,HASH,s0,1,4,5,-1
2732,HASH,n2,HASH,n0,0,2,4,-2
2732,HASH,n2,HASH,s1,1,2,4,-2
2733,ADD,n0,ADD,s0,1,6,6,0
2733,ADD,n0,ADD,s1,1,4,4,0
2733,ADD,n1,ADD,s0,1,6,6,0
2733,ADD,n1,ADD,s1,1,4,4,0
2734,SUB,n0,SUB,s0,1,4,4,0
2734,SUB,n1,SUB,n0,0,1,1,0
2735,THETA,n0,THETA,s0,1,2,4,-2
2736,NTHETA,n0,NTHETA,s1,1,2,4,-2
2736,NTHETA,n1,NTHETA,n0,0,3,4,-1
2736,NTHETA,n2,NTHETA,n0,0,3,4,-1
2736,NTHETA,n3,NTHETA,n1,0,2,4,-2
2737,AGSE,n0,AGSE,s0,1,5,4,1
2737,AGSE,n1,AGSE,n0,0,2,2,0
2737,AGSE,n2,AGSE,n1,0,2,2,0
2739,HC_NONINT,n0,SHIFT,s1,1,6,6,0
2739,HC_NONINT,n2,HASH,s0,1,2,6,-4
2739,HC_NONINT,n2,HASH,n1,0,1,4,-3
2739,HC_NONINT,n3,HASH,s1,1,1,6,-5
2739,HC_NONINT,n3,HASH,s0,1,4,6,-2
2739,HC_NONINT,n4,AGSE,n0,0,4,4,0
2739,HC_NONINT,n5,HASH,n2,0,2,4,-2
2739,HC_NONINT,n5,HASH,s1,1,1,6,-5
2740,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,3,9,-6
2740,HC_SHIFT_UNDER_HASH,n3,SHIFT,s0,1,9,9,0
2740,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
2740,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
2741,HC_INT,n1,HASH,n0,0,1,4,-3
2741,HC_INT,n1,HASH,s1,1,1,4,-3
2741,HC_INT,n2,HASH,n1,0,1,4,-3
2741,HC_INT,n2,HASH,s1,1,2,4,-2
2742,HC_SINGLE,n1,AGSE,s1,1,4,3,1
2743,HC_DEEP,n1,SHIFT,s0,1,3,3,0
2743,HC_DEEP,n2,SUB,s1,1,4,4,0
2743,HC_DEEP,n4,NTHETA,n3,0,2,4,-2
2745,SHIFT,n0,SHIFT,s0,1,9,9,0
2745,SHIFT,n1,SHIFT,s0,1,6,9,-3
2746,HASH,n0,HASH,s1,1,1,4,-3
2746,HASH,n0,HASH,s2,1,2,4,-2
2746,HASH,n1,HASH,s2,1,1,4,-3
2746,HASH,n1,HASH,n0,0,1,4,-3
2747,ADD,n0,ADD,s1,1,7,7,0
2747,ADD,n0,ADD,s0,1,4,4,0
2748,SUB,n0,SUB,s1,1,3,4,-1
2748,SUB,n1,SUB,n0,0,3,1,2
2748,SUB,n2,SUB,n1,0,2,1,1
2748,SUB,n3,SUB,s0,1,5,5,0
2748,SUB,n4,SUB,s1,1,4,4,0
2749,THETA,n0,THETA,s0,1,2,4,-2
2749,THETA,n1,THETA,n0,0,3,4,-1
2749,THETA,n2,THETA,n0,0,2,4,-2
2749,THETA,n3,THETA,n0,0,2,4,-2
2750,NTHETA,n0,NTHETA,s1,1,2,4,-2
2750,NTHETA,n1,NTHETA,s1,1,2,4,-2
2750,NTHETA,n2,NTHETA,s0,1,2,4,-2
2750,NTHETA,n3,NTHETA,n0,0,3,4,-1
2751,AGSE,n0,AGSE,s0,1,6,7,-1
2751,AGSE,n1,AGSE,s0,1,8,7,1
2751,AGSE,n2,AGSE,n0,0,3,3,0
2751,AGSE,n3,AGSE,n0,0,2,3,-1
2751,AGSE,n4,AGSE,n3,0,1,1,0
2751,AGSE,n5,AGSE,n0,0,3,3,0
2753,HC_NONINT,n0,HASH,s1,1,1,4,-3
2753,HC_NONINT,n0,HASH,s0,1,3,4,-1
2753,HC_NONINT,n1,AGSE,s0,1,4,4,0
2753,HC_NONINT,n2,AGSE,s0,1,4,4,0
2754,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,3,3,0
2754,HC_SHIFT_UNDER_HASH,n2,SHIFT,s0,1,4,4,0
2754,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,1,4,-3
2754,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
2755,HC_INT,n1,AGSE,s0,1,4,3,1
2755,HC_INT,n2,AGSE,n0,0,2,4,-2
2755,HC_INT,n3,SHIFT,s1,1,9,9,0
2755,HC_INT,n4,HASH,n0,0,1,4,-3
2755,HC_INT,n4,HASH,n3,0,1,4,-3
2756,HC_SINGLE,n2,SHIFT,n1,0,2,2,0
2757,HC_DEEP,n0,NTHETA,s0,1,2,9,-7
2757,HC_DEEP,n1,SHIFT,s0,1,9,9,0
2757,HC_DEEP,n5,SUB,n2,0,2,1,1
2759,SHIFT,n0,SHIFT,s1,1,2,4,-2
2759,SHIFT,n1,SHIFT,s0,1,3,6,-3
2759,SHIFT,n2,SHIFT,s1,1,4,4,0
2759,SHIFT,n3,SHIFT,n2,0,2,2,0
2759,SHIFT,n4,SHIFT,s0,1,6,6,0
2760,HASH,n0,HASH,s0,1,1,4,-3
2760,HASH,n0,HASH,s1,1,2,4,-2
2760,HASH,n1,HASH,n0,0,2,4,-2
2760,HASH,n1,HASH,s1,1,2,4,-2
2761,ADD,n0,ADD,s2,1,4,4,0
2761,ADD,n0,ADD,s0,1,4,4,0
2761,ADD,n1,ADD,s0,1,4,4,0
2761,ADD,n1,ADD,s2,1,4,4,0
2761,ADD,n2,ADD,s2,1,4,4,0
2761,ADD,n2,ADD,s0,1,4,4,0
2762,SUB,n0,SUB,s0,1,4,4,0
2762,SUB,n1,SUB,s0,1,4,4,0
2762,SUB,n2,SUB,n1,0,2,1,1
2762,SUB,n3,SUB,n2,0,4,1,3
2762,SUB,n4,SUB,n1,0,1,1,0
2762,SUB,n5,SUB,n1,0,2,1,1
2763,THETA,n0,THETA,s0,1,1,4,-3
2763,THETA,n1,THETA,n0,0,2,4,-2
