plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
2598,REDUCE,HC_DEEP,6,n4,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2598,REDUCE,HC_DEEP,6,n5,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2599,HC_NONINT,"HC_DEEP,HC_NONINT",4,n0,HASH,5/23,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,2,0,3,1,
2599,HC_NONINT,"HC_DEEP,HC_NONINT",4,n1,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2599,HC_NONINT,"HC_DEEP,HC_NONINT",4,n2,SUB,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2599,HC_NONINT,"HC_DEEP,HC_NONINT",4,n3,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2600,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
2600,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,HASH,1/20,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
2600,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,AGSE,1/16,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
2600,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2600,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,HASH,1/116,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
2600,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,SUB,7/48,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2601,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",4,n0,HASH,1/101,100,100,101,100,100,100,1,0,1,0,0,0,0,0,1,1,100,100,1,0,100,0,100,0,
2601,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",4,n1,PASS,1/101,100,100,102,100,100,101,1,0,1,0,0,0,0,0,1,1,100,100,1,100,100,0,0,0,
2601,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",4,n2,HASH,1/101,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2601,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",4,n3,AGSE,2/101,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,0,
2602,HC_SINGLE,HC_SINGLE,1,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2603,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
2603,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n1,AGSE,1/8,0,0,1,0,0,0,1,0,1,0,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
2603,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n2,ADD,1/8,0,0,2,0,0,1,1,0,1,0,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
2603,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n3,SUB,1/2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2603,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n4,SHIFT,1/8,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
2603,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n5,HASH,1/16,1,1,2,1,1,1,1,0,1,0,6,6,6,6,1,1,7,7,1,0,1,0,1,0,
2604,PASS,,1,n0,PASS,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2605,SHIFT,"HC_DEEP,HC_SINGLE",4,n0,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2605,SHIFT,"HC_DEEP,HC_SINGLE",4,n1,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2605,SHIFT,"HC_DEEP,HC_SINGLE",4,n2,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
2605,SHIFT,"HC_DEEP,HC_SINGLE",4,n3,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2606,HASH,HC_NONINT,2,n0,HASH,147/1588,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,2,0,3,1,
2606,HASH,HC_NONINT,2,n1,HASH,147/2176,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,5,5,0,0,0,
2607,ADD,,3,n0,ADD,1/100,62,62,62,62,62,62,1,1,1,1,0,0,0,0,1,1,62,62,1,0,62,0,62,0,
2607,ADD,,3,n1,ADD,1/100,62,62,62,62,62,62,1,1,1,1,0,0,0,0,1,1,62,62,1,0,62,0,62,0,
2607,ADD,,3,n2,ADD,1/100,62,62,62,62,62,62,1,1,1,1,0,0,0,0,1,1,62,62,1,0,62,0,62,0,
2608,SUB,HC_DEEP,4,n0,SUB,3/4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2608,SUB,HC_DEEP,4,n1,SUB,15/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2608,SUB,HC_DEEP,4,n2,SUB,35/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2608,SUB,HC_DEEP,4,n3,SUB,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2609,THETA,HC_DEEP,5,n0,THETA,3/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2609,THETA,HC_DEEP,5,n1,THETA,6/5,1,1,2,1,1,2,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2609,THETA,HC_DEEP,5,n2,THETA,9/16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2609,THETA,HC_DEEP,5,n3,THETA,3/4,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
2609,THETA,HC_DEEP,5,n4,THETA,9/5,1,1,2,1,1,2,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2610,NTHETA,HC_DEEP,5,n0,NTHETA,3/20,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2610,NTHETA,HC_DEEP,5,n1,NTHETA,1/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2610,NTHETA,HC_DEEP,5,n2,NTHETA,7/40,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2610,NTHETA,HC_DEEP,5,n3,NTHETA,1/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2610,NTHETA,HC_DEEP,5,n4,NTHETA,7/24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2611,AGSE,,1,n0,AGSE,6/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2612,REDUCE,,1,n0,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2613,HC_NONINT,HC_NONINT,3,n0,HASH,4/65,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,2,0,3,1,
2613,HC_NONINT,HC_NONINT,3,n1,PASS,4/65,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,3,3,0,0,0,
2613,HC_NONINT,HC_NONINT,3,n2,PASS,4/65,3,3,5,3,3,4,1,0,1,0,0,0,0,0,1,1,3,3,1,3,3,1,0,0,3
2614,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2614,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,SHIFT,1,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
2614,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
2614,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,SUB,2/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2614,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,HASH,2/7,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,0,1,0,2,1,
2614,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,HASH,2/7,2,2,2,2,2,2,1,1,1,1,11,11,11,11,1,1,13,13,1,0,1,0,2,1,
2615,HC_INT,"HC_DEEP,HC_INT",6,n0,SUB,6/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2615,HC_INT,"HC_DEEP,HC_INT",6,n1,AGSE,1/5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
2615,HC_INT,"HC_DEEP,HC_INT",6,n2,PASS,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2615,HC_INT,"HC_DEEP,HC_INT",6,n3,SUB,9/10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2615,HC_INT,"HC_DEEP,HC_INT",6,n4,SUB,27/20,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2615,HC_INT,"HC_DEEP,HC_INT",6,n5,HASH,3/20,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2616,HC_SINGLE,HC_SINGLE,2,n0,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2616,HC_SINGLE,HC_SINGLE,2,n1,PASS,3/8,0,0,1,0,0,0,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2617,HC_DEEP,HC_DEEP,6,n0,AGSE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2617,HC_DEEP,HC_DEEP,6,n1,SUB,4/15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2617,HC_DEEP,HC_DEEP,6,n2,THETA,9/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2617,HC_DEEP,HC_DEEP,6,n3,SHIFT,4/15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2617,HC_DEEP,HC_DEEP,6,n4,ADD,4/15,3,3,6,3,3,6,1,0,1,1,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
2617,HC_DEEP,HC_DEEP,6,n5,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2618,PASS,,1,n0,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2619,SHIFT,,3,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2619,SHIFT,,3,n1,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,16,16,16,16,1,1,16,16,1,0,0,0,0,0,
2619,SHIFT,,3,n2,SHIFT,3/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2620,HASH,"HC_DEEP,HC_NONINT",6,n0,HASH,4/41,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
2620,HASH,"HC_DEEP,HC_NONINT",6,n1,HASH,4/41,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
2620,HASH,"HC_DEEP,HC_NONINT",6,n2,HASH,4/57,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,3,4,0,2,1,
2620,HASH,"HC_DEEP,HC_NONINT",6,n3,HASH,2/49,11,11,11,11,11,11,1,1,1,1,0,0,0,0,1,1,11,11,1,9,10,0,2,1,
2620,HASH,"HC_DEEP,HC_NONINT",6,n4,HASH,2/33,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
2620,HASH,"HC_DEEP,HC_NONINT",6,n5,HASH,2/41,7,7,7,7,7,7,1,1,1,1,0,0,0,0,1,1,7,7,1,5,6,0,2,1,
2621,ADD,HC_DEEP,4,n0,ADD,5/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2621,ADD,HC_DEEP,4,n1,ADD,5/8,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2621,ADD,HC_DEEP,4,n2,ADD,5/8,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2621,ADD,HC_DEEP,4,n3,ADD,5/8,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2622,SUB,HC_DEEP,6,n0,SUB,3/10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2622,SUB,HC_DEEP,6,n1,SUB,4/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2622,SUB,HC_DEEP,6,n2,SUB,3/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2622,SUB,HC_DEEP,6,n3,SUB,6/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2622,SUB,HC_DEEP,6,n4,SUB,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2622,SUB,HC_DEEP,6,n5,SUB,12/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2623,THETA,HC_DEEP,6,n0,THETA,3/200,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2623,THETA,HC_DEEP,6,n1,THETA,7/400,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2623,THETA,HC_DEEP,6,n2,THETA,2/125,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2623,THETA,HC_DEEP,6,n3,THETA,7/240,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2623,THETA,HC_DEEP,6,n4,THETA,3/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2623,THETA,HC_DEEP,6,n5,THETA,7/120,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2624,NTHETA,HC_DEEP,5,n0,NTHETA,3/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2624,NTHETA,HC_DEEP,5,n1,NTHETA,3/4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2624,NTHETA,HC_DEEP,5,n2,NTHETA,21/16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2624,NTHETA,HC_DEEP,5,n3,NTHETA,147/64,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2624,NTHETA,HC_DEEP,5,n4,NTHETA,7/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2625,AGSE,HC_SINGLE,2,n0,AGSE,1/16,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
2625,AGSE,HC_SINGLE,2,n1,AGSE,1/16,0,0,2,0,0,1,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
2626,REDUCE,HC_DEEP,4,n0,REDUCE,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2626,REDUCE,HC_DEEP,4,n1,REDUCE,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2626,REDUCE,HC_DEEP,4,n2,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2626,REDUCE,HC_DEEP,4,n3,REDUCE,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2627,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n0,AGSE,1/4,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
2627,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n1,SUB,49/125,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2627,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n2,SHIFT,1/4,0,0,2,0,0,1,1,0,1,0,3,3,3,3,1,1,3,3,1,3,0,0,-3,0,
2627,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n3,HASH,49/174,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
2627,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n4,HASH,1/3,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2627,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",6,n5,SHIFT,1/3,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,1,0,0,-1,0,
2628,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n0,HASH,3/20,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2628,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n1,SUB,9/20,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2628,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n2,PASS,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2628,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n3,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
2628,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n4,AGSE,3/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
2628,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n5,HASH,3/20,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
2629,HC_INT,"HC_DEEP,HC_INT",6,n0,SUB,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2629,HC_INT,"HC_DEEP,HC_INT",6,n1,SUB,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2629,HC_INT,"HC_DEEP,HC_INT",6,n2,PASS,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2629,HC_INT,"HC_DEEP,HC_INT",6,n3,HASH,1/2,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2629,HC_INT,"HC_DEEP,HC_INT",6,n4,SUB,3/4,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
2629,HC_INT,"HC_DEEP,HC_INT",6,n5,SHIFT,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
2630,HC_SINGLE,HC_SINGLE,2,n0,REDUCE,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2630,HC_SINGLE,HC_SINGLE,2,n1,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
2631,HC_DEEP,HC_DEEP,6,n0,AGSE,3/16,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
2631,HC_DEEP,HC_DEEP,6,n1,REDUCE,3/16,1,1,3,1,1,2,1,0,1,0,3,3,3,3,1,1,4,4,1,1,1,0,0,0,
2631,HC_DEEP,HC_DEEP,6,n2,PASS,3/16,1,1,3,1,1,2,1,0,1,0,3,3,3,3,1,1,4,4,1,1,1,0,0,0,
2631,HC_DEEP,HC_DEEP,6,n3,SHIFT,3/16,0,0,3,0,0,2,1,0,1,0,4,4,4,4,1,1,4,4,1,1,0,0,-1,0,
2631,HC_DEEP,HC_DEEP,6,n4,SHIFT,3/16,0,0,1,0,0,0,1,0,1,0,5,5,5,5,1,1,5,5,1,1,0,0,-1,0,
2631,HC_DEEP,HC_DEEP,6,n5,REDUCE,3/16,1,1,4,1,1,3,1,0,1,0,3,3,3,3,1,1,4,4,1,1,1,0,0,0,
2632,PASS,HC_SINGLE,3,n0,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2632,PASS,HC_SINGLE,3,n1,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2632,PASS,HC_SINGLE,3,n2,PASS,1/4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2633,SHIFT,"HC_DEEP,HC_SINGLE",4,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
2633,SHIFT,"HC_DEEP,HC_SINGLE",4,n1,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
2633,SHIFT,"HC_DEEP,HC_SINGLE",4,n2,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,7,7,7,7,1,1,7,7,1,0,0,0,0,0,
2633,SHIFT,"HC_DEEP,HC_SINGLE",4,n3,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
2634,HASH,HC_NONINT,1,n0,HASH,1/8,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,1,2,1,2
2635,ADD,,1,n0,ADD,1/100,12,12,12,12,12,12,1,1,1,1,0,0,0,0,1,1,12,12,1,0,12,0,12,0,
2636,SUB,HC_DEEP,4,n0,SUB,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2636,SUB,HC_DEEP,4,n1,SUB,4/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2636,SUB,HC_DEEP,4,n2,SUB,16/9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2636,SUB,HC_DEEP,4,n3,SUB,5/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2637,THETA,,1,n0,THETA,1/2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
2638,NTHETA,,1,n0,NTHETA,5/48,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2639,AGSE,HC_DEEP,4,n0,AGSE,2/15,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
2639,AGSE,HC_DEEP,4,n1,AGSE,2/15,2,2,3,2,2,2,1,0,1,0,1,1,1,1,1,1,3,3,1,0,2,0,2,0,
2639,AGSE,HC_DEEP,4,n2,AGSE,2/9,2,2,3,2,2,2,1,0,1,0,1,1,1,1,1,1,3,3,1,0,2,0,2,0,
2639,AGSE,HC_DEEP,4,n3,AGSE,1/5,1,1,2,1,1,2,1,0,1,1,2,2,2,2,1,1,3,3,1,2,1,0,-1,0,
2640,REDUCE,HC_DEEP,5,n0,REDUCE,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2640,REDUCE,HC_DEEP,5,n1,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2640,REDUCE,HC_DEEP,5,n2,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
2640,REDUCE,HC_DEEP,5,n3,REDUCE,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
