plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
1348,SUB,n2,SUB,n1,0,2,1,1
1349,THETA,n0,THETA,s1,1,2,4,-2
1349,THETA,n1,THETA,s0,1,2,4,-2
1349,THETA,n2,THETA,s0,1,2,4,-2
1349,THETA,n3,THETA,n0,0,1,4,-3
1350,NTHETA,n0,NTHETA,s0,1,2,4,-2
1350,NTHETA,n1,NTHETA,s0,1,2,4,-2
1350,NTHETA,n2,NTHETA,n0,0,2,4,-2
1351,AGSE,n0,AGSE,s1,1,4,3,1
1351,AGSE,n1,AGSE,s1,1,4,3,1
1351,AGSE,n2,AGSE,s2,1,3,2,1
1351,AGSE,n3,AGSE,s1,1,4,3,1
1351,AGSE,n4,AGSE,n2,0,2,2,0
1351,AGSE,n5,AGSE,n1,0,3,3,0
1353,HC_NONINT,n1,HASH,n0,0,2,4,-2
1353,HC_NONINT,n1,HASH,s1,1,1,4,-3
1353,HC_NONINT,n2,AGSE,n0,0,2,4,-2
1354,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,2,4,-2
1354,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,6,6,0
1354,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,4,-3
1354,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,6,-5
1355,HC_INT,n1,AGSE,s0,1,4,3,1
1355,HC_INT,n2,HASH,s1,1,1,4,-3
1355,HC_INT,n2,HASH,n1,0,1,4,-3
1356,HC_SINGLE,n1,SHIFT,s1,1,4,4,0
1357,HC_DEEP,n1,SUB,n0,0,2,2,0
1357,HC_DEEP,n2,SUB,n0,0,2,2,0
1357,HC_DEEP,n3,AGSE,s0,1,4,3,1
1357,HC_DEEP,n4,AGSE,n0,0,2,2,0
1359,SHIFT,n0,SHIFT,s2,1,6,6,0
1359,SHIFT,n1,SHIFT,s0,1,2,2,0
1359,SHIFT,n2,SHIFT,s2,1,2,6,-4
1359,SHIFT,n3,SHIFT,n2,0,3,3,0
1359,SHIFT,n4,SHIFT,n3,0,2,2,0
1360,HASH,n0,HASH,s1,1,2,5,-3
1360,HASH,n0,HASH,s0,1,1,4,-3
1360,HASH,n1,HASH,s1,1,2,5,-3
1360,HASH,n1,HASH,n0,0,1,4,-3
1360,HASH,n2,HASH,n0,0,2,4,-2
1360,HASH,n2,HASH,s1,1,3,5,-2
1360,HASH,n3,HASH,n2,0,2,4,-2
1360,HASH,n3,HASH,s0,1,2,4,-2
1360,HASH,n4,HASH,s0,1,1,4,-3
1360,HASH,n4,HASH,n1,0,4,5,-1
1361,ADD,n0,ADD,s1,1,4,4,0
1361,ADD,n0,ADD,s2,1,4,7,-3
1361,ADD,n1,ADD,s2,1,7,7,0
1361,ADD,n1,ADD,s0,1,3,3,0
1361,ADD,n2,ADD,n1,0,1,1,0
1361,ADD,n2,ADD,s2,1,7,7,0
1361,ADD,n3,ADD,n0,0,7,7,0
1361,ADD,n3,ADD,n1,0,1,1,0
1361,ADD,n4,ADD,s2,1,7,7,0
1361,ADD,n4,ADD,s0,1,3,3,0
1362,SUB,n0,SUB,s0,1,4,6,-2
1362,SUB,n1,SUB,s0,1,6,6,0
1362,SUB,n2,SUB,s0,1,4,6,-2
1362,SUB,n3,SUB,s0,1,3,6,-3
1362,SUB,n4,SUB,n1,0,4,1,3
1362,SUB,n5,SUB,s0,1,3,6,-3
1363,THETA,n0,THETA,s0,1,2,4,-2
1364,NTHETA,n0,NTHETA,s0,1,2,4,-2
1365,AGSE,n0,AGSE,s1,1,4,3,1
1365,AGSE,n1,AGSE,s2,1,4,3,1
1365,AGSE,n2,AGSE,n0,0,2,2,0
1365,AGSE,n3,AGSE,s2,1,4,3,1
1365,AGSE,n4,AGSE,n1,0,3,3,0
1365,AGSE,n5,AGSE,n0,0,2,2,0
1367,HC_NONINT,n0,SUB,s0,1,4,4,0
1367,HC_NONINT,n1,SUB,s1,1,5,5,0
1367,HC_NONINT,n2,SHIFT,n1,0,2,4,-2
1367,HC_NONINT,n3,SHIFT,n0,0,2,2,0
1367,HC_NONINT,n4,HASH,n1,0,1,4,-3
1367,HC_NONINT,n4,HASH,s1,1,3,5,-2
1367,HC_NONINT,n5,SUB,n3,0,1,1,0
1368,HC_SHIFT_UNDER_HASH,n0,AGSE,s1,1,5,5,0
1368,HC_SHIFT_UNDER_HASH,n1,SHIFT,s1,1,3,5,-2
1368,HC_SHIFT_UNDER_HASH,n2,AGSE,s1,1,6,5,1
1368,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,3,5,-2
1368,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,1,4,-3
1368,HC_SHIFT_UNDER_HASH,n4,AGSE,n2,0,2,2,0
1369,HC_INT,n0,HASH,s1,1,1,4,-3
1369,HC_INT,n0,HASH,s0,1,1,4,-3
1369,HC_INT,n1,AGSE,s1,1,5,4,1
1369,HC_INT,n3,AGSE,s1,1,4,4,0
1369,HC_INT,n4,AGSE,n3,0,3,3,0
1371,HC_DEEP,n0,SUB,s1,1,5,5,0
1371,HC_DEEP,n3,AGSE,s1,1,3,5,-2
1371,HC_DEEP,n4,NTHETA,n1,0,2,4,-2
1373,SHIFT,n0,SHIFT,s1,1,2,6,-4
1373,SHIFT,n1,SHIFT,s0,1,2,2,0
1373,SHIFT,n2,SHIFT,n0,0,3,3,0
1373,SHIFT,n3,SHIFT,s1,1,6,6,0
1374,HASH,n0,HASH,s1,1,1,4,-3
1374,HASH,n0,HASH,s2,1,2,4,-2
1374,HASH,n1,HASH,n0,0,2,4,-2
1374,HASH,n1,HASH,s2,1,2,4,-2
1374,HASH,n2,HASH,s0,1,1,5,-4
1374,HASH,n2,HASH,s1,1,2,4,-2
1374,HASH,n3,HASH,n0,0,2,4,-2
1374,HASH,n3,HASH,s2,1,2,4,-2
1374,HASH,n4,HASH,n0,0,1,4,-3
1374,HASH,n4,HASH,s0,1,4,5,-1
1374,HASH,n5,HASH,n0,0,2,4,-2
1374,HASH,n5,HASH,s2,1,2,4,-2
1375,ADD,n0,ADD,s1,1,3,3,0
1375,ADD,n0,ADD,s2,1,12,12,0
1376,SUB,n0,SUB,s0,1,6,6,0
1376,SUB,n1,SUB,s1,1,3,3,0
1376,SUB,n2,SUB,s0,1,4,6,-2
1376,SUB,n3,SUB,n1,0,2,1,1
1376,SUB,n4,SUB,n3,0,4,1,3
1377,THETA,n0,THETA,s0,1,2,4,-2
1377,THETA,n1,THETA,n0,0,1,4,-3
1378,NTHETA,n0,NTHETA,s1,1,2,4,-2
1378,NTHETA,n1,NTHETA,n0,0,3,4,-1
1378,NTHETA,n2,NTHETA,s1,1,2,4,-2
1378,NTHETA,n3,NTHETA,s2,1,3,4,-1
1379,AGSE,n0,AGSE,s1,1,8,7,1
1379,AGSE,n1,AGSE,s0,1,5,5,0
1379,AGSE,n2,AGSE,s0,1,6,5,1
1379,AGSE,n3,AGSE,n2,0,2,2,0
1379,AGSE,n4,AGSE,n3,0,1,1,0
1381,HC_NONINT,n0,HASH,s1,1,2,6,-4
1381,HC_NONINT,n0,HASH,s0,1,1,4,-3
1381,HC_NONINT,n1,SUB,s1,1,6,6,0
1381,HC_NONINT,n2,SHIFT,s1,1,4,6,-2
1382,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,6,6,0
1382,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,3,4,-1
1382,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
1383,HC_INT,n0,HASH,s2,1,1,4,-3
1383,HC_INT,n0,HASH,s0,1,1,6,-5
1383,HC_INT,n1,SHIFT,s0,1,6,6,0
1385,HC_DEEP,n2,ADD,s0,1,4,4,0
1385,HC_DEEP,n2,ADD,s1,1,4,4,0
1385,HC_DEEP,n3,SHIFT,s1,1,2,4,-2
1385,HC_DEEP,n4,ADD,s0,1,4,4,0
1385,HC_DEEP,n4,ADD,s1,1,4,4,0
1387,SHIFT,n0,SHIFT,s1,1,2,9,-7
1387,SHIFT,n1,SHIFT,s1,1,9,9,0
1387,SHIFT,n2,SHIFT,s0,1,2,2,0
1388,HASH,n0,HASH,s0,1,1,4,-3
1388,HASH,n0,HASH,s1,1,1,4,-3
1388,HASH,n1,HASH,s1,1,1,4,-3
1388,HASH,n1,HASH,s2,1,3,4,-1
1388,HASH,n2,HASH,s0,1,1,4,-3
1388,HASH,n2,HASH,s2,1,3,4,-1
1389,ADD,n0,ADD,s1,1,3,3,0
1389,ADD,n0,ADD,s0,1,4,4,0
1389,ADD,n1,ADD,n0,0,1,1,0
1389,ADD,n1,ADD,s0,1,4,4,0
1389,ADD,n2,ADD,s0,1,4,4,0
1389,ADD,n2,ADD,n1,0,1,1,0
1389,ADD,n3,ADD,n0,0,1,1,0
1389,ADD,n3,ADD,s1,1,3,3,0
1389,ADD,n4,ADD,n0,0,1,1,0
1389,ADD,n4,ADD,s1,1,3,3,0
1389,ADD,n5,ADD,s1,1,3,3,0
1389,ADD,n5,ADD,s0,1,4,4,0
1390,SUB,n0,SUB,s2,1,3,3,0
1390,SUB,n1,SUB,s0,1,5,5,0
1391,THETA,n0,THETA,s0,1,2,4,-2
1392,NTHETA,n0,NTHETA,s2,1,2,4,-2
1393,AGSE,n0,AGSE,s0,1,4,3,1
1393,AGSE,n1,AGSE,s1,1,6,5,1
1393,AGSE,n2,AGSE,s0,1,4,3,1
1395,HC_NONINT,n0,HASH,s0,1,2,4,-2
1395,HC_NONINT,n0,HASH,s1,1,1,4,-3
1395,HC_NONINT,n1,SUB,s1,1,3,4,-1
1395,HC_NONINT,n2,HASH,s1,1,1,4,-3
1395,HC_NONINT,n2,HASH,n1,0,1,4,-3
1395,HC_NONINT,n3,SUB,n0,0,2,1,1
1395,HC_NONINT,n4,AGSE,n2,0,2,2,0
1396,HC_SHIFT_UNDER_HASH,n0,SUB,s0,1,4,4,0
1396,HC_SHIFT_UNDER_HASH,n1,SHIFT,s1,1,9,9,0
1396,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,2,4,-2
1396,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
1397,HC_INT,n0,AGSE,s1,1,5,6,-1
1397,HC_INT,n1,SHIFT,s1,1,6,6,0
1397,HC_INT,n2,HASH,s1,1,1,6,-5
1397,HC_INT,n2,HASH,n1,0,1,4,-3
1399,HC_DEEP,n0,NTHETA,s1,1,3,4,-1
1399,HC_DEEP,n1,AGSE,s0,1,5,4,1
1399,HC_DEEP,n3,ADD,n0,0,1,1,0
1399,HC_DEEP,n3,ADD,n2,0,1,1,0
1399,HC_DEEP,n4,NTHETA,n1,0,2,4,-2
1401,SHIFT,n0,SHIFT,s1,1,3,4,-1
1401,SHIFT,n1,SHIFT,s1,1,4,4,0
1402,HASH,n0,HASH,s1,1,1,4,-3
1402,HASH,n0,HASH,s0,1,4,5,-1
1402,HASH,n1,HASH,s1,1,1,4,-3
1402,HASH,n1,HASH,n0,0,2,4,-2
1403,ADD,n0,ADD,s1,1,4,4,0
1403,ADD,n0,ADD,s2,1,4,4,0
1403,ADD,n1,ADD,s1,1,3,4,-1
1403,ADD,n1,ADD,s0,1,69,69,0
1404,SUB,n0,SUB,s1,1,6,6,0
1404,SUB,n1,SUB,s0,1,4,4,0
1404,SUB,n2,SUB,n0,0,2,1,1
1404,SUB,n3,SUB,n0,0,1,1,0
1404,SUB,n4,SUB,n1,0,1,1,0
1404,SUB,n5,SUB,n0,0,2,1,1
1405,THETA,n0,THETA,s0,1,1,4,-3
1405,THETA,n1,THETA,s0,1,1,4,-3
1405,THETA,n2,THETA,s0,1,2,4,-2
1405,THETA,n3,THETA,n2,0,2,4,-2
1405,THETA,n4,THETA,n0,0,1,4,-3
1405,THETA,n5,THETA,s0,1,1,4,-3
1406,NTHETA,n0,NTHETA,s0,1,2,4,-2
1406,NTHETA,n1,NTHETA,n0,0,2,4,-2
1407,AGSE,n0,AGSE,s1,1,6,5,1
1407,AGSE,n1,AGSE,s0,1,7,6,1
1407,AGSE,n2,AGSE,s0,1,6,6,0
1407,AGSE,n3,AGSE,n1,0,3,3,0
1409,HC_NONINT,n0,AGSE,s1,1,4,3,1
1409,HC_NONINT,n1,HASH,n0,0,2,4,-2
1409,HC_NONINT,n1,HASH,s2,1,1,4,-3
1409,HC_NONINT,n2,SUB,s0,1,3,3,0
1409,HC_NONINT,n3,SUB,n2,0,1,1,0
1410,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,4,-3
1410,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
1410,HC_SHIFT_UNDER_HASH,n3,SHIFT,s0,1,4,4,0
1410,HC_SHIFT_UNDER_HASH,n4,HASH,n1,0,1,4,-3
1410,HC_SHIFT_UNDER_HASH,n4,HASH,n3,0,1,4,-3
1411,HC_INT,n0,HASH,s0,1,1,4,-3
1411,HC_INT,n0,HASH,s1,1,30,32,-2
1411,HC_INT,n1,SHIFT,s2,1,2,2,0
1411,HC_INT,n2,HASH,s1,1,30,32,-2
1411,HC_INT,n2,HASH,n0,0,1,4,-3
1411,HC_INT,n3,AGSE,s0,1,4,4,0
1411,HC_INT,n4,HASH,n0,0,1,4,-3
1411,HC_INT,n4,HASH,s0,1,2,4,-2
1413,HC_DEEP,n0,SHIFT,s2,1,4,4,0
1413,HC_DEEP,n1,NTHETA,s0,1,2,4,-2
1413,HC_DEEP,n2,NTHETA,n1,0,2,4,-2
1413,HC_DEEP,n3,NTHETA,s1,1,3,4,-1
1415,SHIFT,n0,SHIFT,s1,1,9,9,0
1415,SHIFT,n1,SHIFT,s1,1,3,9,-6
1415,SHIFT,n2,SHIFT,s1,1,6,9,-3
1415,SHIFT,n3,SHIFT,s0,1,6,6,0
1416,HASH,n0,HASH,s0,1,1,4,-3
1416,HASH,n0,HASH,s1,1,6,8,-2
1416,HASH,n1,HASH,n0,0,2,4,-2
1416,HASH,n1,HASH,s0,1,2,4,-2
1416,HASH,n2,HASH,s2,1,2,5,-3
1416,HASH,n2,HASH,s0,1,1,4,-3
1416,HASH,n3,HASH,n2,0,4,6,-2
1416,HASH,n3,HASH,n0,0,1,4,-3
1416,HASH,n4,HASH,n2,0,1,6,-5
1416,HASH,n4,HASH,s2,1,4,5,-1
1417,ADD,n0,ADD,s0,1,4,4,0
1417,ADD,n0,ADD,s1,1,40,40,0
1417,ADD,n1,ADD,s1,1,40,40,0
1417,ADD,n1,ADD,n0,0,1,1,0
1417,ADD,n2,ADD,n1,0,1,1,0
1417,ADD,n2,ADD,s1,1,40,40,0
1417,ADD,n3,ADD,n0,0,1,1,0
1417,ADD,n3,ADD,s0,1,4,4,0
1417,ADD,n4,ADD,s1,1,40,40,0
1417,ADD,n4,ADD,n0,0,1,1,0
1418,SUB,n0,SUB,s0,1,5,5,0
1418,SUB,n1,SUB,n0,0,2,1,1
1419,THETA,n0,THETA,s0,1,2,4,-2
1419,THETA,n1,THETA,s0,1,2,4,-2
1419,THETA,n2,THETA,n0,0,1,4,-3
1419,THETA,n3,THETA,n1,0,3,4,-1
1420,NTHETA,n0,NTHETA,s0,1,2,4,-2
1420,NTHETA,n1,NTHETA,s0,1,3,4,-1
1421,AGSE,n0,AGSE,s0,1,4,3,1
1423,HC_NONINT,n0,HASH,s0,1,1,4,-3
1423,HC_NONINT,n0,HASH,s1,1,3,4,-1
1423,HC_NONINT,n1,HASH,s1,1,1,4,-3
1423,HC_NONINT,n1,HASH,s0,1,2,4,-2
1424,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,2,4,-2
1424,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,1,4,-3
1424,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
1424,HC_SHIFT_UNDER_HASH,n2,SUB,n0,0,1,4,-3
1424,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,1,4,-3
1424,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
1425,HC_INT,n0,SUB,s0,1,4,4,0
1425,HC_INT,n1,SHIFT,s1,1,4,4,0
1425,HC_INT,n2,AGSE,n0,0,1,1,0
1425,HC_INT,n3,SHIFT,s0,1,2,4,-2
1425,HC_INT,n4,HASH,s1,1,1,4,-3
1425,HC_INT,n4,HASH,n1,0,1,4,-3
1426,HC_SINGLE,n0,SHIFT,s2,1,2,2,0
1427,HC_DEEP,n0,NTHETA,s0,1,2,4,-2
1427,HC_DEEP,n1,THETA,n0,0,1,4,-3
1427,HC_DEEP,n2,THETA,s1,1,1,4,-3
1427,HC_DEEP,n3,AGSE,s0,1,4,4,0
1429,SHIFT,n0,SHIFT,s0,1,2,2,0
1429,SHIFT,n1,SHIFT,n0,0,2,2,0
1430,HASH,n0,HASH,s2,1,1,4,-3
1430,HASH,n0,HASH,s0,1,1,4,-3
1430,HASH,n1,HASH,n0,0,1,4,-3
1430,HASH,n1,HASH,s2,1,3,4,-1
1430,HASH,n2,HASH,n0,0,2,4,-2
1430,HASH,n2,HASH,s0,1,1,4,-3
1431,ADD,n0,ADD,s0,1,4,4,0
1431,ADD,n0,ADD,s1,1,4,4,0
1431,ADD,n1,ADD,s1,1,4,4,0
1431,ADD,n1,ADD,n0,0,1,1,0
1432,SUB,n0,SUB,s0,1,4,4,0
1432,SUB,n1,SUB,n0,0,3,1,2
1432,SUB,n2,SUB,n1,0,4,1,3
1433,THETA,n0,THETA,s0,1,2,4,-2
1434,NTHETA,n0,NTHETA,s1,1,2,4,-2
1434,NTHETA,n1,NTHETA,s1,1,2,4,-2
1434,NTHETA,n2,NTHETA,n0,0,2,4,-2
1434,NTHETA,n3,NTHETA,s0,1,3,4,-1
1434,NTHETA,n4,NTHETA,n0,0,2,4,-2
1434,NTHETA,n5,NTHETA,n3,0,2,4,-2
1435,AGSE,n0,AGSE,s0,1,4,3,1
1435,AGSE,n1,AGSE,n0,0,3,3,0
1435,AGSE,n2,AGSE,n0,0,2,3,-1
1435,AGSE,n3,AGSE,s0,1,4,3,1
1437,HC_NONINT,n0,SHIFT,s1,1,9,9,0
1437,HC_NONINT,n1,SUB,s1,1,4,9,-5
1437,HC_NONINT,n2,HASH,s1,1,1,9,-8
1437,HC_NONINT,n2,HASH,s0,1,2,4,-2
1437,HC_NONINT,n3,SUB,s1,1,6,9,-3
1437,HC_NONINT,n4,SUB,n1,0,4,1,3
1437,HC_NONINT,n5,SUB,s0,1,3,4,-1
1438,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,9,9,0
1438,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,1,4,-3
1438,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
1438,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,4,-3
1438,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,9,-8
1439,HC_INT,n0,AGSE,s0,1,7,6,1
1439,HC_INT,n1,SHIFT,s0,1,3,6,-3
1439,HC_INT,n2,HASH,s0,1,1,6,-5
1439,HC_INT,n2,HASH,n1,0,1,4,-3
1439,HC_INT,n3,HASH,n2,0,1,4,-3
1439,HC_INT,n3,HASH,n1,0,2,4,-2
1440,HC_SINGLE,n0,SHIFT,s2,1,2,2,0
1441,HC_DEEP,n0,NTHETA,s0,1,2,4,-2
1441,HC_DEEP,n2,ADD,n1,0,1,2,-1
1441,HC_DEEP,n2,ADD,n0,0,1,1,0
1441,HC_DEEP,n3,AGSE,n2,0,2,2,0
1441,HC_DEEP,n4,AGSE,n1,0,2,2,0
1443,SHIFT,n0,SHIFT,s0,1,3,6,-3
1443,SHIFT,n1,SHIFT,s0,1,6,6,0
1444,HASH,n0,HASH,s1,1,1,4,-3
1444,HASH,n0,HASH,s0,1,1,4,-3
1444,HASH,n1,HASH,s1,1,1,4,-3
1444,HASH,n1,HASH,s0,1,1,4,-3
1444,HASH,n2,HASH,s0,1,1,4,-3
1444,HASH,n2,HASH,n1,0,5,7,-2
1444,HASH,n3,HASH,s1,1,1,4,-3
1444,HASH,n3,HASH,n0,0,1,4,-3
1444,HASH,n4,HASH,n3,0,2,4,-2
1444,HASH,n4,HASH,s1,1,2,4,-2
1445,ADD,n0,ADD,s2,1,4,4,0
1445,ADD,n0,ADD,s1,1,5,5,0
1445,ADD,n1,ADD,s0,1,5,5,0
1445,ADD,n1,ADD,n0,0,1,1,0
1445,ADD,n2,ADD,s0,1,5,5,0
1445,ADD,n2,ADD,n0,0,1,1,0
1445,ADD,n3,ADD,n1,0,1,1,0
1445,ADD,n3,ADD,s2,1,4,4,0
1446,SUB,n0,SUB,s0,1,3,3,0
1446,SUB,n1,SUB,n0,0,1,1,0
1446,SUB,n2,SUB,n0,0,2,1,1
1446,SUB,n3,SUB,n2,0,4,1,3
1446,SUB,n4,SUB,n2,0,1,1,0
1447,THETA,n0,THETA,s0,1,2,4,-2
1447,THETA,n1,THETA,s0,1,2,4,-2
1447,THETA,n2,THETA,n1,0,3,4,-1
1448,NTHETA,n0,NTHETA,s1,1,2,4,-2
1448,NTHETA,n1,NTHETA,s0,1,2,4,-2
1448,NTHETA,n2,NTHETA,s1,1,2,4,-2
1448,NTHETA,n3,NTHETA,n2,0,2,4,-2
1449,AGSE,n0,AGSE,s0,1,4,4,0
1449,AGSE,n1,AGSE,s0,1,4,4,0
1449,AGSE,n2,AGSE,s0,1,5,4,1
1451,HC_NONINT,n0,HASH,s0,1,1,4,-3
1451,HC_NONINT,n0,HASH,s1,1,3,4,-1
1452,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,4,4,0
1452,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,4,4,0
1452,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,4,-3
1452,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,2,4,-2
1453,HC_INT,n2,HASH,n1,0,1,4,-3
1453,HC_INT,n2,HASH,n0,0,1,4,-3
1453,HC_INT,n3,SUB,n0,0,2,4,-2
1453,HC_INT,n4,HASH,n0,0,1,4,-3
1453,HC_INT,n4,HASH,s1,1,2,4,-2
1455,HC_DEEP,n0,NTHETA,s0,1,2,9,-7
1455,HC_DEEP,n1,SUB,n0,0,4,1,3
1455,HC_DEEP,n3,ADD,s0,1,9,9,0
1455,HC_DEEP,n3,ADD,n1,0,1,4,-3
1455,HC_DEEP,n4,HASH,n1,0,1,4,-3
1455,HC_DEEP,n4,HASH,s0,1,7,9,-2
1455,HC_DEEP,n5,HASH,n4,0,1,4,-3
1455,HC_DEEP,n5,HASH,s0,1,8,9,-1
1457,SHIFT,n0,SHIFT,s0,1,3,3,0
1458,HASH,n0,HASH,s1,1,1,4,-3
1458,HASH,n0,HASH,s2,1,2,4,-2
1458,HASH,n1,HASH,s1,1,1,4,-3
1458,HASH,n1,HASH,n0,0,2,4,-2
1458,HASH,n2,HASH,s2,1,1,4,-3
1458,HASH,n2,HASH,n0,0,1,4,-3
1459,ADD,n0,ADD,s0,1,102,102,0
1459,ADD,n0,ADD,s1,1,3,3,0
1460,SUB,n0,SUB,s0,1,4,4,0
1460,SUB,n1,SUB,n0,0,2,1,1
1460,SUB,n2,SUB,n1,0,2,1,1
1460,SUB,n3,SUB,s0,1,3,4,-1
1461,THETA,n0,THETA,s0,1,2,4,-2
1462,NTHETA,n0,NTHETA,s0,1,2,4,-2
1463,AGSE,n0,AGSE,s0,1,4,3,1
1463,AGSE,n1,AGSE,n0,0,2,2,0
1463,AGSE,n2,AGSE,s0,1,4,3,1
1463,AGSE,n3,AGSE,s0,1,4,3,1
1463,AGSE,n4,AGSE,s0,1,4,3,1
1463,AGSE,n5,AGSE,s0,1,3,3,0
1465,HC_NONINT,n1,SUB,s1,1,3,3,0
1465,HC_NONINT,n2,SHIFT,s0,1,2,2,0
1465,HC_NONINT,n3,HASH,n2,0,4,6,-2
1465,HC_NONINT,n3,HASH,n0,0,1,4,-3
1466,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,3,4,-1
1466,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
1466,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,1,4,-3
1466,HC_SHIFT_UNDER_HASH,n3,SUB,n2,0,1,1,0
1466,HC_SHIFT_UNDER_HASH,n4,SHIFT,n1,0,6,6,0
1466,HC_SHIFT_UNDER_HASH,n5,HASH,n4,0,25,27,-2
1466,HC_SHIFT_UNDER_HASH,n5,HASH,s1,1,1,4,-3
1467,HC_INT,n1,AGSE,n0,0,2,2,0
1467,HC_INT,n3,HASH,n2,0,1,4,-3
1467,HC_INT,n3,HASH,s0,1,1,4,-3
1467,HC_INT,n4,SUB,s0,1,4,4,0
1469,HC_DEEP,n1,SUB,s0,1,6,6,0
1469,HC_DEEP,n2,SUB,s1,1,6,6,0
1469,HC_DEEP,n3,HASH,n2,0,2,4,-2
1469,HC_DEEP,n3,HASH,s0,1,1,6,-5
1469,HC_DEEP,n4,NTHETA,n1,0,2,4,-2
1469,HC_DEEP,n5,THETA,n2,0,2,4,-2
1471,SHIFT,n0,SHIFT,s0,1,2,2,0
1472,HASH,n0,HASH,s0,1,2,5,-3
1472,HASH,n0,HASH,s1,1,1,4,-3
1472,HASH,n1,HASH,n0,0,1,4,-3
1472,HASH,n1,HASH,s0,1,4,5,-1
1472,HASH,n2,HASH,n0,0,2,4,-2
1472,HASH,n2,HASH,s1,1,1,4,-3
1472,HASH,n3,HASH,s1,1,1,4,-3
1472,HASH,n3,HASH,n2,0,6,7,-1
1473,ADD,n0,ADD,s0,1,40,40,0
1473,ADD,n0,ADD,s1,1,4,4,0
1473,ADD,n1,ADD,n0,0,1,1,0
1473,ADD,n1,ADD,s0,1,40,40,0
1473,ADD,n2,ADD,n0,0,1,1,0
1473,ADD,n2,ADD,s0,1,40,40,0
1473,ADD,n3,ADD,n1,0,1,1,0
1473,ADD,n3,ADD,s1,1,4,4,0
1474,SUB,n0,SUB,s0,1,4,4,0
1474,SUB,n1,SUB,s1,1,4,4,0
1475,THETA,n0,THETA,s0,1,2,4,-2
1476,NTHETA,n0,NTHETA,s0,1,2,4,-2
1477,AGSE,n0,AGSE,s0,1,5,5,0
1477,AGSE,n1,AGSE,s0,1,6,5,1
1477,AGSE,n2,AGSE,n0,0,2,6,-4
1477,AGSE,n3,AGSE,n0,0,6,6,0
1477,AGSE,n4,AGSE,n2,0,3,3,0
1479,HC_NONINT,n0,SUB,s1,1,4,4,0
1479,HC_NONINT,n1,AGSE,n0,0,2,2,0
1479,HC_NONINT,n2,HASH,n1,0,2,4,-2
1479,HC_NONINT,n2,HASH,s0,1,1,4,-3
1479,HC_NONINT,n5,SUB,n3,0,1,1,0
1480,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,1,4,-3
1480,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,1,4,-3
1480,HC_SHIFT_UNDER_HASH,n1,AGSE,s0,1,5,4,1
1480,HC_SHIFT_UNDER_HASH,n2,SHIFT,n1,0,5,6,-1
1480,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,1,6,-5
1480,HC_SHIFT_UNDER_HASH,n3,HASH,n2,0,1,4,-3
1481,HC_INT,n0,SHIFT,s1,1,3,4,-1
1481,HC_INT,n2,HASH,s1,1,1,4,-3
1481,HC_INT,n2,HASH,n0,0,1,4,-3
1481,HC_INT,n3,SUB,s0,1,3,3,0
1483,HC_DEEP,n2,SHIFT,s0,1,9,9,0
1483,HC_DEEP,n3,HASH,s2,1,1,4,-3
1483,HC_DEEP,n3,HASH,n0,0,1,4,-3
1485,SHIFT,n0,SHIFT,s1,1,4,4,0
1485,SHIFT,n1,SHIFT,s1,1,2,4,-2
1485,SHIFT,n2,SHIFT,s2,1,6,6,0
1485,SHIFT,n3,SHIFT,n1,0,3,3,0
